 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.027,0.231,0.073,0.750,0.719,0.427,0.059,0.013,0.378,0.174,0.064,0.118,0.045,0.111,0.011,0.103,0.095,0.057,0.011,0.197,0.319,0.105,0.706,0.171,0.037,0.309,0.133,0.083,0.239,0.051
model.000.01.pdb,0.553,0.083,0.029,0.074,0.179,0.011,0.075,0.476,0.024,0.575,0.032,0.305,0.276,0.714,0.159,0.062,0.000,0.370,0.000,0.159,0.404,0.674,0.126,0.000,0.000,0.449,0.136,0.304,0.016,0.488
model.000.02.pdb,0.500,0.097,0.044,0.023,0.120,0.011,0.090,0.658,0.024,0.333,0.119,0.345,0.389,0.587,0.345,0.095,0.000,0.630,0.000,0.121,0.233,0.560,0.076,0.000,0.062,0.263,0.153,0.321,0.000,0.444
model.000.03.pdb,0.016,0.000,0.721,0.071,0.129,0.120,0.810,0.065,0.073,0.047,0.000,0.446,0.345,0.134,0.242,0.000,0.457,0.182,0.407,0.000,0.027,0.191,0.074,0.000,0.000,0.056,0.543,0.510,0.278,0.030
model.000.04.pdb,0.017,0.000,0.842,0.036,0.082,0.085,0.846,0.016,0.050,0.016,0.000,0.426,0.254,0.125,0.237,0.000,0.537,0.156,0.440,0.000,0.028,0.167,0.054,0.000,0.000,0.044,0.489,0.431,0.300,0.000
model.000.05.pdb,0.028,0.314,0.012,0.485,0.325,0.451,0.012,0.027,0.485,0.041,0.197,0.022,0.023,0.012,0.024,0.224,0.027,0.011,0.075,0.299,0.101,0.034,0.455,0.418,0.125,0.062,0.000,0.012,0.179,0.040
model.000.06.pdb,0.000,0.316,0.000,0.050,0.035,0.132,0.000,0.073,0.095,0.000,0.550,0.000,0.029,0.000,0.077,0.477,0.000,0.044,0.045,0.228,0.000,0.000,0.044,0.386,0.829,0.000,0.000,0.000,0.000,0.017
model.000.07.pdb,0.216,0.000,0.352,0.047,0.159,0.070,0.364,0.275,0.036,0.200,0.015,0.860,0.400,0.389,0.226,0.000,0.269,0.351,0.190,0.013,0.169,0.429,0.110,0.000,0.000,0.213,0.522,0.617,0.153,0.155
model.000.08.pdb,0.119,0.635,0.000,0.119,0.076,0.116,0.000,0.211,0.096,0.029,0.600,0.012,0.080,0.068,0.159,0.705,0.000,0.125,0.013,0.481,0.096,0.077,0.094,0.340,0.451,0.040,0.000,0.013,0.000,0.183
model.000.09.pdb,0.697,0.230,0.000,0.037,0.072,0.012,0.015,0.639,0.000,0.304,0.170,0.156,0.183,0.438,0.228,0.250,0.000,0.365,0.000,0.296,0.250,0.423,0.033,0.034,0.085,0.259,0.032,0.148,0.000,0.605
model.000.10.pdb,0.011,0.227,0.087,0.721,0.584,0.653,0.062,0.011,0.562,0.120,0.105,0.103,0.040,0.085,0.040,0.140,0.134,0.030,0.074,0.184,0.226,0.070,0.730,0.253,0.066,0.247,0.102,0.073,0.267,0.022
model.000.11.pdb,0.000,0.213,0.000,0.186,0.100,0.288,0.000,0.018,0.290,0.000,0.386,0.000,0.000,0.000,0.000,0.306,0.000,0.000,0.046,0.255,0.000,0.000,0.190,0.818,0.312,0.000,0.000,0.000,0.052,0.000
model.000.12.pdb,0.037,0.195,0.079,0.794,0.686,0.513,0.077,0.023,0.507,0.171,0.083,0.120,0.053,0.140,0.042,0.080,0.113,0.053,0.032,0.151,0.303,0.120,0.908,0.216,0.033,0.311,0.120,0.076,0.247,0.047
model.000.13.pdb,0.163,0.617,0.000,0.149,0.098,0.130,0.000,0.154,0.108,0.070,0.340,0.000,0.014,0.077,0.060,0.650,0.000,0.075,0.000,0.732,0.145,0.103,0.116,0.319,0.226,0.062,0.000,0.014,0.000,0.265
model.000.14.pdb,0.000,0.103,0.086,0.479,0.375,0.672,0.059,0.026,0.821,0.000,0.137,0.044,0.034,0.023,0.046,0.103,0.141,0.045,0.125,0.096,0.046,0.022,0.526,0.281,0.076,0.072,0.037,0.022,0.317,0.000
model.000.15.pdb,0.089,0.667,0.000,0.099,0.068,0.152,0.000,0.164,0.117,0.032,0.523,0.000,0.013,0.042,0.087,0.892,0.000,0.086,0.000,0.531,0.071,0.053,0.075,0.375,0.438,0.043,0.000,0.000,0.000,0.158
model.000.16.pdb,0.389,0.033,0.265,0.062,0.174,0.029,0.333,0.345,0.031,0.386,0.025,0.632,0.475,0.660,0.290,0.037,0.129,0.452,0.128,0.085,0.290,0.722,0.129,0.000,0.000,0.338,0.431,0.618,0.066,0.311
model.000.17.pdb,0.216,0.013,0.177,0.023,0.080,0.022,0.250,0.354,0.048,0.119,0.079,0.429,0.878,0.339,0.617,0.014,0.082,0.571,0.190,0.027,0.070,0.356,0.041,0.000,0.045,0.088,0.250,0.490,0.015,0.196
model.000.18.pdb,0.020,0.420,0.000,0.096,0.049,0.155,0.000,0.100,0.149,0.000,0.812,0.000,0.015,0.000,0.082,0.564,0.000,0.047,0.016,0.294,0.000,0.014,0.083,0.425,0.500,0.000,0.000,0.000,0.000,0.036
model.000.19.pdb,0.846,0.081,0.000,0.013,0.052,0.000,0.017,0.545,0.000,0.405,0.059,0.200,0.212,0.564,0.170,0.096,0.000,0.340,0.000,0.170,0.292,0.535,0.024,0.000,0.000,0.333,0.037,0.192,0.000,0.656
model.000.20.pdb,0.164,0.092,0.172,0.022,0.021,0.033,0.242,0.340,0.047,0.030,0.186,0.242,0.549,0.203,0.902,0.123,0.097,0.491,0.203,0.083,0.013,0.224,0.030,0.015,0.125,0.013,0.161,0.279,0.000,0.150
model.000.21.pdb,0.222,0.466,0.013,0.080,0.065,0.079,0.026,0.302,0.058,0.094,0.412,0.063,0.157,0.145,0.250,0.500,0.000,0.246,0.026,0.356,0.111,0.151,0.071,0.145,0.298,0.068,0.028,0.053,0.000,0.268
model.000.22.pdb,0.000,0.108,0.151,0.578,0.493,0.661,0.147,0.013,0.661,0.013,0.113,0.083,0.035,0.036,0.024,0.093,0.203,0.035,0.147,0.087,0.074,0.022,0.514,0.219,0.038,0.104,0.066,0.061,0.411,0.000
model.000.23.pdb,0.306,0.203,0.042,0.243,0.347,0.068,0.013,0.155,0.072,0.581,0.000,0.188,0.053,0.400,0.013,0.058,0.030,0.129,0.000,0.258,0.950,0.344,0.321,0.030,0.000,0.810,0.108,0.083,0.061,0.353
model.000.24.pdb,0.000,0.000,0.641,0.095,0.117,0.186,0.500,0.000,0.114,0.000,0.000,0.268,0.097,0.031,0.117,0.000,0.966,0.062,0.467,0.000,0.031,0.044,0.108,0.000,0.000,0.048,0.298,0.196,0.475,0.000
model.000.25.pdb,0.000,0.112,0.083,0.317,0.270,0.486,0.069,0.000,0.567,0.012,0.147,0.010,0.011,0.011,0.033,0.127,0.120,0.000,0.192,0.119,0.044,0.000,0.352,0.328,0.173,0.057,0.000,0.000,0.265,0.000
model.000.26.pdb,0.000,0.000,0.360,0.250,0.268,0.381,0.273,0.017,0.323,0.000,0.000,0.172,0.043,0.045,0.029,0.000,0.488,0.014,0.273,0.000,0.029,0.056,0.263,0.069,0.000,0.062,0.182,0.145,0.853,0.000
