 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.742,0.098,0.046,0.106,0.071,0.368,0.048,0.107,0.115,0.036,0.667,0.089,0.657,0.128,0.403,0.095,0.104,0.045,0.064,0.000,0.022,0.102,0.465,0.267,0.120,0.261,0.275,0.116,0.034,0.160
model.000.01.pdb,0.256,0.127,0.080,0.000,0.000,0.324,0.305,0.000,0.554,0.203,0.264,0.206,0.218,0.560,0.126,0.577,0.055,0.000,0.377,0.078,0.062,0.426,0.119,0.250,0.000,0.122,0.000,0.000,0.000,0.000
model.000.02.pdb,0.082,0.138,0.154,0.696,0.721,0.011,0.000,0.510,0.000,0.044,0.072,0.000,0.087,0.000,0.070,0.000,0.385,0.262,0.000,0.050,0.215,0.025,0.128,0.082,0.478,0.067,0.286,0.481,0.382,0.578
model.000.03.pdb,0.061,0.605,0.842,0.090,0.062,0.012,0.031,0.333,0.152,0.571,0.042,0.000,0.080,0.098,0.036,0.109,0.491,0.385,0.051,0.568,0.298,0.246,0.025,0.254,0.000,0.000,0.015,0.293,0.000,0.138
model.000.04.pdb,0.618,0.045,0.045,0.079,0.034,0.493,0.099,0.080,0.151,0.023,0.768,0.205,0.639,0.169,0.507,0.160,0.059,0.044,0.118,0.013,0.032,0.125,0.514,0.183,0.103,0.329,0.250,0.089,0.033,0.099
model.000.05.pdb,0.049,0.030,0.045,0.800,0.789,0.012,0.000,0.291,0.000,0.000,0.054,0.000,0.056,0.000,0.049,0.000,0.292,0.203,0.000,0.000,0.217,0.014,0.139,0.000,0.512,0.072,0.269,0.396,0.489,0.477
model.000.06.pdb,0.092,0.242,0.322,0.500,0.453,0.011,0.014,0.569,0.050,0.121,0.059,0.000,0.084,0.014,0.033,0.013,0.525,0.538,0.000,0.138,0.344,0.091,0.058,0.108,0.246,0.000,0.136,0.886,0.234,0.510
model.000.07.pdb,0.571,0.227,0.139,0.090,0.052,0.234,0.026,0.167,0.086,0.099,0.461,0.041,0.507,0.129,0.193,0.078,0.198,0.077,0.042,0.077,0.000,0.073,0.301,0.509,0.071,0.159,0.129,0.160,0.000,0.164
model.000.08.pdb,0.035,0.250,0.365,0.321,0.250,0.024,0.031,0.304,0.085,0.175,0.042,0.000,0.043,0.015,0.035,0.014,0.387,0.825,0.016,0.204,0.630,0.149,0.037,0.027,0.103,0.011,0.046,0.490,0.220,0.175
model.000.09.pdb,0.100,0.273,0.291,0.510,0.429,0.012,0.000,0.659,0.000,0.117,0.064,0.000,0.091,0.000,0.023,0.000,0.593,0.431,0.000,0.157,0.230,0.027,0.063,0.103,0.208,0.000,0.133,0.727,0.200,0.595
model.000.10.pdb,0.181,0.136,0.115,0.000,0.000,0.286,0.231,0.014,0.480,0.306,0.169,0.235,0.134,0.667,0.090,0.533,0.078,0.014,0.333,0.167,0.075,0.370,0.095,0.200,0.000,0.100,0.000,0.000,0.000,0.000
model.000.11.pdb,0.013,0.538,0.564,0.032,0.017,0.014,0.018,0.189,0.155,0.727,0.011,0.000,0.024,0.184,0.000,0.127,0.357,0.235,0.039,0.815,0.204,0.264,0.000,0.275,0.000,0.000,0.000,0.138,0.000,0.000
model.000.12.pdb,0.662,0.136,0.086,0.072,0.053,0.425,0.032,0.120,0.092,0.032,0.688,0.171,0.853,0.126,0.513,0.074,0.137,0.051,0.069,0.035,0.029,0.070,0.481,0.364,0.106,0.344,0.256,0.104,0.041,0.128
model.000.13.pdb,0.141,0.203,0.220,0.471,0.392,0.024,0.000,0.682,0.000,0.062,0.122,0.000,0.141,0.000,0.060,0.000,0.475,0.276,0.000,0.091,0.118,0.000,0.090,0.188,0.300,0.011,0.211,0.481,0.237,0.700
model.000.14.pdb,0.185,0.405,0.176,0.000,0.000,0.074,0.000,0.033,0.119,0.273,0.127,0.000,0.164,0.163,0.013,0.089,0.190,0.016,0.000,0.297,0.016,0.119,0.014,0.600,0.000,0.026,0.000,0.016,0.000,0.018
