 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.069,0.343,0.034,0.189,0.065,0.529,0.033,0.458,0.032,0.515,0.071,0.662,0.045,0.522,0.064,0.156,0.412,0.582,0.554,0.420,0.536,0.034,0.733,0.077,0.024,0.022,0.056,0.224,0.547,0.471
model.000.01.pdb,0.013,0.305,0.230,0.000,0.188,0.130,0.167,0.257,0.246,0.147,0.058,0.157,0.013,0.149,0.000,0.018,0.179,0.171,0.181,0.286,0.203,0.172,0.101,0.000,0.000,0.185,0.013,0.000,0.139,0.229
model.000.02.pdb,0.167,0.070,0.475,0.117,0.764,0.052,0.614,0.120,0.524,0.020,0.060,0.156,0.197,0.099,0.157,0.000,0.000,0.106,0.087,0.055,0.061,0.607,0.146,0.188,0.181,0.673,0.177,0.000,0.054,0.052
model.000.03.pdb,0.000,0.273,0.153,0.000,0.293,0.143,0.321,0.350,0.321,0.197,0.000,0.271,0.000,0.219,0.000,0.000,0.043,0.242,0.167,0.194,0.262,0.236,0.212,0.000,0.000,0.228,0.000,0.000,0.190,0.145
model.000.04.pdb,0.072,0.216,0.011,0.235,0.000,0.562,0.000,0.329,0.000,0.523,0.103,0.434,0.072,0.441,0.068,0.250,0.415,0.437,0.442,0.237,0.378,0.011,0.389,0.111,0.092,0.000,0.083,0.592,0.439,0.286
model.000.05.pdb,0.097,0.015,0.264,0.000,0.088,0.013,0.113,0.013,0.177,0.000,0.327,0.011,0.097,0.013,0.000,0.089,0.076,0.013,0.011,0.043,0.025,0.175,0.013,0.000,0.069,0.169,0.148,0.000,0.014,0.068
model.000.06.pdb,0.057,0.446,0.034,0.143,0.138,0.405,0.133,0.567,0.114,0.493,0.011,0.662,0.045,0.545,0.037,0.088,0.315,0.582,0.494,0.463,0.631,0.082,0.625,0.037,0.024,0.068,0.022,0.139,0.523,0.515
model.000.07.pdb,0.055,0.164,0.382,0.000,0.297,0.086,0.300,0.236,0.390,0.101,0.104,0.128,0.055,0.117,0.000,0.000,0.096,0.139,0.138,0.155,0.169,0.333,0.073,0.000,0.029,0.345,0.053,0.000,0.092,0.130
model.000.08.pdb,0.472,0.053,0.116,0.074,0.050,0.099,0.082,0.023,0.122,0.073,0.596,0.043,0.444,0.074,0.388,0.229,0.080,0.034,0.064,0.025,0.110,0.085,0.035,0.062,0.385,0.082,0.569,0.031,0.077,0.060
model.000.09.pdb,0.012,0.474,0.038,0.000,0.085,0.237,0.077,0.397,0.086,0.274,0.111,0.256,0.000,0.260,0.000,0.185,0.433,0.247,0.346,0.544,0.371,0.038,0.221,0.000,0.000,0.050,0.037,0.059,0.254,0.525
model.000.10.pdb,0.000,0.345,0.152,0.000,0.169,0.143,0.164,0.328,0.188,0.192,0.000,0.198,0.000,0.194,0.000,0.000,0.194,0.200,0.222,0.323,0.250,0.118,0.143,0.000,0.000,0.130,0.000,0.000,0.169,0.261
model.000.11.pdb,0.654,0.024,0.149,0.191,0.108,0.128,0.115,0.021,0.138,0.116,0.361,0.071,0.654,0.092,0.551,0.117,0.060,0.053,0.091,0.022,0.112,0.118,0.054,0.203,0.538,0.115,0.725,0.103,0.095,0.043
model.000.12.pdb,0.095,0.029,0.172,0.123,0.339,0.039,0.296,0.052,0.233,0.013,0.015,0.156,0.113,0.068,0.135,0.000,0.000,0.093,0.058,0.072,0.038,0.259,0.194,0.200,0.125,0.273,0.092,0.000,0.087,0.053
model.000.13.pdb,0.043,0.327,0.000,0.063,0.000,0.317,0.000,0.333,0.000,0.323,0.190,0.278,0.014,0.286,0.016,0.472,0.471,0.308,0.343,0.305,0.308,0.000,0.297,0.000,0.015,0.000,0.072,0.356,0.279,0.344
model.000.14.pdb,0.213,0.014,0.521,0.000,0.333,0.012,0.389,0.049,0.519,0.012,0.268,0.011,0.233,0.012,0.123,0.000,0.000,0.024,0.021,0.013,0.024,0.490,0.012,0.032,0.214,0.442,0.226,0.000,0.000,0.037
model.000.15.pdb,0.099,0.129,0.000,0.490,0.000,0.369,0.000,0.154,0.000,0.333,0.042,0.273,0.130,0.318,0.115,0.180,0.209,0.264,0.266,0.122,0.152,0.000,0.219,0.327,0.108,0.000,0.111,0.595,0.273,0.114
model.000.16.pdb,0.151,0.090,0.537,0.013,0.698,0.022,0.700,0.157,0.618,0.044,0.066,0.143,0.167,0.069,0.104,0.000,0.000,0.115,0.071,0.047,0.128,0.694,0.105,0.027,0.130,0.604,0.147,0.000,0.034,0.044
model.000.17.pdb,0.171,0.084,0.692,0.000,0.439,0.042,0.452,0.148,0.516,0.042,0.147,0.058,0.171,0.043,0.113,0.000,0.034,0.074,0.099,0.093,0.109,0.630,0.042,0.039,0.153,0.525,0.167,0.000,0.022,0.088
model.000.18.pdb,0.000,0.281,0.000,0.241,0.083,0.239,0.058,0.292,0.041,0.242,0.015,0.438,0.000,0.286,0.000,0.000,0.172,0.371,0.306,0.351,0.250,0.014,0.482,0.125,0.000,0.043,0.000,0.089,0.345,0.302
model.000.19.pdb,0.333,0.052,0.113,0.014,0.036,0.058,0.052,0.022,0.118,0.047,0.791,0.020,0.290,0.035,0.207,0.271,0.092,0.022,0.062,0.049,0.081,0.082,0.022,0.000,0.233,0.080,0.414,0.062,0.049,0.098
model.000.20.pdb,0.000,0.593,0.095,0.086,0.112,0.351,0.119,0.615,0.126,0.392,0.023,0.468,0.000,0.457,0.000,0.104,0.352,0.493,0.474,0.607,0.514,0.082,0.444,0.012,0.000,0.068,0.011,0.093,0.435,0.585
model.000.21.pdb,0.050,0.371,0.037,0.113,0.200,0.319,0.181,0.524,0.156,0.382,0.000,0.507,0.037,0.388,0.028,0.000,0.192,0.516,0.342,0.328,0.448,0.107,0.508,0.027,0.026,0.118,0.024,0.090,0.385,0.343
model.000.22.pdb,0.113,0.081,0.560,0.000,0.417,0.023,0.455,0.123,0.527,0.023,0.152,0.053,0.113,0.060,0.045,0.000,0.051,0.045,0.063,0.077,0.082,0.529,0.023,0.000,0.090,0.509,0.110,0.000,0.024,0.085
model.000.23.pdb,0.708,0.037,0.174,0.167,0.128,0.081,0.122,0.033,0.176,0.095,0.339,0.052,0.708,0.071,0.500,0.068,0.037,0.044,0.061,0.012,0.118,0.157,0.057,0.177,0.520,0.137,0.615,0.044,0.048,0.057
model.000.24.pdb,0.129,0.081,0.560,0.000,0.667,0.011,0.739,0.152,0.714,0.035,0.086,0.112,0.129,0.086,0.095,0.000,0.000,0.082,0.052,0.037,0.108,0.733,0.071,0.045,0.123,0.702,0.125,0.000,0.049,0.047
model.000.25.pdb,0.712,0.034,0.239,0.135,0.188,0.064,0.184,0.041,0.205,0.053,0.365,0.058,0.648,0.054,0.491,0.094,0.045,0.041,0.067,0.011,0.146,0.205,0.064,0.194,0.482,0.184,0.685,0.000,0.080,0.088
model.000.26.pdb,0.219,0.026,0.116,0.377,0.235,0.072,0.145,0.034,0.122,0.048,0.000,0.153,0.279,0.087,0.283,0.000,0.013,0.096,0.087,0.064,0.058,0.132,0.171,0.533,0.241,0.162,0.212,0.047,0.091,0.048
model.000.27.pdb,0.000,0.534,0.087,0.078,0.106,0.356,0.099,0.493,0.120,0.361,0.024,0.385,0.000,0.406,0.000,0.131,0.444,0.423,0.410,0.576,0.423,0.048,0.338,0.000,0.000,0.072,0.011,0.116,0.403,0.508
model.000.28.pdb,0.218,0.172,0.000,0.016,0.000,0.182,0.000,0.097,0.014,0.132,0.422,0.101,0.155,0.152,0.188,0.655,0.186,0.111,0.141,0.108,0.143,0.000,0.099,0.000,0.109,0.000,0.255,0.167,0.141,0.132
model.000.29.pdb,0.025,0.361,0.025,0.000,0.011,0.257,0.000,0.324,0.012,0.260,0.129,0.214,0.000,0.197,0.000,0.235,0.574,0.218,0.351,0.582,0.319,0.000,0.257,0.000,0.000,0.000,0.050,0.092,0.222,0.508
