 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.034,0.603,0.034,0.048,0.101,0.431,0.107,0.600,0.090,0.500,0.047,0.455,0.022,0.464,0.012,0.123,0.484,0.500,0.520,0.590,0.615,0.071,0.493,0.000,0.012,0.069,0.022,0.125,0.441,0.672
model.000.01.pdb,0.083,0.234,0.041,0.000,0.000,0.141,0.026,0.125,0.051,0.128,0.364,0.114,0.068,0.130,0.030,0.405,0.328,0.110,0.176,0.221,0.138,0.027,0.127,0.000,0.059,0.026,0.143,0.117,0.120,0.275
model.000.02.pdb,0.095,0.038,0.311,0.152,0.554,0.034,0.464,0.107,0.365,0.011,0.000,0.161,0.125,0.098,0.127,0.000,0.000,0.093,0.073,0.049,0.068,0.429,0.165,0.220,0.119,0.491,0.092,0.000,0.074,0.071
model.000.03.pdb,0.000,0.484,0.111,0.089,0.183,0.378,0.179,0.717,0.171,0.403,0.035,0.442,0.000,0.429,0.000,0.075,0.288,0.529,0.548,0.500,0.507,0.125,0.437,0.012,0.000,0.122,0.011,0.081,0.386,0.507
model.000.04.pdb,0.333,0.037,0.660,0.039,0.452,0.022,0.441,0.091,0.589,0.033,0.227,0.030,0.355,0.022,0.298,0.000,0.012,0.054,0.060,0.035,0.102,0.566,0.022,0.119,0.368,0.491,0.344,0.000,0.011,0.044
model.000.05.pdb,0.125,0.051,0.270,0.169,0.500,0.070,0.390,0.094,0.303,0.034,0.013,0.161,0.157,0.084,0.164,0.000,0.000,0.119,0.096,0.062,0.056,0.356,0.195,0.263,0.154,0.414,0.122,0.000,0.074,0.058
model.000.06.pdb,0.034,0.476,0.034,0.101,0.126,0.561,0.107,0.600,0.078,0.545,0.060,0.672,0.022,0.578,0.025,0.159,0.377,0.667,0.562,0.470,0.567,0.058,0.635,0.037,0.012,0.069,0.033,0.209,0.556,0.417
model.000.07.pdb,0.375,0.040,0.462,0.091,0.431,0.035,0.418,0.047,0.367,0.036,0.104,0.032,0.400,0.012,0.340,0.000,0.000,0.047,0.042,0.012,0.084,0.434,0.035,0.172,0.392,0.418,0.362,0.000,0.000,0.036
model.000.08.pdb,0.062,0.431,0.031,0.141,0.029,0.507,0.020,0.443,0.019,0.577,0.100,0.488,0.041,0.461,0.057,0.203,0.641,0.513,0.570,0.507,0.456,0.031,0.487,0.069,0.032,0.010,0.061,0.264,0.479,0.556
model.000.09.pdb,0.182,0.039,0.510,0.058,0.714,0.035,0.612,0.071,0.482,0.023,0.042,0.077,0.200,0.012,0.214,0.000,0.000,0.071,0.042,0.025,0.034,0.571,0.085,0.131,0.220,0.612,0.194,0.000,0.000,0.023
