 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.040,0.197,0.037,0.132,0.307,0.163,0.351,0.481,0.032,0.528,0.712,0.020,0.269,0.588,0.041,0.055,0.353,0.037,0.012,0.295,0.086,0.143,0.221,0.031,0.080,0.329,0.049,0.758,0.250,0.250
model.000.01.pdb,0.429,0.218,0.196,0.744,0.021,0.596,0.024,0.052,0.182,0.045,0.122,0.076,0.396,0.059,0.000,0.553,0.032,0.477,0.218,0.012,0.228,0.000,0.000,0.122,0.105,0.162,0.000,0.083,0.457,0.000
model.000.02.pdb,0.452,0.172,0.333,0.500,0.021,0.490,0.036,0.030,0.339,0.033,0.050,0.162,0.259,0.022,0.000,0.429,0.021,0.692,0.308,0.012,0.268,0.000,0.000,0.273,0.123,0.081,0.000,0.034,0.259,0.000
model.000.03.pdb,0.032,0.000,0.420,0.108,0.110,0.197,0.139,0.116,0.344,0.043,0.048,0.187,0.014,0.044,0.000,0.016,0.098,0.190,0.392,0.000,0.451,0.000,0.111,0.145,0.558,0.000,0.203,0.067,0.076,0.138
model.000.04.pdb,0.017,0.000,0.396,0.079,0.102,0.172,0.117,0.097,0.279,0.022,0.037,0.214,0.015,0.034,0.000,0.000,0.066,0.140,0.426,0.000,0.458,0.000,0.118,0.153,0.575,0.000,0.264,0.046,0.081,0.130
model.000.05.pdb,0.042,0.227,0.000,0.012,0.500,0.011,0.429,0.468,0.000,0.559,0.448,0.076,0.095,0.486,0.200,0.043,0.480,0.013,0.000,0.516,0.000,0.448,0.364,0.102,0.000,0.292,0.125,0.458,0.052,0.485
model.000.06.pdb,0.018,0.103,0.049,0.000,0.205,0.000,0.064,0.138,0.071,0.156,0.053,0.262,0.000,0.074,0.341,0.000,0.146,0.016,0.000,0.250,0.000,0.314,0.090,0.250,0.000,0.188,0.049,0.060,0.000,0.120
model.000.07.pdb,0.189,0.045,0.400,0.392,0.042,0.560,0.072,0.061,0.286,0.011,0.062,0.128,0.148,0.069,0.000,0.170,0.042,0.388,0.458,0.012,0.622,0.000,0.026,0.132,0.500,0.000,0.077,0.068,0.250,0.034
model.000.08.pdb,0.196,0.396,0.088,0.056,0.143,0.025,0.069,0.124,0.133,0.237,0.125,0.211,0.072,0.128,0.182,0.158,0.106,0.091,0.072,0.169,0.027,0.242,0.064,0.304,0.000,0.433,0.028,0.140,0.028,0.093
model.000.09.pdb,0.629,0.391,0.123,0.383,0.000,0.309,0.000,0.010,0.210,0.072,0.081,0.108,0.231,0.012,0.000,0.600,0.011,0.409,0.185,0.026,0.117,0.031,0.000,0.212,0.017,0.226,0.000,0.035,0.255,0.012
model.000.10.pdb,0.000,0.128,0.010,0.101,0.460,0.129,0.526,0.671,0.049,0.564,0.614,0.065,0.198,0.791,0.086,0.023,0.512,0.011,0.010,0.378,0.064,0.235,0.377,0.076,0.069,0.282,0.066,0.704,0.183,0.393
model.000.11.pdb,0.000,0.105,0.000,0.000,0.368,0.000,0.262,0.273,0.000,0.294,0.145,0.080,0.000,0.246,0.459,0.000,0.348,0.000,0.000,0.491,0.000,0.737,0.263,0.068,0.000,0.190,0.105,0.130,0.000,0.339
model.000.12.pdb,0.012,0.134,0.033,0.160,0.398,0.188,0.455,0.542,0.051,0.532,0.652,0.047,0.274,0.681,0.050,0.049,0.447,0.034,0.022,0.329,0.079,0.185,0.291,0.058,0.060,0.280,0.069,0.721,0.240,0.329
model.000.13.pdb,0.261,0.548,0.032,0.065,0.145,0.014,0.077,0.136,0.041,0.304,0.157,0.051,0.102,0.128,0.217,0.188,0.131,0.068,0.032,0.209,0.015,0.259,0.057,0.110,0.000,0.571,0.000,0.141,0.066,0.118
model.000.14.pdb,0.000,0.037,0.012,0.024,0.716,0.045,0.763,0.622,0.032,0.467,0.365,0.108,0.024,0.565,0.188,0.000,0.742,0.025,0.012,0.530,0.023,0.354,0.541,0.086,0.013,0.128,0.181,0.493,0.012,0.615
model.000.15.pdb,0.170,0.353,0.045,0.045,0.193,0.013,0.073,0.143,0.067,0.270,0.104,0.160,0.045,0.108,0.250,0.109,0.151,0.063,0.030,0.214,0.000,0.286,0.083,0.214,0.000,0.446,0.015,0.107,0.030,0.113
model.000.16.pdb,0.288,0.122,0.431,0.556,0.027,0.655,0.030,0.035,0.362,0.029,0.088,0.161,0.297,0.060,0.000,0.339,0.037,0.500,0.509,0.021,0.536,0.000,0.011,0.193,0.362,0.067,0.051,0.059,0.383,0.010
model.000.17.pdb,0.235,0.061,0.522,0.246,0.031,0.300,0.047,0.061,0.620,0.022,0.024,0.354,0.077,0.057,0.000,0.170,0.042,0.511,0.556,0.012,0.404,0.000,0.013,0.433,0.222,0.000,0.129,0.044,0.077,0.011
model.000.18.pdb,0.039,0.176,0.034,0.000,0.216,0.000,0.082,0.131,0.076,0.214,0.086,0.200,0.000,0.122,0.244,0.020,0.169,0.036,0.017,0.246,0.000,0.340,0.113,0.226,0.000,0.286,0.034,0.063,0.000,0.143
model.000.19.pdb,0.633,0.244,0.098,0.500,0.000,0.391,0.000,0.000,0.175,0.000,0.043,0.072,0.273,0.000,0.000,0.714,0.000,0.421,0.191,0.000,0.135,0.000,0.000,0.143,0.020,0.115,0.000,0.000,0.302,0.000
model.000.20.pdb,0.204,0.125,0.412,0.106,0.041,0.143,0.046,0.070,0.729,0.032,0.011,0.475,0.014,0.056,0.000,0.123,0.041,0.373,0.500,0.023,0.293,0.014,0.000,0.660,0.133,0.050,0.180,0.043,0.014,0.011
model.000.21.pdb,0.314,0.423,0.138,0.103,0.095,0.079,0.045,0.101,0.214,0.193,0.084,0.278,0.072,0.090,0.048,0.200,0.072,0.180,0.156,0.098,0.069,0.100,0.025,0.406,0.014,0.303,0.042,0.126,0.072,0.044
model.000.22.pdb,0.000,0.066,0.000,0.038,0.609,0.047,0.639,0.568,0.034,0.493,0.448,0.065,0.038,0.529,0.059,0.000,0.586,0.013,0.000,0.426,0.037,0.254,0.525,0.043,0.055,0.148,0.174,0.500,0.038,0.530
model.000.23.pdb,0.226,0.286,0.043,0.460,0.052,0.379,0.083,0.126,0.025,0.183,0.333,0.000,0.846,0.203,0.000,0.391,0.085,0.148,0.014,0.060,0.103,0.000,0.066,0.011,0.079,0.355,0.000,0.247,0.674,0.011
model.000.24.pdb,0.000,0.000,0.173,0.033,0.138,0.113,0.194,0.171,0.125,0.049,0.100,0.129,0.000,0.105,0.000,0.000,0.110,0.035,0.196,0.027,0.231,0.000,0.207,0.041,0.390,0.000,0.245,0.118,0.070,0.209
model.000.25.pdb,0.000,0.035,0.000,0.011,0.639,0.011,0.529,0.500,0.010,0.378,0.284,0.116,0.035,0.405,0.295,0.000,0.710,0.000,0.000,0.651,0.000,0.492,0.540,0.072,0.012,0.136,0.275,0.318,0.011,0.688
model.000.26.pdb,0.000,0.000,0.048,0.048,0.319,0.123,0.424,0.351,0.013,0.184,0.286,0.064,0.000,0.275,0.018,0.000,0.284,0.033,0.083,0.141,0.153,0.097,0.423,0.038,0.196,0.000,0.226,0.290,0.066,0.393
model.000.27.pdb,0.119,0.014,0.659,0.233,0.030,0.373,0.070,0.091,0.474,0.021,0.047,0.230,0.074,0.091,0.000,0.083,0.030,0.365,0.553,0.011,0.652,0.000,0.012,0.236,0.468,0.000,0.090,0.066,0.141,0.033
model.000.28.pdb,0.000,0.000,0.190,0.000,0.179,0.041,0.143,0.130,0.250,0.033,0.024,0.318,0.000,0.070,0.017,0.000,0.125,0.047,0.211,0.076,0.200,0.059,0.238,0.164,0.327,0.000,0.533,0.033,0.015,0.236
model.000.29.pdb,0.000,0.000,0.362,0.182,0.056,0.309,0.107,0.100,0.230,0.023,0.081,0.079,0.067,0.101,0.000,0.018,0.056,0.216,0.333,0.013,0.595,0.000,0.043,0.067,0.714,0.000,0.049,0.086,0.164,0.077
