 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.362,0.000,0.176,0.333,0.032,0.393,0.192,0.000,0.077,0.391,0.123,0.014,0.000,0.245,0.014,0.296,0.229,0.462,0.000,0.025,0.053,0.235,0.305,0.000,0.019,0.039,0.018,0.062,0.633,0.196
model.000.01.pdb,0.107,0.312,0.082,0.442,0.456,0.054,0.000,0.148,0.596,0.037,0.136,0.060,0.288,0.012,0.237,0.011,0.026,0.041,0.257,0.229,0.237,0.108,0.011,0.135,0.500,0.225,0.000,0.243,0.172,0.542
model.000.02.pdb,0.154,0.013,0.164,0.000,0.000,0.236,0.281,0.011,0.000,0.190,0.167,0.286,0.000,0.351,0.012,0.174,0.207,0.133,0.000,0.133,0.058,0.194,0.275,0.057,0.000,0.139,0.675,0.000,0.000,0.000
model.000.03.pdb,0.000,0.310,0.011,0.135,0.460,0.093,0.098,0.486,0.235,0.022,0.020,0.380,0.169,0.068,0.451,0.065,0.115,0.024,0.311,0.657,0.714,0.011,0.082,0.447,0.080,0.672,0.012,0.055,0.041,0.122
model.000.04.pdb,0.032,0.225,0.011,0.085,0.311,0.194,0.218,0.369,0.156,0.128,0.000,0.451,0.141,0.165,0.350,0.157,0.260,0.084,0.186,0.547,0.687,0.055,0.196,0.386,0.049,0.697,0.035,0.020,0.065,0.086
model.000.05.pdb,0.011,0.377,0.023,0.036,0.288,0.059,0.095,0.577,0.178,0.011,0.062,0.351,0.238,0.067,0.479,0.075,0.072,0.024,0.394,0.548,0.410,0.033,0.059,0.672,0.169,0.453,0.075,0.101,0.000,0.062
model.000.06.pdb,0.222,0.000,0.217,0.000,0.000,0.300,0.316,0.022,0.000,0.242,0.194,0.221,0.000,0.339,0.011,0.239,0.180,0.207,0.000,0.116,0.057,0.267,0.324,0.056,0.000,0.082,0.725,0.025,0.000,0.000
model.000.07.pdb,0.595,0.015,0.286,0.311,0.015,0.373,0.250,0.012,0.073,0.426,0.188,0.000,0.020,0.302,0.040,0.377,0.170,0.538,0.000,0.024,0.025,0.467,0.311,0.012,0.143,0.000,0.035,0.164,0.333,0.234
model.000.08.pdb,0.023,0.406,0.037,0.025,0.309,0.051,0.061,0.646,0.157,0.035,0.089,0.301,0.217,0.046,0.493,0.080,0.050,0.038,0.382,0.500,0.382,0.023,0.062,0.672,0.130,0.405,0.013,0.057,0.000,0.039
model.000.09.pdb,0.193,0.000,0.032,0.200,0.097,0.344,0.222,0.049,0.071,0.308,0.027,0.175,0.020,0.207,0.013,0.233,0.465,0.245,0.000,0.115,0.235,0.098,0.286,0.036,0.000,0.186,0.034,0.000,0.395,0.113
model.000.10.pdb,0.111,0.340,0.200,0.192,0.207,0.050,0.015,0.205,0.292,0.045,0.254,0.000,0.350,0.043,0.174,0.056,0.000,0.050,0.271,0.072,0.075,0.150,0.037,0.143,0.595,0.076,0.000,0.480,0.038,0.220
model.000.11.pdb,0.367,0.012,0.238,0.057,0.000,0.524,0.667,0.031,0.000,0.519,0.167,0.173,0.000,0.750,0.022,0.443,0.453,0.389,0.000,0.086,0.153,0.397,0.610,0.053,0.000,0.115,0.396,0.024,0.117,0.028
model.000.12.pdb,0.491,0.000,0.562,0.076,0.000,0.500,0.375,0.021,0.000,0.491,0.375,0.037,0.000,0.421,0.023,0.604,0.138,0.469,0.000,0.032,0.056,0.592,0.559,0.032,0.015,0.011,0.291,0.153,0.123,0.029
