 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.260,0.608,0.000,0.230,0.171,0.107,0.000,0.222,0.100,0.196,0.232,0.025,0.040,0.152,0.085,0.412,0.000,0.130,0.000,0.750,0.283,0.191,0.186,0.193,0.109,0.172,0.000,0.027,0.000,0.388
model.000.01.pdb,0.426,0.089,0.114,0.044,0.136,0.021,0.176,0.556,0.034,0.340,0.106,0.417,0.464,0.600,0.397,0.086,0.014,0.640,0.039,0.110,0.227,0.635,0.093,0.000,0.056,0.254,0.230,0.421,0.014,0.385
model.000.02.pdb,0.231,0.277,0.056,0.045,0.032,0.056,0.085,0.367,0.023,0.097,0.296,0.139,0.295,0.203,0.444,0.327,0.015,0.386,0.069,0.238,0.068,0.224,0.040,0.078,0.220,0.056,0.091,0.147,0.000,0.232
model.000.03.pdb,0.018,0.000,0.619,0.024,0.084,0.101,0.795,0.053,0.038,0.000,0.000,0.389,0.358,0.094,0.268,0.000,0.419,0.200,0.429,0.000,0.000,0.154,0.043,0.000,0.000,0.000,0.548,0.511,0.189,0.000
model.000.04.pdb,0.417,0.061,0.145,0.143,0.278,0.065,0.141,0.340,0.045,0.565,0.014,0.458,0.239,0.653,0.108,0.027,0.091,0.277,0.025,0.108,0.464,0.654,0.230,0.000,0.000,0.509,0.288,0.344,0.104,0.352
model.000.05.pdb,0.182,0.000,0.407,0.057,0.126,0.092,0.472,0.259,0.023,0.169,0.014,0.694,0.481,0.418,0.254,0.000,0.232,0.379,0.182,0.013,0.129,0.456,0.095,0.000,0.000,0.167,0.659,0.756,0.164,0.167
model.000.06.pdb,0.000,0.013,0.281,0.304,0.418,0.353,0.230,0.016,0.243,0.119,0.000,0.270,0.069,0.154,0.013,0.000,0.347,0.055,0.154,0.000,0.188,0.127,0.365,0.000,0.000,0.254,0.321,0.246,0.447,0.000
model.000.07.pdb,0.000,0.129,0.173,0.615,0.571,0.597,0.139,0.026,0.522,0.066,0.064,0.118,0.034,0.071,0.046,0.075,0.246,0.045,0.111,0.110,0.138,0.056,0.611,0.155,0.037,0.187,0.104,0.083,0.431,0.000
model.000.08.pdb,0.157,0.083,0.148,0.024,0.034,0.035,0.241,0.292,0.024,0.033,0.182,0.222,0.542,0.200,0.659,0.115,0.050,0.451,0.143,0.043,0.014,0.242,0.032,0.000,0.136,0.014,0.196,0.327,0.000,0.143
model.000.09.pdb,0.145,0.071,0.171,0.065,0.083,0.086,0.254,0.321,0.091,0.056,0.149,0.290,0.654,0.235,0.809,0.096,0.087,0.536,0.183,0.062,0.024,0.271,0.089,0.000,0.097,0.037,0.197,0.349,0.013,0.152
