 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.010,0.571,0.090,0.045,0.143,0.362,0.151,0.667,0.144,0.421,0.044,0.422,0.000,0.408,0.000,0.113,0.485,0.461,0.538,0.585,0.542,0.102,0.397,0.000,0.000,0.100,0.010,0.101,0.368,0.612
model.000.01.pdb,0.120,0.288,0.012,0.000,0.000,0.173,0.000,0.185,0.011,0.160,0.328,0.130,0.091,0.148,0.104,0.383,0.450,0.115,0.277,0.328,0.212,0.000,0.131,0.000,0.040,0.000,0.147,0.090,0.154,0.343
model.000.02.pdb,0.118,0.062,0.355,0.143,0.625,0.079,0.509,0.128,0.406,0.056,0.012,0.154,0.149,0.093,0.154,0.000,0.000,0.126,0.115,0.059,0.077,0.448,0.171,0.226,0.145,0.509,0.115,0.000,0.046,0.080
model.000.03.pdb,0.000,0.536,0.167,0.000,0.182,0.263,0.178,0.470,0.184,0.284,0.038,0.250,0.000,0.253,0.000,0.082,0.294,0.307,0.372,0.475,0.324,0.120,0.215,0.000,0.000,0.132,0.012,0.014,0.213,0.418
model.000.04.pdb,0.040,0.567,0.040,0.088,0.100,0.533,0.094,0.634,0.090,0.606,0.086,0.590,0.030,0.592,0.033,0.164,0.486,0.648,0.636,0.514,0.581,0.062,0.554,0.033,0.021,0.061,0.039,0.224,0.549,0.562
model.000.05.pdb,0.313,0.035,0.642,0.051,0.541,0.031,0.534,0.064,0.603,0.032,0.214,0.038,0.375,0.021,0.258,0.000,0.000,0.041,0.038,0.011,0.074,0.611,0.031,0.113,0.344,0.589,0.343,0.000,0.011,0.021
model.000.06.pdb,0.138,0.015,0.413,0.000,0.180,0.000,0.218,0.000,0.291,0.000,0.235,0.000,0.138,0.000,0.037,0.000,0.015,0.000,0.011,0.044,0.000,0.300,0.000,0.000,0.111,0.288,0.133,0.000,0.000,0.041
model.000.07.pdb,0.151,0.090,0.566,0.026,0.800,0.033,0.700,0.157,0.745,0.056,0.080,0.143,0.167,0.094,0.138,0.000,0.000,0.102,0.071,0.035,0.115,0.694,0.092,0.087,0.164,0.700,0.162,0.000,0.059,0.056
model.000.08.pdb,0.029,0.557,0.103,0.062,0.140,0.434,0.135,0.644,0.130,0.457,0.040,0.524,0.019,0.481,0.021,0.099,0.461,0.532,0.566,0.614,0.635,0.103,0.487,0.010,0.010,0.090,0.028,0.128,0.481,0.595
model.000.09.pdb,0.233,0.136,0.028,0.015,0.000,0.181,0.027,0.117,0.053,0.151,0.511,0.106,0.194,0.153,0.185,0.486,0.185,0.115,0.157,0.097,0.145,0.014,0.104,0.000,0.153,0.014,0.310,0.167,0.143,0.151
