 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.027,0.234,0.061,0.763,0.677,0.432,0.060,0.026,0.384,0.176,0.065,0.119,0.046,0.127,0.034,0.090,0.081,0.058,0.023,0.184,0.324,0.119,0.716,0.157,0.037,0.313,0.135,0.084,0.206,0.052
model.000.01.pdb,0.102,0.000,0.434,0.069,0.126,0.105,0.560,0.172,0.047,0.095,0.000,0.627,0.569,0.279,0.317,0.000,0.255,0.379,0.238,0.000,0.068,0.339,0.083,0.000,0.000,0.100,0.622,0.795,0.164,0.077
model.000.02.pdb,0.045,0.000,0.739,0.066,0.172,0.125,0.783,0.091,0.068,0.074,0.000,0.554,0.355,0.224,0.239,0.000,0.460,0.235,0.390,0.000,0.078,0.261,0.113,0.000,0.000,0.110,0.638,0.596,0.271,0.042
model.000.03.pdb,0.020,0.479,0.000,0.081,0.049,0.171,0.000,0.146,0.132,0.000,0.657,0.000,0.031,0.000,0.119,0.649,0.000,0.098,0.000,0.320,0.000,0.014,0.083,0.390,0.538,0.000,0.000,0.000,0.000,0.056
model.000.04.pdb,0.000,0.165,0.138,0.636,0.507,0.746,0.120,0.012,0.615,0.037,0.103,0.126,0.033,0.045,0.033,0.141,0.200,0.033,0.094,0.146,0.106,0.043,0.608,0.232,0.073,0.150,0.128,0.093,0.365,0.000
model.000.05.pdb,0.196,0.024,0.219,0.056,0.099,0.043,0.333,0.321,0.057,0.109,0.074,0.441,0.907,0.311,0.588,0.027,0.092,0.547,0.194,0.038,0.066,0.371,0.060,0.000,0.027,0.082,0.339,0.528,0.014,0.180
model.000.06.pdb,0.115,0.145,0.113,0.455,0.629,0.241,0.066,0.044,0.208,0.358,0.014,0.211,0.064,0.246,0.012,0.027,0.143,0.064,0.013,0.123,0.491,0.246,0.529,0.043,0.013,0.509,0.188,0.139,0.213,0.106
model.000.07.pdb,0.024,0.325,0.032,0.554,0.412,0.519,0.031,0.034,0.534,0.058,0.177,0.019,0.030,0.010,0.031,0.200,0.058,0.030,0.099,0.295,0.135,0.029,0.537,0.333,0.118,0.088,0.011,0.020,0.192,0.057
model.000.08.pdb,0.098,0.720,0.000,0.319,0.205,0.183,0.000,0.077,0.195,0.127,0.327,0.000,0.000,0.067,0.013,0.462,0.000,0.025,0.000,0.558,0.266,0.090,0.277,0.309,0.230,0.162,0.000,0.000,0.014,0.180
model.000.09.pdb,0.488,0.111,0.059,0.035,0.119,0.022,0.104,0.684,0.036,0.354,0.117,0.339,0.357,0.609,0.316,0.111,0.000,0.617,0.000,0.136,0.230,0.580,0.075,0.000,0.062,0.259,0.169,0.339,0.015,0.467
