 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.287,0.148,0.024,0.012,0.400,0.025,0.011,0.175,0.037,0.025,0.127,0.000,0.361,0.024,0.000,0.542,0.522,0.061,0.054,0.024,0.065,0.164,0.012,0.190,0.078,0.047,0.629,0.011,0.523,0.694
model.000.01.pdb,0.096,0.350,0.014,0.346,0.094,0.000,0.099,0.079,0.145,0.044,0.417,0.419,0.052,0.000,0.200,0.013,0.098,0.250,0.000,0.213,0.628,0.490,0.175,0.260,0.614,0.238,0.030,0.206,0.036,0.011
model.000.02.pdb,0.069,0.000,0.426,0.412,0.044,0.315,0.600,0.105,0.490,0.622,0.029,0.235,0.084,0.480,0.051,0.000,0.034,0.262,0.193,0.382,0.091,0.014,0.382,0.000,0.074,0.333,0.061,0.560,0.011,0.011
model.000.03.pdb,0.382,0.105,0.099,0.037,0.408,0.092,0.034,0.185,0.049,0.024,0.065,0.000,0.474,0.036,0.014,0.525,0.507,0.047,0.143,0.048,0.063,0.061,0.023,0.085,0.049,0.108,0.611,0.023,0.683,0.698
model.000.04.pdb,0.350,0.420,0.000,0.024,0.528,0.000,0.000,0.338,0.011,0.000,0.269,0.026,0.513,0.023,0.185,0.263,0.597,0.045,0.000,0.011,0.243,0.286,0.058,0.176,0.173,0.044,0.384,0.045,0.405,0.375
model.000.05.pdb,0.065,0.060,0.239,0.164,0.074,0.262,0.303,0.011,0.491,0.197,0.013,0.078,0.069,0.127,0.000,0.061,0.126,0.566,0.175,0.608,0.026,0.052,0.051,0.127,0.162,0.686,0.146,0.151,0.092,0.098
model.000.06.pdb,0.448,0.426,0.038,0.056,0.394,0.000,0.037,0.660,0.000,0.027,0.276,0.047,0.486,0.099,0.269,0.090,0.263,0.000,0.059,0.000,0.226,0.234,0.176,0.131,0.167,0.000,0.200,0.093,0.274,0.222
model.000.07.pdb,0.220,0.324,0.000,0.000,0.325,0.000,0.000,0.138,0.000,0.000,0.262,0.000,0.279,0.000,0.062,0.354,0.523,0.091,0.000,0.012,0.215,0.344,0.012,0.309,0.212,0.024,0.405,0.000,0.371,0.417
model.000.08.pdb,0.031,0.058,0.164,0.176,0.030,0.179,0.275,0.011,0.473,0.157,0.026,0.127,0.037,0.065,0.000,0.113,0.124,0.700,0.118,0.585,0.081,0.078,0.050,0.159,0.246,0.600,0.131,0.162,0.066,0.096
model.000.09.pdb,0.071,0.000,0.321,0.500,0.045,0.214,0.453,0.125,0.489,0.522,0.047,0.304,0.087,0.365,0.073,0.000,0.035,0.254,0.140,0.404,0.131,0.029,0.377,0.016,0.094,0.328,0.074,0.562,0.024,0.022
model.000.10.pdb,0.141,0.000,0.589,0.333,0.081,0.431,0.704,0.157,0.441,0.700,0.012,0.172,0.127,0.593,0.028,0.022,0.040,0.236,0.333,0.354,0.063,0.000,0.354,0.000,0.062,0.296,0.094,0.500,0.063,0.049
model.000.11.pdb,0.676,0.225,0.144,0.065,0.571,0.128,0.093,0.486,0.042,0.100,0.157,0.035,0.654,0.163,0.158,0.259,0.372,0.010,0.205,0.030,0.126,0.110,0.159,0.071,0.065,0.029,0.368,0.106,0.554,0.440
model.000.12.pdb,0.603,0.353,0.069,0.130,0.588,0.030,0.087,0.568,0.040,0.094,0.214,0.067,0.709,0.128,0.175,0.202,0.494,0.058,0.053,0.059,0.169,0.202,0.200,0.169,0.154,0.077,0.402,0.134,0.476,0.411
model.000.13.pdb,0.041,0.083,0.197,0.159,0.051,0.234,0.275,0.000,0.421,0.157,0.040,0.109,0.047,0.079,0.000,0.113,0.111,0.667,0.169,0.556,0.067,0.107,0.037,0.197,0.246,0.600,0.120,0.147,0.090,0.108
model.000.14.pdb,0.096,0.000,0.667,0.094,0.069,0.725,0.500,0.065,0.291,0.578,0.000,0.017,0.063,0.500,0.000,0.039,0.034,0.154,0.467,0.276,0.000,0.000,0.121,0.000,0.014,0.219,0.085,0.267,0.101,0.033
model.000.15.pdb,0.221,0.333,0.000,0.000,0.391,0.000,0.000,0.181,0.000,0.000,0.291,0.000,0.316,0.000,0.068,0.262,0.500,0.040,0.000,0.000,0.197,0.310,0.013,0.294,0.138,0.013,0.364,0.000,0.385,0.371
model.000.16.pdb,0.145,0.481,0.000,0.179,0.141,0.000,0.000,0.147,0.000,0.000,0.561,0.295,0.115,0.000,0.302,0.042,0.162,0.076,0.000,0.045,0.737,0.568,0.148,0.255,0.396,0.057,0.065,0.125,0.078,0.060
model.000.17.pdb,0.121,0.000,0.483,0.350,0.118,0.379,0.712,0.163,0.491,0.708,0.013,0.180,0.120,0.537,0.029,0.011,0.063,0.246,0.203,0.393,0.066,0.000,0.349,0.000,0.065,0.348,0.108,0.526,0.065,0.051
model.000.18.pdb,0.494,0.154,0.088,0.056,0.539,0.094,0.052,0.262,0.080,0.056,0.122,0.000,0.488,0.055,0.012,0.431,0.520,0.088,0.125,0.089,0.080,0.102,0.054,0.145,0.105,0.121,0.595,0.031,0.762,0.671
model.000.19.pdb,0.040,0.107,0.160,0.242,0.050,0.174,0.268,0.000,0.482,0.169,0.067,0.177,0.037,0.091,0.014,0.083,0.085,0.706,0.130,0.623,0.139,0.133,0.103,0.230,0.297,0.667,0.096,0.222,0.053,0.071
model.000.20.pdb,0.513,0.149,0.172,0.043,0.558,0.143,0.094,0.313,0.032,0.089,0.118,0.023,0.580,0.193,0.036,0.342,0.410,0.010,0.257,0.020,0.090,0.099,0.122,0.098,0.065,0.071,0.518,0.096,0.701,0.538
model.000.21.pdb,0.052,0.057,0.246,0.397,0.051,0.212,0.413,0.033,0.640,0.302,0.053,0.286,0.047,0.186,0.029,0.034,0.074,0.564,0.132,0.667,0.125,0.077,0.197,0.121,0.188,0.745,0.097,0.338,0.032,0.030
model.000.22.pdb,0.130,0.000,0.544,0.317,0.104,0.439,0.717,0.173,0.424,0.750,0.013,0.175,0.129,0.667,0.028,0.000,0.040,0.222,0.295,0.338,0.064,0.000,0.381,0.000,0.063,0.282,0.075,0.534,0.053,0.029
model.000.23.pdb,0.563,0.347,0.044,0.047,0.569,0.011,0.043,0.478,0.034,0.034,0.222,0.025,0.658,0.095,0.159,0.237,0.486,0.022,0.062,0.022,0.216,0.208,0.146,0.169,0.152,0.043,0.386,0.079,0.466,0.412
model.000.24.pdb,0.128,0.625,0.000,0.081,0.169,0.000,0.000,0.097,0.000,0.000,0.625,0.115,0.101,0.000,0.163,0.118,0.208,0.075,0.000,0.044,0.523,0.750,0.060,0.500,0.478,0.056,0.112,0.014,0.091,0.098
model.000.25.pdb,0.402,0.117,0.112,0.011,0.463,0.094,0.052,0.233,0.033,0.033,0.082,0.000,0.471,0.091,0.012,0.493,0.481,0.088,0.184,0.043,0.056,0.115,0.054,0.145,0.080,0.097,0.595,0.020,0.609,0.696
model.000.26.pdb,0.400,0.105,0.085,0.024,0.551,0.122,0.034,0.247,0.049,0.037,0.093,0.000,0.456,0.103,0.014,0.409,0.405,0.023,0.194,0.035,0.063,0.101,0.048,0.116,0.037,0.070,0.526,0.023,0.656,0.597
model.000.27.pdb,0.115,0.225,0.000,0.000,0.237,0.000,0.000,0.048,0.013,0.000,0.213,0.000,0.189,0.000,0.000,0.417,0.433,0.141,0.000,0.039,0.134,0.274,0.000,0.380,0.185,0.050,0.421,0.000,0.274,0.456
model.000.28.pdb,0.060,0.000,0.043,0.000,0.096,0.063,0.013,0.000,0.078,0.000,0.000,0.000,0.112,0.000,0.000,0.481,0.205,0.141,0.067,0.075,0.000,0.014,0.000,0.034,0.015,0.070,0.282,0.000,0.214,0.358
model.000.29.pdb,0.603,0.321,0.063,0.055,0.587,0.033,0.061,0.440,0.021,0.054,0.253,0.048,0.608,0.101,0.162,0.250,0.487,0.010,0.095,0.020,0.185,0.207,0.163,0.127,0.155,0.040,0.391,0.085,0.487,0.417
