 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.000,0.154,0.136,0.039,0.000,0.529,0.000,0.271,0.240,0.081,0.070,0.129,0.019,0.000,0.611,0.000,0.172,0.352,0.000,0.362,0.000,0.000,0.340,0.200,0.212,0.159,0.000,0.014,0.041,0.065
model.000.01.pdb,0.050,0.117,0.038,0.000,0.053,0.475,0.050,0.115,0.255,0.321,0.133,0.132,0.000,0.167,0.226,0.030,0.042,0.159,0.000,0.420,0.135,0.000,0.148,0.141,0.045,0.159,0.000,0.162,0.184,0.404
model.000.02.pdb,0.024,0.063,0.464,0.132,0.013,0.035,0.037,0.115,0.150,0.014,0.079,0.222,0.277,0.000,0.300,0.015,0.389,0.333,0.000,0.092,0.037,0.056,0.250,0.217,0.400,0.290,0.232,0.013,0.036,0.000
model.000.03.pdb,0.024,0.417,0.258,0.245,0.000,0.364,0.076,0.683,0.077,0.154,0.353,0.026,0.017,0.000,0.500,0.000,0.357,0.688,0.000,0.143,0.197,0.118,0.690,0.057,0.420,0.066,0.000,0.176,0.000,0.088
model.000.04.pdb,0.701,0.090,0.087,0.111,0.528,0.000,0.520,0.054,0.100,0.182,0.101,0.138,0.111,0.329,0.022,0.356,0.061,0.028,0.388,0.074,0.326,0.346,0.020,0.120,0.020,0.122,0.165,0.267,0.189,0.212
model.000.05.pdb,0.022,0.389,0.364,0.360,0.000,0.241,0.108,0.652,0.069,0.155,0.333,0.062,0.115,0.000,0.377,0.000,0.537,0.600,0.029,0.082,0.227,0.169,0.696,0.080,0.625,0.100,0.027,0.192,0.000,0.066
model.000.06.pdb,0.689,0.132,0.110,0.179,0.456,0.000,0.585,0.087,0.035,0.192,0.145,0.055,0.129,0.262,0.024,0.294,0.106,0.053,0.464,0.023,0.373,0.469,0.035,0.070,0.060,0.065,0.128,0.289,0.069,0.179
model.000.07.pdb,0.587,0.146,0.104,0.173,0.438,0.000,0.608,0.120,0.083,0.298,0.212,0.087,0.105,0.307,0.010,0.253,0.100,0.095,0.361,0.060,0.469,0.467,0.061,0.102,0.050,0.085,0.130,0.357,0.120,0.301
model.000.08.pdb,0.044,0.026,0.409,0.029,0.034,0.094,0.044,0.097,0.250,0.000,0.013,0.375,0.224,0.000,0.310,0.053,0.365,0.319,0.000,0.155,0.011,0.075,0.227,0.474,0.306,0.517,0.290,0.011,0.045,0.000
model.000.09.pdb,0.453,0.179,0.029,0.133,0.346,0.091,0.397,0.081,0.119,0.414,0.208,0.109,0.037,0.397,0.034,0.190,0.031,0.050,0.222,0.143,0.453,0.282,0.022,0.101,0.011,0.105,0.033,0.425,0.203,0.508
