 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.069,0.562,0.520,0.295,0.271,0.011,0.000,0.529,0.038,0.358,0.050,0.000,0.086,0.043,0.033,0.027,0.784,0.444,0.000,0.455,0.250,0.108,0.023,0.270,0.113,0.000,0.074,0.473,0.085,0.358
model.000.01.pdb,0.119,0.500,0.289,0.017,0.000,0.029,0.000,0.111,0.085,0.385,0.074,0.000,0.137,0.122,0.000,0.073,0.281,0.091,0.000,0.438,0.016,0.103,0.000,0.550,0.000,0.013,0.000,0.050,0.000,0.019
model.000.02.pdb,0.141,0.317,0.356,0.407,0.317,0.022,0.000,0.673,0.024,0.169,0.135,0.000,0.154,0.013,0.066,0.000,0.583,0.390,0.000,0.214,0.217,0.075,0.120,0.183,0.237,0.020,0.167,0.574,0.157,0.583
model.000.03.pdb,0.388,0.027,0.013,0.197,0.210,0.236,0.014,0.114,0.025,0.000,0.419,0.092,0.403,0.043,0.476,0.027,0.058,0.026,0.030,0.000,0.000,0.025,0.589,0.111,0.353,0.371,0.698,0.080,0.222,0.161
model.000.04.pdb,0.129,0.368,0.411,0.390,0.322,0.011,0.000,0.620,0.024,0.210,0.091,0.000,0.118,0.000,0.043,0.000,0.679,0.473,0.000,0.264,0.277,0.090,0.070,0.186,0.143,0.000,0.101,0.647,0.127,0.500
model.000.05.pdb,0.600,0.054,0.026,0.079,0.083,0.353,0.056,0.125,0.076,0.014,0.588,0.175,0.600,0.101,0.524,0.081,0.093,0.025,0.092,0.000,0.012,0.049,0.586,0.169,0.161,0.356,0.357,0.105,0.053,0.154
model.000.06.pdb,0.000,0.092,0.263,0.154,0.203,0.024,0.193,0.138,0.279,0.214,0.031,0.031,0.010,0.095,0.011,0.197,0.192,0.423,0.185,0.132,0.727,0.368,0.000,0.013,0.102,0.011,0.000,0.262,0.217,0.079
model.000.07.pdb,0.507,0.037,0.024,0.115,0.122,0.366,0.039,0.089,0.059,0.000,0.569,0.197,0.557,0.080,0.578,0.062,0.076,0.049,0.086,0.000,0.048,0.047,0.617,0.143,0.185,0.465,0.397,0.099,0.090,0.127
model.000.08.pdb,0.048,0.500,0.522,0.281,0.278,0.012,0.000,0.532,0.013,0.294,0.021,0.000,0.056,0.000,0.024,0.000,0.700,0.532,0.000,0.381,0.298,0.086,0.012,0.194,0.068,0.000,0.031,0.471,0.092,0.320
model.000.09.pdb,0.145,0.525,0.319,0.016,0.000,0.042,0.000,0.143,0.097,0.381,0.083,0.000,0.145,0.135,0.000,0.068,0.328,0.103,0.000,0.429,0.031,0.115,0.014,0.610,0.000,0.012,0.000,0.063,0.000,0.036
model.000.10.pdb,0.012,0.000,0.016,0.581,0.600,0.013,0.000,0.241,0.000,0.000,0.056,0.017,0.034,0.000,0.079,0.000,0.194,0.155,0.000,0.000,0.169,0.014,0.147,0.000,0.568,0.104,0.265,0.273,0.650,0.356
model.000.11.pdb,0.000,0.072,0.230,0.099,0.138,0.048,0.291,0.100,0.306,0.183,0.030,0.077,0.010,0.091,0.034,0.226,0.154,0.375,0.264,0.105,0.580,0.373,0.011,0.000,0.046,0.067,0.000,0.250,0.206,0.060
model.000.12.pdb,0.092,0.375,0.444,0.397,0.351,0.011,0.000,0.633,0.037,0.213,0.059,0.000,0.096,0.014,0.022,0.000,0.691,0.509,0.000,0.269,0.302,0.105,0.058,0.155,0.145,0.000,0.119,0.694,0.145,0.480
model.000.13.pdb,0.603,0.092,0.024,0.012,0.025,0.492,0.067,0.049,0.139,0.039,0.638,0.254,0.677,0.157,0.423,0.118,0.065,0.000,0.134,0.029,0.011,0.071,0.470,0.354,0.055,0.368,0.174,0.035,0.037,0.053
model.000.14.pdb,0.121,0.000,0.000,0.000,0.000,0.273,0.472,0.000,0.465,0.060,0.147,0.444,0.108,0.421,0.121,0.526,0.000,0.000,0.531,0.000,0.017,0.235,0.094,0.034,0.000,0.149,0.000,0.000,0.000,0.000
model.000.15.pdb,0.071,0.358,0.404,0.382,0.385,0.012,0.000,0.667,0.013,0.190,0.041,0.000,0.077,0.000,0.023,0.000,0.725,0.562,0.000,0.245,0.328,0.068,0.024,0.149,0.158,0.000,0.077,0.592,0.156,0.380
model.000.16.pdb,0.000,0.113,0.273,0.074,0.113,0.037,0.245,0.143,0.310,0.222,0.021,0.032,0.011,0.098,0.012,0.224,0.164,0.385,0.216,0.160,0.574,0.434,0.000,0.014,0.050,0.034,0.000,0.230,0.164,0.031
model.000.17.pdb,0.067,0.148,0.167,0.500,0.590,0.000,0.000,0.548,0.000,0.035,0.045,0.000,0.060,0.000,0.013,0.000,0.472,0.327,0.000,0.041,0.218,0.030,0.013,0.081,0.273,0.000,0.132,0.545,0.231,0.595
model.000.18.pdb,0.075,0.236,0.278,0.000,0.000,0.123,0.226,0.044,0.471,0.512,0.043,0.067,0.033,0.375,0.000,0.429,0.151,0.092,0.245,0.295,0.197,0.596,0.025,0.177,0.000,0.000,0.000,0.042,0.000,0.000
model.000.19.pdb,0.088,0.244,0.239,0.000,0.000,0.111,0.060,0.073,0.286,0.514,0.036,0.040,0.038,0.385,0.000,0.261,0.143,0.093,0.114,0.324,0.173,0.400,0.029,0.151,0.000,0.000,0.000,0.033,0.000,0.000
model.000.20.pdb,0.000,0.113,0.296,0.141,0.190,0.012,0.138,0.143,0.226,0.222,0.031,0.000,0.022,0.063,0.024,0.145,0.197,0.469,0.148,0.160,0.805,0.333,0.012,0.014,0.086,0.023,0.000,0.271,0.203,0.065
model.000.21.pdb,0.100,0.306,0.344,0.466,0.421,0.011,0.000,0.647,0.023,0.164,0.099,0.000,0.103,0.000,0.053,0.000,0.617,0.448,0.000,0.207,0.265,0.073,0.105,0.147,0.271,0.020,0.197,0.611,0.203,0.529
model.000.22.pdb,0.012,0.098,0.259,0.164,0.218,0.013,0.103,0.148,0.175,0.185,0.032,0.000,0.022,0.048,0.037,0.095,0.203,0.458,0.111,0.143,0.674,0.254,0.013,0.014,0.109,0.023,0.016,0.281,0.255,0.085
