 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.082,0.104,0.143,0.353,0.131,0.610,0.000,0.471,0.049,0.130,0.013,0.000,0.093,0.639,0.106,0.072,0.000,0.068,0.062,0.074,0.012,0.101,0.012,0.524,0.041,0.231,0.085,0.000,0.024,0.279
model.000.01.pdb,0.500,0.050,0.574,0.125,0.647,0.091,0.203,0.085,0.500,0.063,0.346,0.176,0.660,0.011,0.000,0.625,0.154,0.581,0.000,0.016,0.190,0.673,0.217,0.012,0.213,0.078,0.560,0.260,0.014,0.117
model.000.02.pdb,0.371,0.031,0.534,0.197,0.492,0.114,0.157,0.163,0.362,0.044,0.542,0.105,0.500,0.033,0.000,0.464,0.082,0.600,0.000,0.000,0.145,0.596,0.167,0.000,0.173,0.090,0.464,0.155,0.000,0.183
model.000.03.pdb,0.000,0.000,0.000,0.030,0.000,0.092,0.255,0.086,0.000,0.000,0.000,0.264,0.000,0.118,0.531,0.000,0.292,0.000,0.326,0.114,0.192,0.000,0.132,0.125,0.164,0.000,0.000,0.136,0.452,0.038
model.000.04.pdb,0.032,0.000,0.163,0.524,0.100,0.650,0.022,0.576,0.011,0.012,0.104,0.022,0.077,0.444,0.132,0.045,0.023,0.051,0.047,0.041,0.023,0.121,0.023,0.408,0.050,0.077,0.057,0.000,0.047,0.414
model.000.05.pdb,0.431,0.066,0.475,0.037,0.536,0.036,0.411,0.071,0.510,0.095,0.220,0.344,0.545,0.011,0.000,0.569,0.351,0.346,0.101,0.103,0.426,0.508,0.442,0.012,0.368,0.076,0.455,0.444,0.118,0.000
model.000.06.pdb,0.183,0.222,0.257,0.292,0.176,0.403,0.000,0.353,0.147,0.250,0.014,0.000,0.162,0.415,0.048,0.157,0.000,0.127,0.041,0.032,0.000,0.184,0.000,0.313,0.011,0.412,0.141,0.000,0.000,0.296
model.000.07.pdb,0.010,0.049,0.039,0.287,0.029,0.377,0.031,0.388,0.010,0.047,0.057,0.062,0.019,0.500,0.200,0.010,0.043,0.000,0.116,0.105,0.021,0.038,0.033,0.574,0.066,0.034,0.020,0.000,0.091,0.187
model.000.08.pdb,0.037,0.140,0.000,0.064,0.000,0.178,0.068,0.138,0.000,0.169,0.000,0.079,0.000,0.319,0.422,0.000,0.085,0.000,0.288,0.231,0.041,0.000,0.027,0.359,0.057,0.092,0.013,0.016,0.267,0.078
model.000.09.pdb,0.571,0.283,0.350,0.013,0.404,0.053,0.237,0.024,0.543,0.312,0.015,0.206,0.411,0.024,0.000,0.396,0.246,0.185,0.296,0.261,0.268,0.339,0.232,0.013,0.208,0.275,0.480,0.341,0.273,0.000
model.000.10.pdb,0.354,0.077,0.278,0.023,0.379,0.034,0.615,0.055,0.390,0.088,0.167,0.475,0.364,0.011,0.000,0.417,0.491,0.250,0.191,0.150,0.673,0.343,0.600,0.011,0.556,0.070,0.328,0.489,0.209,0.000
model.000.11.pdb,0.556,0.065,0.571,0.024,0.673,0.061,0.356,0.082,0.592,0.094,0.281,0.258,0.686,0.011,0.000,0.688,0.258,0.479,0.069,0.083,0.368,0.607,0.382,0.000,0.306,0.091,0.588,0.375,0.085,0.029
model.000.12.pdb,0.085,0.180,0.013,0.027,0.026,0.096,0.106,0.062,0.044,0.189,0.000,0.086,0.026,0.197,0.381,0.014,0.109,0.000,0.458,0.415,0.060,0.012,0.045,0.227,0.061,0.121,0.028,0.073,0.373,0.033
model.000.13.pdb,0.095,0.132,0.161,0.405,0.115,0.621,0.010,0.600,0.065,0.154,0.045,0.010,0.093,0.647,0.104,0.086,0.010,0.071,0.043,0.049,0.021,0.122,0.021,0.521,0.056,0.243,0.086,0.000,0.021,0.324
model.000.14.pdb,0.408,0.417,0.197,0.000,0.241,0.000,0.182,0.000,0.340,0.410,0.000,0.153,0.246,0.027,0.042,0.222,0.189,0.037,0.409,0.471,0.189,0.190,0.151,0.014,0.129,0.295,0.269,0.244,0.348,0.000
model.000.15.pdb,0.396,0.400,0.183,0.000,0.228,0.000,0.189,0.000,0.326,0.395,0.000,0.158,0.232,0.027,0.000,0.208,0.220,0.038,0.395,0.412,0.220,0.177,0.180,0.029,0.132,0.310,0.255,0.289,0.304,0.000
