 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.118,0.023,0.024,0.026,0.023,0.024,0.135,0.356,0.025,0.057,0.215,0.033,0.000,0.094,0.395,0.117,0.000,0.024,0.023,0.125,0.190,0.013,0.039,0.651,0.191,0.023,0.000,0.162,0.272,0.025
model.000.01.pdb,0.460,0.305,0.574,0.015,0.164,0.087,0.000,0.036,0.211,0.227,0.091,0.013,0.277,0.191,0.106,0.510,0.326,0.172,0.167,0.560,0.235,0.208,0.153,0.022,0.302,0.130,0.222,0.000,0.058,0.543
model.000.02.pdb,0.056,0.491,0.206,0.380,0.356,0.604,0.088,0.035,0.340,0.407,0.075,0.456,0.170,0.137,0.021,0.027,0.255,0.481,0.362,0.081,0.000,0.375,0.591,0.011,0.029,0.667,0.036,0.101,0.094,0.090
model.000.03.pdb,0.087,0.022,0.023,0.080,0.022,0.023,0.211,0.530,0.025,0.092,0.273,0.105,0.000,0.118,0.421,0.048,0.000,0.023,0.046,0.082,0.069,0.026,0.051,0.683,0.107,0.034,0.000,0.239,0.329,0.037
model.000.04.pdb,0.343,0.022,0.096,0.000,0.067,0.000,0.099,0.368,0.012,0.032,0.423,0.000,0.085,0.054,0.442,0.167,0.014,0.034,0.080,0.338,0.270,0.038,0.012,0.362,0.229,0.000,0.143,0.046,0.421,0.222
model.000.05.pdb,0.025,0.250,0.323,0.250,0.049,0.153,0.013,0.067,0.571,0.618,0.022,0.271,0.015,0.534,0.074,0.139,0.048,0.078,0.049,0.062,0.014,0.059,0.246,0.111,0.132,0.303,0.000,0.206,0.031,0.039
model.000.06.pdb,0.386,0.078,0.081,0.000,0.183,0.025,0.258,0.329,0.000,0.012,0.607,0.036,0.100,0.012,0.389,0.143,0.033,0.141,0.203,0.312,0.232,0.094,0.014,0.210,0.119,0.037,0.173,0.039,0.565,0.242
model.000.07.pdb,0.242,0.000,0.092,0.000,0.012,0.000,0.052,0.247,0.013,0.023,0.224,0.000,0.030,0.125,0.338,0.277,0.000,0.012,0.012,0.279,0.385,0.000,0.000,0.423,0.368,0.000,0.049,0.078,0.266,0.127
model.000.08.pdb,0.051,0.261,0.377,0.185,0.048,0.133,0.012,0.032,0.549,0.542,0.011,0.182,0.045,0.625,0.030,0.200,0.098,0.090,0.048,0.114,0.043,0.057,0.238,0.097,0.234,0.257,0.000,0.151,0.010,0.066
model.000.09.pdb,0.075,0.583,0.217,0.294,0.375,0.542,0.076,0.024,0.360,0.429,0.064,0.356,0.229,0.127,0.022,0.043,0.333,0.480,0.357,0.100,0.000,0.432,0.595,0.011,0.046,0.571,0.059,0.074,0.084,0.129
model.000.10.pdb,0.036,0.422,0.173,0.500,0.394,0.712,0.284,0.122,0.317,0.377,0.101,0.638,0.121,0.131,0.102,0.035,0.183,0.459,0.338,0.057,0.000,0.279,0.547,0.039,0.025,0.673,0.015,0.205,0.141,0.062
model.000.11.pdb,0.188,0.061,0.020,0.118,0.205,0.120,0.449,0.620,0.021,0.048,0.600,0.172,0.086,0.048,0.605,0.074,0.024,0.144,0.193,0.152,0.123,0.057,0.055,0.379,0.078,0.082,0.107,0.259,0.630,0.125
model.000.12.pdb,0.230,0.133,0.113,0.031,0.217,0.079,0.277,0.458,0.062,0.117,0.595,0.085,0.106,0.075,0.620,0.149,0.046,0.172,0.233,0.231,0.169,0.114,0.074,0.340,0.184,0.087,0.113,0.069,0.645,0.180
model.000.13.pdb,0.051,0.243,0.377,0.222,0.035,0.133,0.000,0.054,0.519,0.517,0.000,0.230,0.045,0.685,0.040,0.217,0.081,0.076,0.036,0.100,0.043,0.042,0.200,0.133,0.215,0.257,0.000,0.254,0.010,0.052
