 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.289,0.075,0.060,0.351,0.451,0.056,0.508,0.284,0.021,0.062,0.099,0.676,0.622,0.032,0.075,0.309,0.155,0.115,0.410,0.032,0.468,0.021,0.125,0.656,0.122,0.375,0.408,0.136,0.063,0.623
model.000.01.pdb,0.036,0.056,0.571,0.035,0.011,0.258,0.038,0.000,0.214,0.451,0.712,0.120,0.079,0.197,0.630,0.000,0.000,0.755,0.076,0.208,0.109,0.323,0.725,0.044,0.000,0.042,0.072,0.000,0.000,0.052
model.000.02.pdb,0.034,0.013,0.446,0.094,0.000,0.243,0.037,0.000,0.171,0.368,0.632,0.163,0.087,0.203,0.717,0.000,0.000,0.525,0.108,0.167,0.178,0.268,0.614,0.042,0.000,0.108,0.107,0.000,0.041,0.071
model.000.03.pdb,0.194,0.265,0.000,0.086,0.179,0.111,0.133,0.315,0.143,0.017,0.000,0.071,0.171,0.180,0.000,0.300,0.261,0.000,0.132,0.213,0.099,0.106,0.000,0.171,0.513,0.147,0.118,0.360,0.017,0.128
model.000.04.pdb,0.457,0.047,0.022,0.486,0.408,0.065,0.297,0.303,0.020,0.023,0.118,0.616,0.531,0.053,0.125,0.368,0.089,0.098,0.606,0.041,0.671,0.031,0.120,0.486,0.130,0.562,0.625,0.263,0.114,0.547
model.000.05.pdb,0.035,0.167,0.580,0.034,0.011,0.393,0.025,0.000,0.381,0.551,0.542,0.061,0.067,0.359,0.375,0.000,0.028,0.630,0.086,0.413,0.051,0.571,0.552,0.043,0.000,0.041,0.071,0.000,0.042,0.040
model.000.06.pdb,0.125,0.040,0.127,0.165,0.250,0.012,0.527,0.087,0.011,0.116,0.179,0.514,0.493,0.000,0.083,0.141,0.088,0.171,0.214,0.000,0.312,0.035,0.197,0.420,0.042,0.229,0.260,0.012,0.000,0.425
model.000.07.pdb,0.557,0.141,0.010,0.542,0.629,0.071,0.355,0.493,0.070,0.021,0.037,0.471,0.541,0.070,0.021,0.493,0.208,0.038,0.571,0.058,0.459,0.038,0.019,0.539,0.237,0.494,0.442,0.411,0.203,0.537
model.000.08.pdb,0.187,0.262,0.000,0.152,0.469,0.037,0.431,0.387,0.036,0.000,0.000,0.250,0.337,0.048,0.000,0.404,0.460,0.000,0.188,0.072,0.195,0.023,0.000,0.406,0.542,0.135,0.152,0.239,0.000,0.321
model.000.09.pdb,0.012,0.340,0.404,0.037,0.023,0.179,0.055,0.000,0.191,0.489,0.328,0.053,0.117,0.174,0.127,0.000,0.175,0.344,0.044,0.258,0.032,0.414,0.333,0.046,0.079,0.011,0.024,0.000,0.000,0.043
model.000.10.pdb,0.033,0.262,0.424,0.067,0.031,0.607,0.000,0.022,0.533,0.446,0.371,0.028,0.074,0.533,0.242,0.012,0.083,0.431,0.093,0.593,0.048,0.788,0.357,0.030,0.068,0.071,0.043,0.048,0.067,0.049
model.000.11.pdb,0.023,0.130,0.702,0.034,0.000,0.344,0.024,0.000,0.313,0.571,0.673,0.060,0.067,0.313,0.444,0.000,0.014,0.745,0.062,0.364,0.040,0.508,0.685,0.021,0.000,0.030,0.045,0.000,0.027,0.040
model.000.12.pdb,0.122,0.420,0.028,0.062,0.294,0.013,0.305,0.290,0.038,0.045,0.012,0.165,0.221,0.038,0.000,0.298,0.634,0.012,0.118,0.078,0.114,0.051,0.012,0.247,0.700,0.080,0.090,0.222,0.000,0.260
model.000.13.pdb,0.375,0.054,0.075,0.474,0.474,0.060,0.486,0.289,0.029,0.078,0.120,0.703,0.714,0.049,0.065,0.312,0.119,0.112,0.506,0.038,0.603,0.038,0.121,0.686,0.105,0.488,0.474,0.182,0.103,0.632
model.000.14.pdb,0.000,0.432,0.250,0.000,0.039,0.076,0.062,0.029,0.106,0.319,0.185,0.022,0.066,0.090,0.033,0.015,0.341,0.194,0.000,0.190,0.011,0.276,0.188,0.025,0.176,0.000,0.000,0.015,0.000,0.047
model.000.15.pdb,0.000,0.419,0.235,0.000,0.026,0.078,0.047,0.000,0.127,0.304,0.172,0.035,0.067,0.109,0.017,0.000,0.295,0.180,0.000,0.177,0.023,0.286,0.175,0.025,0.115,0.000,0.000,0.000,0.000,0.048
model.000.16.pdb,0.055,0.000,0.175,0.145,0.000,0.159,0.060,0.000,0.103,0.123,0.317,0.208,0.053,0.154,0.444,0.000,0.000,0.188,0.127,0.116,0.260,0.118,0.279,0.062,0.000,0.187,0.197,0.000,0.068,0.096
model.000.17.pdb,0.023,0.083,0.600,0.034,0.022,0.147,0.091,0.000,0.114,0.481,0.704,0.152,0.131,0.114,0.472,0.000,0.014,0.679,0.062,0.154,0.167,0.271,0.784,0.089,0.000,0.074,0.095,0.000,0.000,0.095
model.000.18.pdb,0.049,0.259,0.250,0.036,0.034,0.558,0.000,0.079,0.694,0.241,0.225,0.010,0.049,0.660,0.141,0.027,0.078,0.235,0.078,0.735,0.010,0.556,0.211,0.022,0.077,0.078,0.024,0.129,0.127,0.000
model.000.19.pdb,0.011,0.153,0.635,0.021,0.031,0.167,0.113,0.011,0.148,0.519,0.590,0.121,0.147,0.148,0.361,0.000,0.097,0.593,0.039,0.188,0.122,0.324,0.627,0.096,0.026,0.039,0.043,0.000,0.000,0.112
model.000.20.pdb,0.531,0.036,0.023,0.724,0.411,0.106,0.260,0.357,0.079,0.037,0.075,0.520,0.463,0.103,0.103,0.391,0.079,0.066,0.803,0.065,0.662,0.043,0.053,0.472,0.092,0.618,0.639,0.278,0.217,0.474
model.000.21.pdb,0.615,0.033,0.044,0.646,0.429,0.110,0.207,0.397,0.108,0.045,0.070,0.360,0.411,0.096,0.057,0.391,0.072,0.072,0.581,0.071,0.538,0.072,0.050,0.395,0.125,0.648,0.529,0.435,0.230,0.400
model.000.22.pdb,0.644,0.012,0.000,0.597,0.325,0.094,0.110,0.362,0.131,0.000,0.021,0.284,0.253,0.131,0.037,0.294,0.052,0.011,0.473,0.102,0.400,0.043,0.000,0.250,0.108,0.557,0.456,0.444,0.482,0.291
model.000.23.pdb,0.127,0.242,0.039,0.034,0.080,0.308,0.051,0.178,0.426,0.041,0.046,0.010,0.078,0.381,0.041,0.111,0.159,0.048,0.098,0.391,0.020,0.239,0.034,0.066,0.254,0.086,0.022,0.277,0.210,0.040
model.000.24.pdb,0.091,0.600,0.088,0.089,0.271,0.026,0.238,0.246,0.079,0.127,0.062,0.149,0.191,0.065,0.000,0.230,0.744,0.064,0.103,0.135,0.112,0.122,0.062,0.243,0.500,0.079,0.089,0.147,0.000,0.210
model.000.25.pdb,0.022,0.097,0.620,0.022,0.000,0.192,0.037,0.000,0.156,0.529,0.788,0.126,0.097,0.156,0.549,0.000,0.027,0.765,0.073,0.197,0.116,0.343,0.769,0.042,0.000,0.051,0.069,0.000,0.000,0.061
model.000.26.pdb,0.025,0.015,0.420,0.025,0.000,0.167,0.056,0.000,0.113,0.333,0.596,0.169,0.108,0.129,0.683,0.000,0.000,0.538,0.057,0.095,0.143,0.159,0.673,0.060,0.000,0.069,0.092,0.000,0.000,0.092
model.000.27.pdb,0.079,0.591,0.075,0.050,0.145,0.147,0.152,0.234,0.231,0.095,0.050,0.065,0.156,0.231,0.014,0.141,0.404,0.052,0.106,0.281,0.054,0.174,0.051,0.154,0.489,0.080,0.037,0.188,0.015,0.157
model.000.28.pdb,0.378,0.034,0.082,0.486,0.427,0.101,0.433,0.286,0.064,0.085,0.095,0.553,0.632,0.075,0.047,0.310,0.075,0.122,0.520,0.062,0.581,0.086,0.120,0.571,0.087,0.481,0.465,0.215,0.128,0.589
model.000.29.pdb,0.089,0.574,0.056,0.086,0.213,0.093,0.176,0.221,0.105,0.090,0.035,0.121,0.200,0.135,0.000,0.185,0.628,0.049,0.140,0.178,0.122,0.133,0.036,0.221,0.511,0.065,0.086,0.143,0.000,0.205
