 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,1.000,0.244,0.116,0.071,0.606,0.059,0.100,0.537,0.057,0.108,0.171,0.012,0.649,0.148,0.141,0.163,0.388,0.011,0.130,0.056,0.152,0.133,0.173,0.063,0.108,0.065,0.367,0.102,0.459,0.373
model.000.01.pdb,0.244,1.000,0.000,0.095,0.268,0.000,0.000,0.274,0.000,0.000,0.580,0.125,0.244,0.000,0.291,0.084,0.263,0.075,0.000,0.037,0.421,0.647,0.104,0.396,0.439,0.060,0.141,0.061,0.126,0.106
model.000.02.pdb,0.116,0.000,1.000,0.154,0.043,0.644,0.537,0.115,0.267,0.583,0.000,0.031,0.104,0.571,0.016,0.077,0.033,0.143,0.511,0.234,0.000,0.000,0.197,0.000,0.013,0.221,0.103,0.306,0.108,0.054
model.000.03.pdb,0.071,0.095,0.154,1.000,0.045,0.030,0.300,0.139,0.315,0.291,0.133,0.605,0.098,0.200,0.200,0.000,0.023,0.210,0.000,0.298,0.250,0.123,0.510,0.086,0.203,0.279,0.052,0.583,0.024,0.022
model.000.04.pdb,0.606,0.268,0.043,0.045,1.000,0.045,0.074,0.400,0.056,0.068,0.213,0.024,0.590,0.118,0.078,0.229,0.527,0.021,0.113,0.043,0.148,0.185,0.090,0.132,0.119,0.074,0.453,0.065,0.507,0.468
model.000.05.pdb,0.059,0.000,0.644,0.030,0.045,1.000,0.426,0.038,0.250,0.429,0.000,0.000,0.042,0.365,0.000,0.083,0.060,0.175,0.548,0.237,0.000,0.000,0.058,0.000,0.000,0.222,0.086,0.172,0.147,0.057
model.000.06.pdb,0.100,0.000,0.537,0.300,0.074,0.426,1.000,0.139,0.491,0.756,0.000,0.150,0.090,0.538,0.015,0.000,0.032,0.277,0.276,0.367,0.026,0.013,0.281,0.029,0.082,0.323,0.058,0.448,0.033,0.020
model.000.07.pdb,0.537,0.274,0.115,0.139,0.400,0.038,0.139,1.000,0.064,0.153,0.143,0.090,0.548,0.200,0.263,0.083,0.214,0.000,0.083,0.024,0.123,0.118,0.303,0.042,0.078,0.011,0.200,0.205,0.286,0.221
model.000.08.pdb,0.057,0.000,0.267,0.315,0.056,0.250,0.491,0.064,1.000,0.385,0.000,0.192,0.041,0.217,0.000,0.013,0.071,0.434,0.136,0.705,0.060,0.014,0.190,0.049,0.125,0.612,0.096,0.328,0.035,0.033
model.000.09.pdb,0.108,0.000,0.583,0.291,0.068,0.429,0.756,0.153,0.385,1.000,0.000,0.127,0.097,0.622,0.017,0.000,0.034,0.152,0.241,0.271,0.014,0.000,0.316,0.000,0.043,0.215,0.073,0.481,0.048,0.022
model.000.10.pdb,0.171,0.580,0.000,0.133,0.213,0.000,0.000,0.143,0.000,0.000,1.000,0.229,0.125,0.000,0.234,0.085,0.205,0.043,0.000,0.043,0.545,0.614,0.125,0.356,0.380,0.056,0.111,0.088,0.104,0.083
model.000.11.pdb,0.012,0.125,0.031,0.605,0.024,0.000,0.150,0.090,0.192,0.127,0.229,1.000,0.045,0.068,0.275,0.000,0.000,0.179,0.000,0.182,0.356,0.164,0.413,0.080,0.265,0.190,0.011,0.426,0.000,0.000
model.000.12.pdb,0.649,0.244,0.104,0.098,0.590,0.042,0.090,0.548,0.041,0.097,0.125,0.045,1.000,0.157,0.197,0.236,0.440,0.010,0.115,0.040,0.122,0.118,0.207,0.068,0.062,0.069,0.430,0.138,0.494,0.476
model.000.13.pdb,0.148,0.000,0.571,0.200,0.118,0.365,0.538,0.200,0.217,0.622,0.000,0.068,0.157,1.000,0.016,0.000,0.022,0.069,0.333,0.134,0.000,0.000,0.357,0.000,0.000,0.111,0.083,0.393,0.072,0.044
model.000.14.pdb,0.141,0.291,0.016,0.200,0.078,0.000,0.015,0.263,0.000,0.017,0.234,0.275,0.197,0.016,1.000,0.000,0.081,0.016,0.000,0.016,0.277,0.167,0.306,0.000,0.070,0.015,0.022,0.179,0.027,0.025
model.000.15.pdb,0.163,0.084,0.077,0.000,0.229,0.083,0.000,0.083,0.013,0.000,0.085,0.000,0.236,0.000,0.000,1.000,0.338,0.063,0.136,0.012,0.039,0.108,0.000,0.143,0.053,0.048,0.480,0.000,0.391,0.569
model.000.16.pdb,0.388,0.263,0.033,0.023,0.527,0.060,0.032,0.214,0.071,0.034,0.205,0.000,0.440,0.022,0.081,0.338,1.000,0.056,0.012,0.068,0.154,0.208,0.011,0.169,0.123,0.114,0.584,0.021,0.507,0.507
model.000.17.pdb,0.011,0.075,0.143,0.210,0.021,0.175,0.277,0.000,0.434,0.152,0.043,0.179,0.010,0.069,0.016,0.063,0.056,1.000,0.127,0.612,0.136,0.099,0.068,0.193,0.267,0.566,0.059,0.191,0.034,0.065
model.000.18.pdb,0.130,0.000,0.511,0.000,0.113,0.548,0.276,0.083,0.136,0.241,0.000,0.000,0.115,0.333,0.000,0.136,0.012,0.127,1.000,0.129,0.000,0.000,0.045,0.000,0.000,0.138,0.089,0.125,0.169,0.113
model.000.19.pdb,0.056,0.037,0.234,0.298,0.043,0.237,0.367,0.024,0.705,0.271,0.043,0.182,0.040,0.134,0.016,0.012,0.068,0.612,0.129,1.000,0.104,0.055,0.130,0.136,0.210,0.783,0.082,0.270,0.034,0.043
model.000.20.pdb,0.152,0.421,0.000,0.250,0.148,0.000,0.026,0.123,0.060,0.014,0.545,0.356,0.122,0.000,0.277,0.039,0.154,0.136,0.000,0.104,1.000,0.521,0.175,0.235,0.479,0.114,0.062,0.169,0.087,0.057
model.000.21.pdb,0.133,0.647,0.000,0.123,0.185,0.000,0.013,0.118,0.014,0.000,0.614,0.164,0.118,0.000,0.167,0.108,0.208,0.099,0.000,0.055,0.521,1.000,0.055,0.535,0.510,0.080,0.129,0.053,0.084,0.103
model.000.22.pdb,0.173,0.104,0.197,0.510,0.090,0.058,0.281,0.303,0.190,0.316,0.125,0.413,0.207,0.357,0.306,0.000,0.011,0.068,0.045,0.130,0.175,0.055,1.000,0.000,0.087,0.108,0.060,0.569,0.046,0.043
model.000.23.pdb,0.063,0.396,0.000,0.086,0.132,0.000,0.029,0.042,0.049,0.000,0.356,0.080,0.068,0.000,0.000,0.143,0.169,0.193,0.000,0.136,0.235,0.535,0.000,1.000,0.455,0.145,0.145,0.015,0.096,0.132
