 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.082,0.040,0.179,0.145,0.065,0.640,0.429,0.368,0.097,0.097,0.350,0.076,0.000,0.379,0.031,0.183,0.000,0.036,0.396,0.268,0.127,0.116,0.075,0.045,0.682,0.025,0.045,0.150,0.451,0.317
model.000.01.pdb,0.189,0.480,0.000,0.154,0.160,0.083,0.244,0.028,0.153,0.391,0.041,0.000,0.086,0.134,0.250,0.426,0.185,0.092,0.050,0.155,0.134,0.000,0.432,0.085,0.148,0.114,0.000,0.000,0.061,0.027
model.000.02.pdb,0.136,0.147,0.145,0.215,0.054,0.344,0.622,0.345,0.146,0.062,0.209,0.060,0.000,0.194,0.088,0.164,0.000,0.024,0.264,0.479,0.026,0.100,0.239,0.022,0.423,0.012,0.000,0.095,0.370,0.295
model.000.03.pdb,0.031,0.132,0.176,0.000,0.050,0.385,0.133,0.178,0.048,0.267,0.561,0.145,0.060,0.630,0.049,0.386,0.041,0.033,0.415,0.026,0.397,0.000,0.032,0.063,0.367,0.059,0.132,0.167,0.262,0.225
model.000.04.pdb,0.117,0.180,0.028,0.197,0.057,0.226,0.636,0.161,0.129,0.107,0.119,0.000,0.000,0.138,0.107,0.182,0.000,0.000,0.130,0.512,0.042,0.092,0.342,0.012,0.308,0.000,0.000,0.000,0.153,0.106
model.000.05.pdb,0.701,0.316,0.063,0.507,0.714,0.030,0.038,0.064,0.771,0.098,0.030,0.033,0.325,0.041,0.704,0.094,0.324,0.557,0.011,0.224,0.030,0.320,0.129,0.474,0.011,0.465,0.071,0.022,0.067,0.031
model.000.06.pdb,0.590,0.341,0.121,0.388,0.688,0.036,0.057,0.111,0.675,0.176,0.037,0.108,0.287,0.067,0.617,0.132,0.299,0.506,0.021,0.198,0.077,0.380,0.127,0.471,0.039,0.443,0.161,0.098,0.071,0.110
model.000.07.pdb,0.022,0.025,0.224,0.025,0.031,0.635,0.340,0.350,0.040,0.076,0.585,0.156,0.025,0.627,0.020,0.175,0.000,0.023,0.591,0.156,0.186,0.039,0.034,0.055,0.638,0.012,0.125,0.220,0.426,0.367
model.000.08.pdb,0.023,0.000,0.222,0.000,0.032,0.404,0.208,0.288,0.031,0.048,0.756,0.169,0.068,0.560,0.021,0.150,0.000,0.037,0.585,0.078,0.182,0.000,0.000,0.046,0.358,0.013,0.155,0.196,0.333,0.305
model.000.09.pdb,0.059,0.188,0.085,0.069,0.067,0.404,0.526,0.246,0.064,0.245,0.215,0.015,0.000,0.322,0.066,0.408,0.015,0.037,0.250,0.232,0.147,0.056,0.196,0.046,0.565,0.026,0.000,0.063,0.286,0.203
