 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.079,0.325,0.011,0.036,0.171,0.058,0.092,0.044,0.047,0.292,0.118,0.068,0.101,0.324,0.076,0.124,0.157,0.493,0.136,0.010,0.676,0.034,0.171,0.122,0.115,0.122,0.247,0.103,0.141,0.105
model.000.01.pdb,0.262,0.314,0.027,0.000,0.172,0.000,0.013,0.290,0.250,0.026,0.025,0.026,0.237,0.039,0.164,0.458,0.155,0.117,0.000,0.132,0.190,0.000,0.193,0.000,0.490,0.302,0.132,0.079,0.000,0.066
model.000.02.pdb,0.012,0.033,0.246,0.254,0.041,0.660,0.414,0.025,0.027,0.231,0.281,0.286,0.014,0.246,0.043,0.012,0.046,0.101,0.339,0.087,0.148,0.681,0.045,0.492,0.000,0.000,0.147,0.239,0.407,0.302
model.000.03.pdb,0.037,0.163,0.041,0.028,0.288,0.054,0.123,0.038,0.041,0.194,0.171,0.110,0.156,0.266,0.143,0.087,0.283,0.318,0.197,0.000,0.485,0.039,0.278,0.158,0.072,0.094,0.130,0.169,0.169,0.171
model.000.04.pdb,0.121,0.534,0.011,0.045,0.067,0.054,0.052,0.064,0.056,0.338,0.063,0.042,0.045,0.370,0.022,0.128,0.048,0.514,0.077,0.060,0.600,0.065,0.048,0.081,0.163,0.085,0.366,0.041,0.092,0.041
model.000.05.pdb,0.211,0.011,0.646,0.400,0.234,0.266,0.667,0.235,0.295,0.025,0.466,0.714,0.203,0.063,0.293,0.184,0.127,0.034,0.464,0.200,0.051,0.281,0.125,0.596,0.041,0.141,0.013,0.483,0.386,0.491
model.000.06.pdb,0.164,0.000,0.326,0.146,0.583,0.000,0.340,0.216,0.295,0.000,0.465,0.348,0.528,0.000,0.606,0.259,0.400,0.000,0.304,0.062,0.025,0.000,0.389,0.255,0.019,0.342,0.000,0.561,0.188,0.500
model.000.07.pdb,0.065,0.011,0.389,0.304,0.250,0.400,0.558,0.096,0.103,0.129,0.558,0.509,0.141,0.194,0.164,0.062,0.136,0.103,0.733,0.062,0.136,0.300,0.133,0.812,0.000,0.062,0.069,0.464,0.667,0.446
model.000.08.pdb,0.082,0.381,0.021,0.043,0.179,0.098,0.082,0.040,0.042,0.338,0.129,0.061,0.102,0.387,0.092,0.100,0.167,0.528,0.146,0.028,0.746,0.074,0.165,0.133,0.115,0.081,0.312,0.116,0.125,0.105
model.000.09.pdb,0.469,0.281,0.102,0.033,0.066,0.000,0.029,0.522,0.383,0.000,0.029,0.094,0.145,0.000,0.151,0.520,0.056,0.070,0.000,0.246,0.059,0.000,0.036,0.000,0.615,0.229,0.098,0.059,0.000,0.029
model.000.10.pdb,0.232,0.022,0.472,0.617,0.130,0.231,0.424,0.186,0.200,0.038,0.273,0.383,0.101,0.012,0.138,0.141,0.045,0.011,0.227,0.348,0.040,0.306,0.044,0.364,0.027,0.075,0.039,0.269,0.238,0.312
model.000.11.pdb,0.000,0.012,0.172,0.179,0.015,0.892,0.254,0.014,0.015,0.286,0.213,0.159,0.000,0.259,0.000,0.000,0.000,0.097,0.246,0.068,0.107,0.775,0.000,0.379,0.000,0.000,0.186,0.210,0.308,0.194
model.000.12.pdb,0.151,0.424,0.000,0.056,0.000,0.053,0.000,0.025,0.027,0.227,0.000,0.000,0.000,0.224,0.000,0.073,0.000,0.419,0.000,0.158,0.291,0.067,0.000,0.000,0.103,0.014,0.386,0.000,0.000,0.000
