 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.098,0.288,0.000,0.047,0.206,0.013,0.111,0.172,0.149,0.056,0.013,0.110,0.259,0.064,0.155,0.125,0.000,0.123,0.281,0.258,0.040,0.119,0.340,0.480,0.054,0.096,0.130,0.042,0.379,0.133
model.000.01.pdb,0.408,0.284,0.011,0.269,0.034,0.011,0.471,0.024,0.618,0.012,0.011,0.530,0.013,0.011,0.000,0.580,0.026,0.011,0.260,0.023,0.023,0.000,0.262,0.273,0.301,0.423,0.000,0.012,0.059,0.418
model.000.02.pdb,0.012,0.095,0.220,0.012,0.596,0.220,0.000,0.478,0.000,0.438,0.315,0.012,0.419,0.357,0.304,0.000,0.050,0.500,0.042,0.420,0.076,0.333,0.034,0.117,0.022,0.000,0.449,0.098,0.521,0.000
model.000.03.pdb,0.066,0.000,0.207,0.039,0.460,0.228,0.038,0.650,0.046,0.396,0.278,0.051,0.157,0.213,0.137,0.034,0.089,0.431,0.000,0.643,0.000,0.200,0.055,0.032,0.035,0.051,0.255,0.016,0.511,0.000
model.000.04.pdb,0.051,0.169,0.075,0.139,0.293,0.000,0.012,0.115,0.081,0.113,0.076,0.012,0.488,0.246,0.622,0.022,0.000,0.172,0.172,0.127,0.578,0.619,0.000,0.063,0.197,0.012,0.420,0.523,0.123,0.147
model.000.05.pdb,0.049,0.000,0.850,0.151,0.185,0.762,0.090,0.228,0.022,0.420,0.622,0.075,0.000,0.418,0.000,0.068,0.512,0.328,0.000,0.197,0.043,0.148,0.000,0.000,0.081,0.147,0.237,0.062,0.154,0.000
model.000.06.pdb,0.060,0.042,0.345,0.114,0.558,0.322,0.060,0.480,0.021,0.562,0.510,0.023,0.314,0.577,0.320,0.032,0.078,0.653,0.013,0.328,0.167,0.510,0.000,0.028,0.090,0.034,0.571,0.217,0.317,0.000
model.000.07.pdb,0.048,0.370,0.013,0.036,0.231,0.027,0.048,0.159,0.101,0.088,0.027,0.023,0.320,0.080,0.204,0.066,0.000,0.143,0.311,0.206,0.056,0.177,0.354,0.532,0.032,0.035,0.169,0.059,0.322,0.078
model.000.08.pdb,0.051,0.327,0.014,0.038,0.293,0.029,0.037,0.193,0.094,0.095,0.029,0.012,0.419,0.086,0.277,0.045,0.000,0.172,0.271,0.224,0.092,0.236,0.176,0.396,0.034,0.037,0.203,0.081,0.377,0.068
model.000.09.pdb,0.338,0.014,0.246,0.433,0.013,0.267,0.403,0.029,0.228,0.106,0.136,0.375,0.000,0.159,0.000,0.315,0.426,0.053,0.039,0.027,0.103,0.029,0.000,0.000,0.319,0.492,0.071,0.145,0.013,0.171
