 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.072,0.304,0.023,0.235,0.033,0.724,0.023,0.423,0.022,0.650,0.062,0.493,0.060,0.633,0.082,0.228,0.415,0.569,0.500,0.288,0.360,0.023,0.493,0.111,0.051,0.011,0.071,0.500,0.583,0.356
model.000.01.pdb,0.305,0.068,0.188,0.000,0.078,0.023,0.099,0.035,0.188,0.024,0.609,0.021,0.262,0.024,0.175,0.160,0.096,0.023,0.065,0.079,0.098,0.152,0.035,0.000,0.224,0.147,0.362,0.000,0.051,0.130
model.000.02.pdb,0.215,0.026,0.696,0.028,0.667,0.011,0.600,0.083,0.615,0.011,0.101,0.042,0.234,0.035,0.190,0.000,0.000,0.034,0.031,0.012,0.057,0.733,0.034,0.129,0.237,0.667,0.227,0.000,0.000,0.023
model.000.03.pdb,0.034,0.296,0.023,0.284,0.032,0.545,0.022,0.431,0.032,0.554,0.011,0.609,0.034,0.493,0.025,0.091,0.362,0.576,0.569,0.391,0.465,0.034,0.645,0.171,0.024,0.011,0.011,0.290,0.590,0.485
model.000.04.pdb,0.068,0.397,0.022,0.085,0.010,0.419,0.000,0.395,0.021,0.425,0.138,0.373,0.033,0.355,0.037,0.271,0.732,0.372,0.526,0.456,0.408,0.000,0.382,0.024,0.023,0.000,0.067,0.258,0.370,0.486
model.000.05.pdb,0.491,0.024,0.235,0.231,0.213,0.091,0.178,0.032,0.184,0.092,0.123,0.082,0.574,0.068,0.562,0.000,0.035,0.043,0.070,0.011,0.140,0.217,0.079,0.333,0.519,0.194,0.450,0.042,0.046,0.056
model.000.06.pdb,0.025,0.500,0.065,0.000,0.072,0.253,0.063,0.397,0.086,0.292,0.081,0.241,0.000,0.243,0.000,0.208,0.433,0.263,0.364,0.544,0.333,0.025,0.237,0.000,0.000,0.037,0.049,0.043,0.254,0.500
model.000.07.pdb,0.117,0.243,0.000,0.174,0.000,0.516,0.000,0.307,0.000,0.524,0.203,0.377,0.089,0.439,0.101,0.396,0.508,0.375,0.440,0.300,0.303,0.000,0.366,0.069,0.039,0.000,0.143,0.415,0.438,0.333
model.000.08.pdb,0.642,0.011,0.229,0.262,0.177,0.101,0.173,0.010,0.179,0.102,0.200,0.070,0.706,0.067,0.571,0.030,0.023,0.042,0.069,0.000,0.087,0.178,0.054,0.345,0.653,0.173,0.589,0.101,0.057,0.021
model.000.09.pdb,0.206,0.041,0.744,0.029,0.547,0.024,0.540,0.086,0.558,0.024,0.141,0.021,0.226,0.024,0.158,0.000,0.000,0.047,0.043,0.013,0.047,0.630,0.012,0.098,0.228,0.638,0.219,0.000,0.000,0.024
