 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.062,0.171,0.062,0.056,0.053,0.688,0.616,0.047,0.050,0.050,0.582,0.265,0.100,0.082,0.156,0.194,0.366,0.138,0.099,0.571,0.097,0.348,0.011,0.080,0.047,0.037,0.371,0.033,0.065,0.067
model.000.01.pdb,0.075,0.744,0.161,0.111,0.222,0.190,0.238,0.056,0.014,0.250,0.108,0.600,0.118,0.000,0.014,0.200,0.317,0.510,0.087,0.308,0.250,0.013,0.149,0.314,0.014,0.111,0.093,0.080,0.417,0.435
model.000.02.pdb,0.136,0.000,0.136,0.169,0.015,0.032,0.103,0.200,0.197,0.058,0.105,0.000,0.114,0.545,0.219,0.000,0.000,0.000,0.164,0.011,0.015,0.262,0.143,0.029,0.592,0.177,0.037,0.120,0.000,0.000
model.000.03.pdb,0.104,0.080,0.133,0.011,0.053,0.529,0.463,0.011,0.012,0.037,0.694,0.181,0.043,0.114,0.313,0.090,0.200,0.084,0.205,0.361,0.114,0.559,0.000,0.039,0.114,0.107,0.301,0.022,0.038,0.053
model.000.04.pdb,0.660,0.072,0.393,0.344,0.241,0.053,0.038,0.723,0.434,0.434,0.077,0.013,0.282,0.044,0.373,0.000,0.000,0.186,0.373,0.046,0.127,0.049,0.482,0.237,0.421,0.490,0.035,0.225,0.254,0.161
model.000.05.pdb,0.119,0.000,0.071,0.186,0.000,0.032,0.103,0.200,0.217,0.043,0.092,0.000,0.128,0.659,0.130,0.000,0.000,0.013,0.068,0.011,0.000,0.281,0.159,0.000,0.592,0.106,0.049,0.167,0.014,0.000
model.000.06.pdb,0.049,0.093,0.024,0.044,0.000,0.543,0.573,0.023,0.024,0.037,0.472,0.178,0.088,0.145,0.127,0.265,0.366,0.123,0.047,0.414,0.013,0.409,0.011,0.000,0.085,0.037,0.433,0.044,0.051,0.053
model.000.07.pdb,0.392,0.047,0.224,0.436,0.102,0.033,0.040,0.574,0.568,0.232,0.034,0.000,0.377,0.143,0.213,0.000,0.000,0.134,0.175,0.037,0.016,0.083,0.434,0.119,0.480,0.278,0.038,0.290,0.136,0.066
model.000.08.pdb,0.021,0.243,0.079,0.061,0.098,0.686,0.600,0.021,0.033,0.068,0.487,0.371,0.124,0.047,0.076,0.297,0.672,0.202,0.065,0.652,0.156,0.226,0.031,0.096,0.031,0.033,0.432,0.082,0.108,0.139
model.000.09.pdb,0.333,0.015,0.220,0.250,0.082,0.022,0.072,0.389,0.346,0.186,0.045,0.000,0.181,0.300,0.271,0.000,0.000,0.069,0.172,0.024,0.032,0.162,0.242,0.098,0.829,0.273,0.012,0.141,0.062,0.031
model.000.10.pdb,0.213,0.000,0.194,0.188,0.046,0.032,0.104,0.283,0.263,0.125,0.068,0.000,0.130,0.367,0.283,0.000,0.000,0.013,0.185,0.024,0.031,0.209,0.179,0.062,0.791,0.241,0.012,0.122,0.014,0.000
model.000.11.pdb,0.048,0.078,0.024,0.056,0.000,0.535,0.487,0.034,0.049,0.037,0.507,0.145,0.111,0.096,0.098,0.338,0.400,0.095,0.034,0.429,0.013,0.343,0.011,0.000,0.023,0.037,0.617,0.091,0.025,0.025
model.000.12.pdb,0.524,0.250,0.524,0.220,0.568,0.024,0.043,0.396,0.216,0.590,0.024,0.085,0.185,0.000,0.264,0.016,0.014,0.278,0.426,0.027,0.326,0.000,0.380,0.595,0.136,0.550,0.000,0.141,0.463,0.381
model.000.13.pdb,0.362,0.027,0.339,0.160,0.159,0.063,0.121,0.281,0.203,0.242,0.125,0.000,0.108,0.241,0.547,0.000,0.000,0.077,0.390,0.034,0.091,0.265,0.151,0.156,0.577,0.426,0.035,0.060,0.087,0.058
model.000.14.pdb,0.400,0.255,0.703,0.127,0.629,0.076,0.092,0.320,0.196,0.488,0.064,0.105,0.101,0.000,0.320,0.000,0.042,0.172,0.467,0.070,0.474,0.000,0.308,0.611,0.138,0.605,0.000,0.075,0.341,0.326
model.000.15.pdb,0.044,0.096,0.033,0.040,0.000,0.560,0.512,0.021,0.022,0.045,0.474,0.203,0.113,0.114,0.089,0.338,0.493,0.124,0.021,0.421,0.035,0.308,0.010,0.023,0.054,0.022,0.544,0.061,0.046,0.060
model.000.16.pdb,0.000,0.000,0.000,0.088,0.000,0.073,0.167,0.078,0.123,0.000,0.132,0.000,0.053,0.639,0.078,0.000,0.000,0.000,0.030,0.000,0.000,0.352,0.076,0.000,0.255,0.016,0.101,0.119,0.000,0.000
model.000.17.pdb,0.418,0.028,0.279,0.303,0.125,0.042,0.048,0.500,0.407,0.226,0.077,0.000,0.230,0.183,0.397,0.000,0.000,0.122,0.266,0.022,0.060,0.118,0.297,0.123,0.588,0.357,0.035,0.192,0.121,0.059
model.000.18.pdb,0.054,0.510,0.147,0.147,0.241,0.316,0.310,0.025,0.000,0.188,0.195,0.733,0.138,0.000,0.038,0.182,0.348,0.482,0.125,0.422,0.315,0.037,0.092,0.237,0.000,0.070,0.114,0.115,0.298,0.333
model.000.19.pdb,0.298,0.045,0.175,0.608,0.097,0.021,0.019,0.604,0.846,0.200,0.022,0.000,0.475,0.117,0.132,0.014,0.024,0.197,0.149,0.036,0.031,0.025,0.580,0.113,0.305,0.220,0.050,0.482,0.148,0.097
model.000.20.pdb,0.194,0.186,0.396,0.000,0.447,0.263,0.218,0.100,0.029,0.180,0.306,0.194,0.000,0.000,0.400,0.000,0.090,0.053,0.540,0.208,0.675,0.157,0.113,0.327,0.055,0.358,0.063,0.000,0.148,0.172
model.000.21.pdb,0.511,0.175,0.690,0.162,0.444,0.069,0.084,0.345,0.232,0.408,0.110,0.044,0.120,0.016,0.480,0.000,0.012,0.134,0.682,0.037,0.333,0.068,0.267,0.467,0.254,0.769,0.013,0.067,0.241,0.226
model.000.22.pdb,0.033,0.204,0.000,0.203,0.000,0.090,0.131,0.048,0.052,0.070,0.078,0.312,0.206,0.000,0.000,0.432,0.194,0.360,0.000,0.169,0.000,0.000,0.079,0.000,0.000,0.000,0.090,0.241,0.157,0.213
model.000.23.pdb,0.094,0.404,0.061,0.258,0.103,0.095,0.172,0.074,0.046,0.259,0.071,0.429,0.239,0.000,0.000,0.296,0.227,0.596,0.043,0.186,0.050,0.000,0.190,0.161,0.014,0.046,0.096,0.215,0.347,0.422
model.000.24.pdb,0.106,0.169,0.160,0.020,0.143,0.681,0.595,0.032,0.011,0.057,0.701,0.288,0.059,0.087,0.276,0.160,0.296,0.112,0.244,0.574,0.208,0.365,0.010,0.099,0.054,0.122,0.351,0.010,0.071,0.073
model.000.25.pdb,0.048,0.092,0.012,0.056,0.000,0.580,0.506,0.023,0.049,0.037,0.621,0.145,0.099,0.212,0.111,0.225,0.307,0.108,0.034,0.408,0.013,0.492,0.034,0.012,0.071,0.024,0.516,0.091,0.037,0.052
