 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.027,0.183,0.037,0.149,0.310,0.179,0.355,0.469,0.044,0.493,0.695,0.030,0.273,0.597,0.027,0.056,0.357,0.038,0.024,0.282,0.087,0.145,0.208,0.042,0.067,0.333,0.050,0.742,0.254,0.238
model.000.01.pdb,0.100,0.000,0.553,0.213,0.062,0.350,0.095,0.091,0.424,0.032,0.047,0.213,0.058,0.067,0.000,0.083,0.051,0.365,0.553,0.011,0.689,0.000,0.051,0.203,0.533,0.000,0.090,0.066,0.123,0.069
model.000.02.pdb,0.061,0.000,0.453,0.182,0.103,0.288,0.129,0.120,0.354,0.041,0.057,0.188,0.055,0.064,0.000,0.045,0.081,0.250,0.400,0.000,0.569,0.000,0.103,0.148,0.622,0.000,0.185,0.074,0.132,0.128
model.000.03.pdb,0.082,0.176,0.071,0.000,0.200,0.000,0.082,0.145,0.092,0.214,0.086,0.182,0.000,0.122,0.244,0.020,0.154,0.074,0.034,0.246,0.000,0.340,0.095,0.267,0.000,0.286,0.017,0.077,0.000,0.127
model.000.04.pdb,0.000,0.086,0.011,0.047,0.532,0.091,0.621,0.662,0.042,0.527,0.486,0.060,0.073,0.657,0.097,0.013,0.532,0.012,0.023,0.387,0.083,0.230,0.426,0.083,0.091,0.176,0.086,0.623,0.086,0.479
model.000.05.pdb,0.214,0.071,0.531,0.226,0.040,0.297,0.056,0.068,0.720,0.042,0.034,0.329,0.071,0.077,0.000,0.155,0.050,0.490,0.596,0.022,0.444,0.000,0.024,0.400,0.268,0.012,0.119,0.053,0.071,0.022
model.000.06.pdb,0.045,0.134,0.086,0.305,0.152,0.333,0.203,0.291,0.036,0.295,0.559,0.011,0.434,0.414,0.000,0.115,0.191,0.088,0.041,0.150,0.145,0.013,0.164,0.011,0.143,0.257,0.000,0.449,0.462,0.116
model.000.07.pdb,0.035,0.234,0.000,0.011,0.562,0.010,0.481,0.548,0.029,0.644,0.461,0.108,0.131,0.494,0.162,0.048,0.543,0.011,0.000,0.461,0.000,0.342,0.387,0.110,0.011,0.305,0.131,0.545,0.067,0.474
model.000.08.pdb,0.115,0.442,0.014,0.070,0.221,0.037,0.133,0.236,0.012,0.429,0.300,0.081,0.230,0.241,0.158,0.136,0.180,0.014,0.000,0.247,0.000,0.238,0.091,0.110,0.000,0.673,0.000,0.303,0.136,0.145
model.000.09.pdb,0.476,0.190,0.327,0.522,0.031,0.481,0.035,0.030,0.311,0.044,0.049,0.145,0.232,0.011,0.000,0.452,0.021,0.675,0.302,0.012,0.263,0.000,0.000,0.250,0.140,0.095,0.000,0.033,0.278,0.000
