 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.710,0.243,0.094,0.431,0.697,0.055,0.000,0.082,0.681,0.093,0.056,0.037,0.270,0.056,0.592,0.076,0.302,0.530,0.038,0.133,0.022,0.338,0.092,0.427,0.023,0.433,0.107,0.078,0.086,0.081
model.000.01.pdb,0.195,0.592,0.000,0.162,0.195,0.065,0.154,0.000,0.159,0.478,0.013,0.000,0.096,0.111,0.269,0.392,0.283,0.115,0.015,0.092,0.194,0.013,0.390,0.134,0.121,0.171,0.000,0.000,0.028,0.013
model.000.02.pdb,0.067,0.000,0.708,0.079,0.052,0.328,0.033,0.473,0.117,0.000,0.292,0.850,0.037,0.221,0.030,0.000,0.000,0.125,0.273,0.072,0.012,0.231,0.000,0.091,0.203,0.037,0.600,0.600,0.375,0.547
model.000.03.pdb,0.615,0.167,0.179,0.559,0.480,0.080,0.014,0.167,0.575,0.066,0.033,0.135,0.208,0.033,0.436,0.063,0.174,0.515,0.026,0.254,0.011,0.552,0.061,0.359,0.036,0.397,0.139,0.123,0.145,0.136
model.000.04.pdb,0.089,0.037,0.288,0.104,0.061,0.725,0.320,0.500,0.091,0.072,0.450,0.167,0.012,0.483,0.029,0.149,0.000,0.033,0.521,0.222,0.132,0.122,0.033,0.042,0.667,0.035,0.103,0.250,0.569,0.441
model.000.05.pdb,0.044,0.000,0.783,0.038,0.074,0.328,0.016,0.350,0.082,0.000,0.312,0.805,0.051,0.239,0.052,0.014,0.000,0.169,0.273,0.000,0.025,0.194,0.000,0.091,0.185,0.049,0.636,0.800,0.328,0.547
model.000.06.pdb,0.432,0.179,0.134,0.257,0.697,0.055,0.000,0.095,0.568,0.139,0.033,0.090,0.362,0.044,0.527,0.062,0.390,0.629,0.013,0.062,0.056,0.379,0.014,0.597,0.011,0.600,0.153,0.137,0.086,0.120
model.000.07.pdb,0.046,0.000,0.345,0.054,0.043,0.588,0.180,0.351,0.041,0.031,0.667,0.228,0.026,0.580,0.032,0.129,0.000,0.036,0.833,0.061,0.145,0.041,0.000,0.070,0.490,0.025,0.153,0.360,0.490,0.472
model.000.08.pdb,0.526,0.360,0.051,0.338,0.649,0.019,0.024,0.020,0.556,0.179,0.050,0.022,0.368,0.061,0.864,0.131,0.415,0.521,0.011,0.118,0.106,0.188,0.157,0.539,0.010,0.493,0.045,0.033,0.032,0.020
model.000.09.pdb,0.057,0.000,0.612,0.082,0.054,0.519,0.154,0.560,0.062,0.000,0.446,0.420,0.000,0.311,0.031,0.044,0.000,0.074,0.558,0.076,0.039,0.149,0.000,0.057,0.423,0.012,0.302,0.643,0.542,0.795
model.000.10.pdb,0.093,0.000,0.723,0.110,0.075,0.448,0.088,0.569,0.095,0.000,0.361,0.587,0.000,0.242,0.031,0.014,0.000,0.085,0.408,0.090,0.025,0.197,0.000,0.056,0.288,0.012,0.392,0.732,0.520,0.761
model.000.11.pdb,0.390,0.163,0.080,0.205,0.614,0.032,0.000,0.057,0.500,0.122,0.055,0.062,0.484,0.056,0.541,0.049,0.407,0.619,0.025,0.062,0.067,0.260,0.000,0.662,0.023,0.672,0.120,0.050,0.072,0.044
model.000.12.pdb,0.012,0.094,0.044,0.076,0.011,0.370,0.793,0.207,0.033,0.154,0.217,0.000,0.000,0.286,0.022,0.286,0.017,0.000,0.229,0.340,0.125,0.030,0.256,0.012,0.500,0.000,0.000,0.017,0.222,0.164
model.000.13.pdb,0.151,0.000,0.483,0.194,0.105,0.435,0.218,0.809,0.147,0.000,0.275,0.368,0.012,0.192,0.029,0.054,0.000,0.080,0.321,0.258,0.012,0.292,0.000,0.064,0.350,0.023,0.246,0.434,0.558,0.654
