 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.464,0.130,0.125,0.389,0.057,0.154,0.656,0.049,0.500,0.074,0.060,0.729,0.000,0.068,0.000,0.594,0.191,0.033,0.163,0.060,0.035,0.012,0.147,0.133,0.397,0.700,0.011,0.049,0.071,0.371
model.000.01.pdb,0.217,0.077,0.074,0.297,0.169,0.000,0.120,0.030,0.160,0.061,0.091,0.118,0.216,0.242,0.245,0.094,0.049,0.134,0.169,0.029,0.674,0.327,0.000,0.000,0.394,0.133,0.263,0.789,0.014,0.254
model.000.02.pdb,0.065,0.000,0.660,0.153,0.379,0.692,0.112,0.377,0.019,0.635,0.706,0.053,0.149,0.614,0.152,0.069,0.386,0.596,0.000,0.299,0.101,0.312,0.000,0.000,0.115,0.136,0.426,0.137,0.254,0.000
model.000.03.pdb,0.222,0.000,0.200,0.333,0.131,0.119,0.222,0.016,0.087,0.125,0.204,0.164,0.038,0.346,0.038,0.132,0.213,0.190,0.030,0.000,0.300,0.192,0.000,0.000,0.328,0.182,0.250,0.386,0.000,0.108
model.000.04.pdb,0.329,0.169,0.012,0.215,0.035,0.012,0.426,0.025,0.446,0.012,0.000,0.508,0.000,0.000,0.000,0.582,0.000,0.011,0.156,0.049,0.024,0.000,0.233,0.209,0.250,0.361,0.012,0.025,0.048,0.353
model.000.05.pdb,0.013,0.319,0.016,0.027,0.193,0.000,0.013,0.070,0.062,0.051,0.032,0.000,0.588,0.113,0.514,0.012,0.000,0.097,0.214,0.085,0.333,0.386,0.039,0.200,0.050,0.013,0.255,0.277,0.138,0.044
model.000.06.pdb,0.578,0.087,0.154,0.562,0.069,0.139,0.603,0.049,0.405,0.048,0.099,0.569,0.000,0.146,0.013,0.528,0.246,0.081,0.120,0.047,0.127,0.062,0.068,0.062,0.493,0.619,0.060,0.149,0.058,0.297
model.000.07.pdb,0.118,0.044,0.138,0.312,0.305,0.042,0.104,0.111,0.080,0.127,0.159,0.075,0.340,0.368,0.409,0.068,0.048,0.242,0.100,0.090,0.553,0.556,0.000,0.015,0.274,0.089,0.460,0.683,0.087,0.143
model.000.08.pdb,0.036,0.286,0.000,0.024,0.200,0.014,0.062,0.183,0.103,0.059,0.014,0.048,0.280,0.053,0.167,0.067,0.000,0.114,0.300,0.254,0.042,0.127,0.370,0.458,0.022,0.036,0.121,0.029,0.357,0.066
model.000.09.pdb,0.444,0.351,0.039,0.406,0.037,0.000,0.247,0.000,0.384,0.000,0.039,0.227,0.062,0.091,0.115,0.250,0.044,0.037,0.482,0.000,0.411,0.118,0.115,0.190,0.547,0.278,0.068,0.364,0.013,0.536
model.000.10.pdb,0.269,0.076,0.104,0.400,0.100,0.042,0.181,0.000,0.173,0.029,0.090,0.147,0.125,0.200,0.192,0.146,0.121,0.116,0.185,0.000,0.622,0.296,0.000,0.015,0.453,0.162,0.197,0.643,0.000,0.231
