 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.839,0.118,0.049,0.072,0.037,0.394,0.051,0.100,0.108,0.038,0.691,0.125,0.734,0.137,0.373,0.087,0.110,0.035,0.068,0.014,0.023,0.082,0.478,0.324,0.068,0.247,0.203,0.110,0.024,0.155
model.000.01.pdb,0.095,0.233,0.271,0.625,0.451,0.023,0.000,0.571,0.013,0.092,0.083,0.000,0.087,0.000,0.045,0.000,0.525,0.481,0.000,0.125,0.274,0.038,0.086,0.068,0.259,0.011,0.180,0.702,0.246,0.578
model.000.02.pdb,0.103,0.147,0.162,0.783,0.696,0.011,0.000,0.500,0.000,0.042,0.091,0.000,0.106,0.000,0.067,0.000,0.403,0.286,0.000,0.063,0.221,0.024,0.150,0.078,0.469,0.065,0.267,0.556,0.379,0.596
model.000.03.pdb,0.068,0.000,0.107,0.000,0.000,0.190,0.568,0.000,0.581,0.137,0.123,0.357,0.087,0.405,0.113,0.658,0.000,0.032,0.688,0.020,0.158,0.360,0.103,0.000,0.000,0.139,0.000,0.031,0.000,0.000
model.000.04.pdb,0.529,0.023,0.011,0.134,0.099,0.451,0.103,0.095,0.116,0.024,0.750,0.232,0.620,0.130,0.597,0.138,0.061,0.022,0.108,0.000,0.022,0.079,0.661,0.119,0.186,0.392,0.381,0.092,0.083,0.162
model.000.05.pdb,0.068,0.267,0.400,0.356,0.246,0.023,0.014,0.386,0.078,0.197,0.060,0.000,0.074,0.028,0.033,0.026,0.484,0.795,0.015,0.226,0.528,0.153,0.059,0.066,0.094,0.010,0.042,0.577,0.200,0.281
model.000.06.pdb,0.532,0.242,0.147,0.095,0.069,0.182,0.014,0.194,0.037,0.072,0.446,0.014,0.515,0.056,0.203,0.026,0.208,0.081,0.014,0.082,0.000,0.037,0.230,0.491,0.127,0.140,0.190,0.169,0.000,0.194
model.000.07.pdb,0.481,0.032,0.010,0.042,0.021,0.746,0.148,0.010,0.212,0.057,0.575,0.353,0.488,0.237,0.583,0.225,0.018,0.021,0.187,0.000,0.031,0.157,0.486,0.135,0.047,0.500,0.205,0.020,0.077,0.022
model.000.08.pdb,0.306,0.101,0.041,0.000,0.000,0.385,0.259,0.000,0.482,0.159,0.293,0.241,0.259,0.542,0.175,0.472,0.045,0.000,0.353,0.066,0.025,0.339,0.169,0.246,0.000,0.155,0.000,0.000,0.000,0.000
model.000.09.pdb,0.048,0.628,0.868,0.121,0.077,0.012,0.047,0.327,0.149,0.558,0.031,0.000,0.067,0.097,0.035,0.108,0.509,0.404,0.050,0.553,0.316,0.242,0.024,0.230,0.000,0.000,0.015,0.310,0.000,0.155
