 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.645,0.289,0.074,0.475,0.000,0.375,0.000,0.011,0.169,0.012,0.057,0.070,0.289,0.000,0.000,0.724,0.000,0.366,0.184,0.000,0.130,0.000,0.000,0.138,0.019,0.148,0.000,0.025,0.349,0.000
model.000.01.pdb,0.186,0.510,0.041,0.054,0.151,0.024,0.067,0.167,0.060,0.397,0.257,0.118,0.185,0.163,0.153,0.150,0.126,0.056,0.027,0.192,0.000,0.212,0.062,0.177,0.000,0.679,0.000,0.232,0.132,0.115
model.000.02.pdb,0.000,0.000,0.327,0.077,0.112,0.185,0.158,0.130,0.250,0.033,0.076,0.176,0.015,0.070,0.000,0.000,0.088,0.117,0.353,0.000,0.440,0.000,0.130,0.118,0.625,0.000,0.232,0.081,0.095,0.171
model.000.03.pdb,0.026,0.178,0.012,0.087,0.381,0.106,0.419,0.551,0.043,0.563,0.700,0.040,0.194,0.627,0.055,0.040,0.398,0.012,0.012,0.342,0.035,0.187,0.284,0.052,0.038,0.324,0.049,0.746,0.178,0.325
model.000.04.pdb,0.037,0.152,0.071,0.227,0.330,0.237,0.358,0.465,0.062,0.468,0.621,0.028,0.300,0.541,0.025,0.078,0.375,0.085,0.034,0.259,0.119,0.106,0.250,0.049,0.101,0.256,0.071,0.667,0.300,0.261
model.000.05.pdb,0.000,0.048,0.011,0.035,0.616,0.055,0.646,0.685,0.053,0.449,0.387,0.093,0.023,0.609,0.129,0.000,0.573,0.012,0.011,0.444,0.058,0.300,0.516,0.095,0.077,0.136,0.143,0.514,0.035,0.543
model.000.06.pdb,0.016,0.000,0.420,0.091,0.110,0.179,0.125,0.104,0.367,0.032,0.036,0.219,0.000,0.033,0.000,0.000,0.074,0.169,0.449,0.000,0.480,0.000,0.111,0.160,0.558,0.000,0.246,0.056,0.060,0.138
model.000.07.pdb,0.588,0.245,0.220,0.378,0.022,0.353,0.026,0.021,0.286,0.062,0.027,0.145,0.151,0.012,0.000,0.395,0.022,0.595,0.245,0.027,0.164,0.016,0.000,0.262,0.036,0.106,0.000,0.024,0.173,0.000
model.000.08.pdb,0.000,0.037,0.012,0.037,0.712,0.046,0.672,0.573,0.044,0.521,0.375,0.135,0.037,0.606,0.121,0.000,0.687,0.025,0.012,0.500,0.024,0.323,0.586,0.112,0.000,0.145,0.153,0.507,0.025,0.537
model.000.09.pdb,0.310,0.216,0.088,0.575,0.011,0.458,0.013,0.066,0.043,0.087,0.200,0.000,0.632,0.076,0.000,0.421,0.034,0.224,0.051,0.013,0.102,0.000,0.014,0.026,0.074,0.213,0.000,0.132,0.771,0.000
model.000.10.pdb,0.096,0.185,0.085,0.016,0.205,0.014,0.078,0.138,0.136,0.203,0.067,0.242,0.000,0.115,0.196,0.057,0.160,0.088,0.067,0.231,0.015,0.314,0.106,0.290,0.000,0.246,0.032,0.060,0.000,0.135
model.000.11.pdb,0.169,0.041,0.434,0.375,0.071,0.527,0.105,0.078,0.318,0.031,0.082,0.146,0.152,0.088,0.000,0.153,0.071,0.423,0.490,0.034,0.646,0.000,0.062,0.165,0.565,0.000,0.070,0.087,0.246,0.043
model.000.12.pdb,0.200,0.058,0.553,0.213,0.030,0.286,0.045,0.069,0.714,0.032,0.023,0.358,0.058,0.055,0.000,0.140,0.040,0.479,0.587,0.011,0.462,0.000,0.012,0.413,0.278,0.000,0.141,0.043,0.058,0.022
model.000.13.pdb,0.391,0.164,0.246,0.800,0.031,0.646,0.047,0.050,0.206,0.032,0.115,0.099,0.365,0.080,0.000,0.465,0.041,0.500,0.268,0.024,0.321,0.000,0.013,0.160,0.196,0.107,0.000,0.080,0.479,0.000
model.000.14.pdb,0.204,0.108,0.440,0.106,0.041,0.143,0.058,0.081,0.766,0.032,0.011,0.500,0.014,0.067,0.000,0.123,0.052,0.400,0.532,0.011,0.316,0.000,0.013,0.630,0.153,0.037,0.180,0.055,0.014,0.022
model.000.15.pdb,0.176,0.367,0.047,0.046,0.183,0.014,0.075,0.133,0.068,0.260,0.107,0.149,0.031,0.111,0.234,0.113,0.141,0.066,0.031,0.221,0.014,0.296,0.086,0.221,0.000,0.436,0.015,0.110,0.031,0.115
model.000.16.pdb,0.000,0.000,0.170,0.033,0.150,0.111,0.209,0.183,0.123,0.061,0.114,0.127,0.000,0.118,0.000,0.000,0.122,0.034,0.192,0.040,0.226,0.000,0.224,0.040,0.381,0.000,0.240,0.132,0.069,0.224
model.000.17.pdb,0.404,0.141,0.490,0.298,0.040,0.306,0.057,0.059,0.500,0.065,0.011,0.300,0.141,0.043,0.000,0.275,0.030,0.651,0.460,0.011,0.333,0.000,0.000,0.391,0.190,0.049,0.090,0.054,0.141,0.000
