 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.070,0.611,0.475,0.033,0.000,0.014,0.000,0.245,0.048,0.447,0.035,0.000,0.077,0.077,0.000,0.034,0.423,0.196,0.000,0.621,0.086,0.121,0.000,0.400,0.000,0.013,0.000,0.103,0.000,0.038
model.000.01.pdb,0.000,0.056,0.167,0.127,0.169,0.047,0.352,0.082,0.258,0.106,0.029,0.091,0.010,0.057,0.033,0.182,0.136,0.339,0.232,0.066,0.500,0.297,0.011,0.000,0.077,0.078,0.000,0.242,0.238,0.058
model.000.02.pdb,0.435,0.052,0.000,0.000,0.000,0.557,0.182,0.000,0.189,0.026,0.586,0.426,0.486,0.215,0.500,0.239,0.010,0.000,0.213,0.000,0.024,0.086,0.439,0.162,0.014,0.500,0.129,0.000,0.051,0.000
model.000.03.pdb,0.070,0.423,0.500,0.322,0.254,0.035,0.000,0.453,0.052,0.268,0.051,0.000,0.064,0.029,0.057,0.013,0.607,0.604,0.015,0.340,0.386,0.141,0.048,0.129,0.079,0.011,0.043,0.509,0.101,0.268
model.000.04.pdb,0.069,0.316,0.357,0.463,0.442,0.000,0.000,0.696,0.025,0.180,0.061,0.000,0.074,0.014,0.011,0.000,0.655,0.472,0.000,0.231,0.290,0.079,0.047,0.127,0.211,0.000,0.141,0.620,0.203,0.532
model.000.05.pdb,0.627,0.114,0.053,0.012,0.013,0.394,0.056,0.066,0.118,0.056,0.565,0.175,0.600,0.169,0.315,0.111,0.080,0.000,0.092,0.031,0.012,0.090,0.415,0.383,0.059,0.286,0.152,0.037,0.026,0.056
model.000.06.pdb,0.093,0.280,0.300,0.000,0.016,0.114,0.070,0.081,0.340,0.605,0.056,0.053,0.059,0.476,0.012,0.320,0.194,0.117,0.118,0.395,0.190,0.449,0.040,0.232,0.000,0.012,0.000,0.061,0.000,0.000
model.000.07.pdb,0.106,0.310,0.351,0.455,0.382,0.011,0.000,0.646,0.037,0.159,0.082,0.000,0.109,0.014,0.044,0.000,0.643,0.519,0.000,0.204,0.328,0.092,0.059,0.110,0.207,0.000,0.138,0.708,0.164,0.521
model.000.08.pdb,0.165,0.194,0.210,0.000,0.000,0.239,0.224,0.041,0.500,0.420,0.130,0.148,0.111,0.565,0.057,0.462,0.139,0.055,0.264,0.260,0.129,0.500,0.073,0.254,0.000,0.067,0.000,0.013,0.000,0.000
model.000.09.pdb,0.412,0.013,0.013,0.139,0.114,0.438,0.103,0.080,0.104,0.014,0.565,0.276,0.486,0.134,0.548,0.127,0.033,0.025,0.145,0.000,0.012,0.049,0.643,0.092,0.200,0.456,0.407,0.063,0.096,0.136
