 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.053,0.094,0.067,0.475,0.038,0.000,0.117,0.183,0.132,0.154,0.140,0.562,0.111,0.151,0.361,0.000,0.000,0.067,0.000,0.086,0.229,0.069,0.575,0.000,0.091,0.081,0.046,0.477,0.013,0.012
model.000.01.pdb,0.021,0.114,0.123,0.132,0.031,0.152,0.250,0.000,0.393,0.130,0.042,0.097,0.009,0.053,0.000,0.075,0.090,0.708,0.106,0.500,0.085,0.127,0.025,0.228,0.300,0.466,0.079,0.122,0.033,0.053
model.000.02.pdb,0.392,0.310,0.000,0.012,0.544,0.000,0.000,0.288,0.000,0.000,0.250,0.000,0.449,0.012,0.108,0.300,0.569,0.036,0.026,0.012,0.139,0.232,0.036,0.210,0.107,0.023,0.500,0.011,0.500,0.479
model.000.03.pdb,0.091,0.012,0.311,0.471,0.077,0.254,0.509,0.115,0.551,0.520,0.043,0.294,0.093,0.328,0.083,0.012,0.080,0.290,0.109,0.463,0.136,0.026,0.362,0.015,0.086,0.431,0.092,0.528,0.045,0.043
model.000.04.pdb,0.078,0.000,0.558,0.333,0.065,0.415,0.647,0.128,0.400,0.750,0.014,0.196,0.092,0.625,0.031,0.000,0.032,0.209,0.241,0.333,0.070,0.000,0.356,0.000,0.069,0.273,0.080,0.577,0.045,0.010
model.000.05.pdb,0.515,0.304,0.037,0.039,0.545,0.000,0.036,0.569,0.000,0.026,0.185,0.045,0.594,0.095,0.232,0.158,0.356,0.000,0.056,0.000,0.145,0.155,0.169,0.091,0.111,0.012,0.291,0.090,0.391,0.325
model.000.06.pdb,0.089,0.310,0.014,0.327,0.073,0.000,0.058,0.116,0.100,0.031,0.432,0.514,0.079,0.000,0.310,0.014,0.076,0.148,0.000,0.150,0.667,0.417,0.211,0.137,0.435,0.159,0.021,0.224,0.038,0.011
model.000.07.pdb,0.126,0.000,0.519,0.351,0.099,0.382,0.735,0.141,0.472,0.773,0.014,0.172,0.102,0.519,0.031,0.000,0.043,0.242,0.237,0.373,0.069,0.000,0.350,0.000,0.068,0.308,0.069,0.537,0.033,0.042
model.000.08.pdb,0.157,0.564,0.000,0.230,0.167,0.000,0.012,0.160,0.041,0.000,0.622,0.320,0.128,0.000,0.300,0.037,0.173,0.127,0.000,0.097,0.705,0.592,0.179,0.283,0.490,0.107,0.070,0.157,0.082,0.054
model.000.09.pdb,0.429,0.125,0.135,0.013,0.522,0.099,0.061,0.264,0.026,0.053,0.116,0.000,0.429,0.141,0.000,0.375,0.356,0.000,0.210,0.012,0.068,0.123,0.064,0.143,0.067,0.036,0.442,0.024,0.574,0.500
model.000.10.pdb,0.150,0.608,0.000,0.164,0.175,0.000,0.013,0.153,0.014,0.000,0.643,0.240,0.133,0.000,0.245,0.081,0.197,0.070,0.000,0.056,0.614,0.721,0.103,0.362,0.500,0.068,0.096,0.100,0.100,0.080
model.000.11.pdb,0.273,0.104,0.133,0.167,0.194,0.033,0.164,0.531,0.032,0.164,0.034,0.125,0.343,0.275,0.262,0.014,0.092,0.000,0.073,0.000,0.000,0.000,0.396,0.000,0.000,0.000,0.092,0.255,0.111,0.117
model.000.12.pdb,0.162,0.134,0.129,0.327,0.100,0.032,0.159,0.351,0.048,0.158,0.145,0.333,0.231,0.241,0.410,0.000,0.012,0.029,0.052,0.030,0.161,0.046,0.683,0.000,0.048,0.028,0.021,0.392,0.038,0.035
model.000.13.pdb,0.011,0.089,0.143,0.136,0.021,0.194,0.277,0.000,0.382,0.152,0.014,0.100,0.010,0.069,0.000,0.091,0.044,0.739,0.145,0.491,0.071,0.099,0.026,0.193,0.267,0.456,0.049,0.125,0.045,0.077
model.000.14.pdb,0.035,0.000,0.469,0.000,0.023,0.610,0.293,0.013,0.236,0.236,0.000,0.000,0.032,0.278,0.000,0.101,0.036,0.220,0.575,0.224,0.000,0.000,0.014,0.000,0.000,0.230,0.088,0.090,0.120,0.071
model.000.15.pdb,0.062,0.000,0.591,0.140,0.048,0.600,0.490,0.055,0.347,0.571,0.000,0.018,0.043,0.523,0.000,0.014,0.037,0.148,0.386,0.278,0.000,0.000,0.131,0.000,0.000,0.217,0.102,0.246,0.079,0.023
model.000.16.pdb,0.304,0.600,0.000,0.030,0.314,0.000,0.000,0.421,0.000,0.000,0.396,0.053,0.333,0.000,0.341,0.083,0.309,0.014,0.000,0.000,0.302,0.358,0.090,0.216,0.207,0.000,0.161,0.056,0.194,0.165
model.000.17.pdb,0.299,0.139,0.105,0.000,0.457,0.083,0.048,0.213,0.000,0.039,0.116,0.000,0.410,0.110,0.015,0.397,0.414,0.012,0.230,0.000,0.068,0.123,0.025,0.143,0.067,0.012,0.480,0.024,0.548,0.569
model.000.18.pdb,0.224,0.160,0.011,0.000,0.359,0.025,0.000,0.159,0.000,0.000,0.141,0.000,0.310,0.012,0.014,0.559,0.451,0.073,0.068,0.012,0.064,0.162,0.000,0.206,0.077,0.022,0.597,0.000,0.471,0.710
model.000.19.pdb,0.274,0.361,0.000,0.000,0.418,0.000,0.000,0.235,0.000,0.000,0.321,0.000,0.338,0.000,0.107,0.246,0.508,0.013,0.000,0.000,0.180,0.293,0.027,0.275,0.141,0.000,0.351,0.000,0.369,0.357
model.000.20.pdb,0.059,0.270,0.014,0.232,0.095,0.000,0.116,0.013,0.207,0.045,0.241,0.224,0.042,0.000,0.017,0.068,0.113,0.423,0.000,0.352,0.302,0.333,0.074,0.512,0.591,0.351,0.086,0.119,0.062,0.070
model.000.21.pdb,0.091,0.000,0.481,0.364,0.065,0.370,0.627,0.145,0.382,0.727,0.014,0.222,0.093,0.540,0.048,0.000,0.033,0.194,0.203,0.317,0.087,0.000,0.386,0.000,0.070,0.258,0.070,0.620,0.022,0.010
model.000.22.pdb,0.140,0.000,0.491,0.351,0.136,0.333,0.635,0.171,0.368,0.733,0.014,0.172,0.137,0.612,0.031,0.000,0.043,0.171,0.237,0.306,0.055,0.000,0.397,0.000,0.054,0.250,0.090,0.537,0.056,0.042
model.000.23.pdb,0.446,0.155,0.167,0.000,0.535,0.164,0.056,0.225,0.012,0.048,0.120,0.000,0.481,0.114,0.013,0.377,0.432,0.011,0.262,0.023,0.075,0.099,0.034,0.113,0.074,0.080,0.513,0.022,0.717,0.535
model.000.24.pdb,0.507,0.146,0.189,0.107,0.395,0.108,0.110,0.583,0.037,0.105,0.066,0.057,0.562,0.232,0.197,0.165,0.198,0.000,0.234,0.000,0.051,0.036,0.261,0.000,0.024,0.011,0.223,0.156,0.351,0.277
model.000.25.pdb,0.569,0.211,0.147,0.025,0.486,0.111,0.072,0.500,0.025,0.065,0.113,0.014,0.534,0.169,0.164,0.200,0.278,0.000,0.242,0.000,0.095,0.077,0.149,0.042,0.065,0.011,0.284,0.074,0.441,0.333
model.000.26.pdb,0.580,0.286,0.069,0.011,0.563,0.048,0.011,0.429,0.011,0.000,0.162,0.026,0.653,0.023,0.164,0.311,0.479,0.022,0.120,0.022,0.128,0.138,0.070,0.080,0.099,0.067,0.446,0.033,0.591,0.500
model.000.27.pdb,0.028,0.260,0.000,0.000,0.103,0.000,0.000,0.016,0.000,0.000,0.250,0.000,0.037,0.000,0.000,0.130,0.161,0.056,0.000,0.000,0.156,0.375,0.000,0.452,0.178,0.000,0.135,0.000,0.062,0.103
model.000.28.pdb,0.106,0.000,0.500,0.327,0.079,0.358,0.620,0.164,0.370,0.682,0.014,0.164,0.118,0.596,0.050,0.000,0.045,0.164,0.232,0.283,0.058,0.000,0.400,0.000,0.028,0.227,0.082,0.549,0.023,0.032
model.000.29.pdb,0.011,0.080,0.136,0.186,0.022,0.190,0.258,0.000,0.449,0.127,0.030,0.151,0.010,0.043,0.000,0.053,0.047,0.630,0.138,0.609,0.094,0.106,0.042,0.212,0.315,0.592,0.041,0.152,0.036,0.033
