 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.219,0.069,0.034,0.037,0.221,0.096,0.354,0.561,0.024,0.066,0.724,0.090,0.086,0.021,0.618,0.098,0.014,0.152,0.224,0.190,0.129,0.067,0.063,0.317,0.076,0.093,0.109,0.084,0.646,0.145
model.000.01.pdb,0.000,0.367,0.129,0.565,0.297,0.667,0.262,0.108,0.321,0.365,0.072,0.654,0.048,0.147,0.100,0.013,0.107,0.356,0.262,0.012,0.000,0.232,0.553,0.021,0.000,0.566,0.000,0.179,0.091,0.013
model.000.02.pdb,0.000,0.246,0.064,0.689,0.243,0.556,0.306,0.157,0.219,0.268,0.069,0.957,0.030,0.139,0.096,0.000,0.048,0.273,0.211,0.000,0.000,0.141,0.328,0.063,0.000,0.500,0.000,0.339,0.111,0.000
model.000.03.pdb,0.226,0.095,0.269,0.000,0.000,0.000,0.000,0.068,0.151,0.123,0.056,0.000,0.020,0.217,0.132,0.571,0.021,0.015,0.000,0.346,0.486,0.000,0.017,0.151,0.743,0.014,0.000,0.000,0.092,0.125
model.000.04.pdb,0.148,0.032,0.056,0.101,0.114,0.105,0.415,0.698,0.023,0.074,0.444,0.135,0.000,0.041,0.727,0.093,0.000,0.080,0.102,0.153,0.122,0.012,0.048,0.474,0.127,0.065,0.000,0.221,0.521,0.071
model.000.05.pdb,0.053,0.500,0.286,0.370,0.250,0.464,0.097,0.033,0.520,0.630,0.046,0.375,0.136,0.257,0.052,0.080,0.208,0.344,0.254,0.104,0.000,0.246,0.667,0.021,0.070,0.574,0.016,0.125,0.054,0.083
model.000.06.pdb,0.141,0.164,0.012,0.042,0.365,0.153,0.481,0.338,0.013,0.047,0.614,0.141,0.153,0.000,0.397,0.025,0.083,0.277,0.393,0.103,0.060,0.200,0.086,0.149,0.013,0.147,0.145,0.093,0.597,0.113
model.000.07.pdb,0.299,0.020,0.098,0.033,0.040,0.020,0.151,0.443,0.021,0.069,0.370,0.038,0.048,0.080,0.592,0.161,0.000,0.020,0.040,0.280,0.250,0.011,0.044,0.526,0.200,0.019,0.079,0.148,0.405,0.195
model.000.08.pdb,0.538,0.037,0.174,0.000,0.076,0.000,0.068,0.221,0.027,0.023,0.319,0.000,0.136,0.073,0.312,0.397,0.067,0.038,0.091,0.545,0.489,0.076,0.000,0.193,0.333,0.000,0.216,0.000,0.289,0.393
model.000.09.pdb,0.175,0.773,0.316,0.097,0.463,0.357,0.074,0.035,0.321,0.367,0.076,0.171,0.386,0.123,0.033,0.154,0.526,0.520,0.472,0.215,0.032,0.625,0.408,0.022,0.129,0.386,0.191,0.000,0.095,0.309
model.000.10.pdb,0.090,0.459,0.433,0.254,0.184,0.318,0.012,0.053,0.653,0.824,0.021,0.274,0.161,0.388,0.050,0.178,0.232,0.243,0.187,0.154,0.027,0.226,0.481,0.030,0.157,0.452,0.047,0.132,0.040,0.137
model.000.11.pdb,0.038,0.466,0.224,0.415,0.303,0.596,0.143,0.033,0.426,0.534,0.057,0.534,0.115,0.219,0.052,0.051,0.182,0.407,0.308,0.075,0.000,0.286,0.583,0.020,0.041,0.755,0.016,0.139,0.065,0.068
model.000.12.pdb,0.682,0.099,0.271,0.000,0.113,0.013,0.000,0.114,0.029,0.051,0.181,0.000,0.196,0.065,0.218,0.471,0.160,0.070,0.099,0.681,0.488,0.121,0.030,0.094,0.346,0.013,0.244,0.000,0.211,0.500
model.000.13.pdb,0.188,0.094,0.041,0.044,0.233,0.096,0.370,0.643,0.032,0.090,0.697,0.112,0.086,0.028,0.649,0.074,0.024,0.170,0.221,0.165,0.123,0.095,0.067,0.395,0.090,0.093,0.107,0.159,0.700,0.138
model.000.14.pdb,0.320,0.458,0.288,0.017,0.365,0.193,0.000,0.000,0.170,0.194,0.027,0.057,0.606,0.072,0.012,0.196,0.786,0.388,0.400,0.291,0.098,0.541,0.271,0.000,0.127,0.203,0.333,0.000,0.063,0.488
model.000.15.pdb,0.280,0.478,0.300,0.018,0.380,0.179,0.000,0.000,0.176,0.200,0.042,0.043,0.594,0.091,0.012,0.161,0.846,0.375,0.388,0.278,0.038,0.528,0.255,0.000,0.111,0.190,0.314,0.000,0.065,0.442
model.000.16.pdb,0.000,0.029,0.030,0.442,0.090,0.250,0.340,0.242,0.067,0.101,0.113,0.490,0.000,0.134,0.141,0.000,0.000,0.077,0.043,0.000,0.000,0.000,0.068,0.130,0.000,0.217,0.000,0.533,0.132,0.000
model.000.17.pdb,0.025,0.393,0.108,0.389,0.458,0.694,0.311,0.118,0.203,0.254,0.136,0.534,0.115,0.060,0.121,0.012,0.182,0.509,0.466,0.049,0.000,0.333,0.462,0.031,0.013,0.564,0.016,0.171,0.165,0.053
model.000.18.pdb,0.070,0.290,0.510,0.167,0.066,0.147,0.000,0.011,0.600,0.556,0.000,0.151,0.086,0.615,0.021,0.222,0.154,0.099,0.067,0.174,0.048,0.081,0.246,0.067,0.241,0.306,0.018,0.149,0.000,0.104
model.000.19.pdb,0.089,0.579,0.192,0.290,0.655,0.630,0.197,0.075,0.242,0.288,0.155,0.403,0.281,0.093,0.059,0.036,0.346,0.692,0.607,0.083,0.000,0.540,0.500,0.010,0.012,0.596,0.172,0.087,0.169,0.167
model.000.20.pdb,0.127,0.045,0.034,0.122,0.044,0.058,0.294,0.609,0.037,0.078,0.333,0.141,0.000,0.090,0.528,0.071,0.000,0.046,0.069,0.119,0.082,0.026,0.063,0.565,0.118,0.044,0.000,0.250,0.408,0.061
model.000.21.pdb,0.103,0.042,0.043,0.071,0.031,0.054,0.218,0.447,0.022,0.095,0.274,0.095,0.012,0.072,0.444,0.102,0.013,0.043,0.053,0.110,0.147,0.036,0.071,0.667,0.179,0.020,0.000,0.198,0.357,0.044
model.000.22.pdb,0.073,0.000,0.011,0.051,0.000,0.000,0.101,0.308,0.012,0.032,0.138,0.079,0.000,0.171,0.282,0.072,0.000,0.000,0.011,0.081,0.130,0.000,0.012,0.646,0.167,0.000,0.000,0.236,0.205,0.012
model.000.23.pdb,0.111,0.105,0.373,0.042,0.000,0.025,0.000,0.022,0.310,0.257,0.011,0.048,0.015,0.517,0.052,0.421,0.032,0.012,0.000,0.181,0.250,0.000,0.056,0.125,0.407,0.090,0.000,0.110,0.010,0.099
model.000.24.pdb,0.667,0.179,0.357,0.000,0.176,0.069,0.028,0.127,0.076,0.107,0.178,0.000,0.292,0.078,0.185,0.434,0.283,0.149,0.162,0.702,0.354,0.200,0.094,0.093,0.291,0.067,0.267,0.000,0.163,0.659
model.000.25.pdb,0.025,0.433,0.153,0.462,0.403,0.826,0.266,0.103,0.279,0.324,0.094,0.607,0.131,0.098,0.108,0.025,0.179,0.448,0.365,0.048,0.000,0.304,0.604,0.020,0.013,0.673,0.032,0.169,0.124,0.067
model.000.26.pdb,0.000,0.226,0.090,0.571,0.283,0.682,0.365,0.132,0.193,0.212,0.122,0.633,0.000,0.067,0.134,0.000,0.018,0.298,0.226,0.000,0.000,0.125,0.340,0.022,0.000,0.426,0.000,0.217,0.111,0.000
model.000.27.pdb,0.404,0.185,0.480,0.015,0.068,0.042,0.000,0.074,0.211,0.191,0.105,0.013,0.176,0.266,0.133,0.721,0.188,0.087,0.085,0.529,0.340,0.103,0.062,0.070,0.533,0.054,0.122,0.014,0.096,0.365
model.000.28.pdb,0.134,0.078,0.056,0.024,0.181,0.092,0.314,0.597,0.047,0.122,0.576,0.086,0.039,0.063,0.520,0.068,0.000,0.145,0.183,0.126,0.078,0.077,0.073,0.418,0.099,0.089,0.042,0.146,0.563,0.071
model.000.29.pdb,0.540,0.174,0.393,0.000,0.123,0.039,0.027,0.123,0.090,0.133,0.158,0.000,0.255,0.133,0.181,0.560,0.220,0.113,0.125,0.608,0.314,0.153,0.075,0.116,0.377,0.038,0.204,0.000,0.145,0.562
