 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.024,0.281,0.481,0.000,0.100,0.230,0.013,0.067,0.000,0.015,0.212,0.246,0.000,0.055,0.000,0.000,0.537,0.226,0.203,0.141,0.151,0.110,0.137,0.071,0.000,0.222,0.264,0.000,0.073,0.000
model.000.01.pdb,0.111,0.612,0.509,0.000,0.080,0.473,0.188,0.010,0.000,0.415,0.323,0.608,0.014,0.097,0.241,0.226,0.211,0.708,0.167,0.673,0.034,0.032,0.000,0.013,0.086,0.729,0.553,0.042,0.093,0.054
model.000.02.pdb,0.380,0.101,0.182,0.104,0.619,0.011,0.233,0.397,0.156,0.012,0.011,0.011,0.078,0.486,0.000,0.000,0.328,0.111,0.000,0.044,0.661,0.500,0.426,0.011,0.105,0.096,0.125,0.065,0.457,0.075
model.000.03.pdb,0.021,0.149,0.113,0.333,0.042,0.243,0.000,0.103,0.130,0.125,0.373,0.189,0.125,0.029,0.074,0.076,0.071,0.060,0.596,0.094,0.055,0.108,0.118,0.611,0.093,0.099,0.082,0.290,0.053,0.167
model.000.04.pdb,0.123,0.379,0.312,0.000,0.056,0.390,0.221,0.020,0.051,0.551,0.261,0.482,0.101,0.120,0.447,0.435,0.061,0.482,0.114,0.600,0.046,0.043,0.000,0.000,0.185,0.500,0.321,0.103,0.092,0.145
model.000.05.pdb,0.137,0.469,0.382,0.000,0.130,0.321,0.230,0.011,0.000,0.360,0.197,0.415,0.015,0.118,0.224,0.208,0.170,0.705,0.077,0.538,0.064,0.023,0.000,0.000,0.078,0.583,0.435,0.031,0.115,0.044
model.000.06.pdb,0.011,0.149,0.113,0.263,0.031,0.279,0.000,0.081,0.087,0.157,0.415,0.205,0.095,0.019,0.106,0.109,0.071,0.073,0.596,0.107,0.032,0.062,0.131,0.642,0.123,0.127,0.097,0.333,0.031,0.200
model.000.07.pdb,0.087,0.000,0.000,0.594,0.129,0.000,0.031,0.194,0.404,0.000,0.029,0.000,0.364,0.087,0.061,0.000,0.000,0.000,0.088,0.000,0.087,0.155,0.138,0.269,0.245,0.000,0.000,0.372,0.082,0.286
model.000.08.pdb,0.036,0.013,0.000,0.500,0.058,0.099,0.000,0.114,0.219,0.091,0.186,0.039,0.241,0.031,0.085,0.069,0.000,0.000,0.298,0.000,0.036,0.093,0.147,0.773,0.177,0.013,0.000,0.420,0.046,0.293
model.000.09.pdb,0.069,0.048,0.029,0.039,0.000,0.133,0.150,0.035,0.133,0.409,0.177,0.113,0.240,0.072,0.636,0.625,0.000,0.113,0.085,0.276,0.000,0.012,0.000,0.030,0.312,0.129,0.000,0.173,0.025,0.275
model.000.10.pdb,0.292,0.000,0.000,0.250,0.419,0.000,0.134,0.439,0.293,0.000,0.000,0.000,0.211,0.315,0.000,0.000,0.000,0.013,0.014,0.000,0.448,0.444,0.317,0.071,0.148,0.000,0.000,0.097,0.354,0.125
model.000.11.pdb,0.325,0.022,0.031,0.155,0.467,0.021,0.167,0.500,0.212,0.022,0.030,0.010,0.123,0.388,0.000,0.000,0.090,0.021,0.033,0.010,0.582,0.592,0.615,0.128,0.108,0.010,0.011,0.084,0.392,0.133
model.000.12.pdb,0.000,0.197,0.153,0.222,0.011,0.373,0.000,0.031,0.066,0.210,0.564,0.323,0.056,0.010,0.136,0.161,0.113,0.108,0.791,0.145,0.023,0.043,0.047,0.473,0.118,0.153,0.106,0.321,0.033,0.164
model.000.13.pdb,0.105,0.647,0.492,0.000,0.076,0.536,0.176,0.019,0.000,0.404,0.422,0.673,0.026,0.115,0.241,0.228,0.194,0.642,0.242,0.704,0.033,0.041,0.000,0.049,0.095,0.725,0.500,0.068,0.112,0.064
model.000.14.pdb,0.154,0.164,0.172,0.000,0.082,0.158,0.340,0.000,0.031,0.333,0.127,0.218,0.053,0.160,0.268,0.282,0.080,0.367,0.051,0.440,0.014,0.025,0.000,0.000,0.089,0.308,0.208,0.035,0.162,0.068
model.000.15.pdb,0.054,0.526,0.400,0.072,0.041,0.679,0.111,0.019,0.011,0.431,0.593,0.667,0.037,0.068,0.250,0.259,0.167,0.500,0.393,0.532,0.032,0.040,0.000,0.156,0.105,0.596,0.373,0.139,0.074,0.089
model.000.16.pdb,0.011,0.179,0.137,0.179,0.022,0.397,0.000,0.031,0.052,0.230,0.564,0.344,0.056,0.020,0.155,0.182,0.095,0.123,0.791,0.160,0.023,0.043,0.072,0.421,0.118,0.169,0.090,0.276,0.044,0.147
model.000.17.pdb,0.119,0.566,0.450,0.014,0.089,0.518,0.194,0.010,0.000,0.463,0.364,0.593,0.039,0.104,0.291,0.278,0.177,0.686,0.209,0.717,0.044,0.020,0.000,0.037,0.127,0.706,0.481,0.083,0.101,0.093
model.000.18.pdb,0.068,0.478,0.600,0.000,0.107,0.228,0.127,0.011,0.000,0.103,0.136,0.340,0.000,0.083,0.018,0.019,0.415,0.479,0.100,0.357,0.053,0.049,0.026,0.000,0.000,0.469,0.590,0.000,0.064,0.000
model.000.19.pdb,0.075,0.667,0.646,0.000,0.084,0.400,0.147,0.010,0.000,0.224,0.262,0.529,0.000,0.077,0.105,0.109,0.300,0.625,0.141,0.509,0.036,0.045,0.000,0.027,0.014,0.646,0.643,0.029,0.084,0.000
model.000.20.pdb,0.000,0.188,0.143,0.260,0.000,0.345,0.000,0.032,0.083,0.220,0.509,0.295,0.091,0.000,0.164,0.170,0.100,0.097,0.805,0.135,0.012,0.011,0.024,0.472,0.159,0.143,0.094,0.340,0.011,0.190
