 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.238,0.039,0.604,0.000,0.333,0.035,0.386,0.084,0.482,0.035,0.271,0.021,0.258,0.012,0.153,0.000,0.013,0.058,0.064,0.037,0.083,0.453,0.011,0.000,0.241,0.411,0.250,0.000,0.012,0.048
model.000.01.pdb,0.104,0.210,0.090,0.000,0.026,0.090,0.056,0.089,0.068,0.091,0.340,0.080,0.088,0.092,0.016,0.310,0.262,0.087,0.129,0.215,0.101,0.058,0.090,0.000,0.062,0.056,0.152,0.068,0.096,0.254
model.000.02.pdb,0.099,0.082,0.510,0.000,0.292,0.023,0.317,0.084,0.383,0.023,0.190,0.021,0.099,0.024,0.030,0.017,0.066,0.022,0.064,0.107,0.058,0.426,0.011,0.000,0.075,0.386,0.096,0.000,0.000,0.114
model.000.03.pdb,0.654,0.012,0.269,0.110,0.211,0.043,0.225,0.021,0.247,0.043,0.339,0.029,0.593,0.033,0.490,0.081,0.035,0.021,0.049,0.000,0.125,0.232,0.032,0.149,0.481,0.225,0.600,0.000,0.057,0.067
model.000.04.pdb,0.091,0.074,0.315,0.000,0.114,0.012,0.141,0.037,0.222,0.000,0.232,0.000,0.108,0.000,0.000,0.019,0.103,0.012,0.056,0.132,0.024,0.203,0.000,0.000,0.082,0.197,0.104,0.000,0.000,0.108
model.000.05.pdb,0.031,0.507,0.053,0.092,0.060,0.480,0.052,0.577,0.061,0.528,0.054,0.481,0.020,0.434,0.023,0.110,0.561,0.527,0.649,0.667,0.592,0.042,0.500,0.022,0.011,0.031,0.030,0.171,0.493,0.692
model.000.06.pdb,0.048,0.563,0.048,0.094,0.126,0.424,0.110,0.564,0.085,0.481,0.103,0.566,0.028,0.487,0.042,0.138,0.507,0.519,0.517,0.575,0.557,0.079,0.532,0.010,0.020,0.078,0.047,0.165,0.450,0.622
model.000.07.pdb,0.446,0.012,0.538,0.070,0.359,0.011,0.344,0.011,0.433,0.022,0.219,0.020,0.473,0.011,0.392,0.000,0.012,0.011,0.020,0.012,0.080,0.481,0.022,0.161,0.471,0.439,0.431,0.000,0.012,0.022
model.000.08.pdb,0.490,0.000,0.364,0.164,0.302,0.024,0.262,0.011,0.266,0.024,0.141,0.021,0.551,0.012,0.435,0.000,0.013,0.011,0.021,0.000,0.099,0.316,0.024,0.264,0.489,0.305,0.444,0.000,0.025,0.024
model.000.09.pdb,0.206,0.027,0.339,0.000,0.206,0.012,0.242,0.035,0.350,0.024,0.460,0.011,0.188,0.000,0.100,0.036,0.039,0.011,0.054,0.052,0.072,0.316,0.024,0.000,0.167,0.283,0.238,0.000,0.012,0.103
model.000.10.pdb,0.010,0.547,0.090,0.107,0.118,0.473,0.112,0.692,0.120,0.459,0.022,0.513,0.000,0.486,0.000,0.082,0.423,0.586,0.622,0.561,0.542,0.078,0.493,0.035,0.000,0.076,0.010,0.145,0.486,0.588
model.000.11.pdb,0.083,0.339,0.013,0.000,0.000,0.187,0.000,0.200,0.012,0.173,0.293,0.140,0.054,0.145,0.062,0.372,0.446,0.138,0.282,0.361,0.213,0.000,0.156,0.000,0.029,0.000,0.127,0.098,0.167,0.354
model.000.12.pdb,0.685,0.034,0.200,0.147,0.155,0.133,0.165,0.073,0.185,0.122,0.313,0.088,0.625,0.124,0.528,0.108,0.093,0.083,0.119,0.032,0.169,0.169,0.097,0.171,0.518,0.165,0.661,0.081,0.102,0.098
model.000.13.pdb,0.029,0.075,0.094,0.200,0.283,0.079,0.220,0.107,0.134,0.052,0.000,0.213,0.060,0.111,0.052,0.000,0.000,0.135,0.094,0.086,0.077,0.167,0.262,0.216,0.048,0.241,0.028,0.000,0.100,0.066
model.000.14.pdb,0.066,0.188,0.455,0.000,0.475,0.108,0.464,0.257,0.564,0.138,0.099,0.148,0.066,0.111,0.014,0.000,0.050,0.160,0.157,0.117,0.205,0.509,0.095,0.000,0.042,0.491,0.064,0.000,0.087,0.123
model.000.15.pdb,0.147,0.162,0.000,0.177,0.000,0.391,0.000,0.200,0.000,0.354,0.172,0.273,0.068,0.359,0.079,0.439,0.373,0.300,0.266,0.153,0.230,0.000,0.254,0.078,0.075,0.000,0.111,0.523,0.355,0.189
model.000.16.pdb,0.099,0.286,0.000,0.183,0.000,0.429,0.000,0.295,0.000,0.478,0.117,0.397,0.072,0.420,0.082,0.273,0.586,0.360,0.461,0.324,0.342,0.000,0.351,0.096,0.064,0.000,0.110,0.393,0.439,0.394
model.000.17.pdb,0.339,0.135,0.123,0.013,0.072,0.133,0.091,0.105,0.128,0.120,0.569,0.096,0.297,0.108,0.217,0.333,0.211,0.091,0.141,0.143,0.171,0.093,0.106,0.000,0.242,0.091,0.393,0.075,0.141,0.192
model.000.18.pdb,0.080,0.123,0.455,0.000,0.318,0.045,0.344,0.163,0.433,0.046,0.130,0.074,0.080,0.071,0.014,0.000,0.091,0.080,0.096,0.117,0.119,0.404,0.034,0.000,0.056,0.390,0.078,0.000,0.048,0.110
model.000.19.pdb,0.058,0.484,0.034,0.062,0.032,0.397,0.022,0.431,0.032,0.423,0.128,0.370,0.022,0.316,0.025,0.241,0.649,0.368,0.527,0.600,0.486,0.034,0.417,0.012,0.012,0.011,0.057,0.176,0.347,0.629
model.000.20.pdb,0.014,0.125,0.186,0.000,0.055,0.038,0.043,0.078,0.118,0.038,0.115,0.022,0.014,0.000,0.000,0.040,0.194,0.037,0.107,0.206,0.063,0.111,0.025,0.000,0.000,0.108,0.014,0.000,0.013,0.157
