 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.354,0.192,0.133,0.175,0.569,0.032,0.000,0.057,0.500,0.137,0.055,0.132,0.439,0.067,0.520,0.075,0.383,0.700,0.038,0.024,0.092,0.278,0.014,0.636,0.035,0.590,0.200,0.105,0.047,0.068
model.000.01.pdb,0.364,0.134,0.069,0.571,0.200,0.127,0.234,0.246,0.351,0.000,0.053,0.030,0.054,0.013,0.183,0.015,0.065,0.104,0.048,0.643,0.000,0.389,0.196,0.096,0.125,0.096,0.031,0.000,0.143,0.116
model.000.02.pdb,0.082,0.000,0.704,0.108,0.078,0.484,0.159,0.596,0.117,0.000,0.382,0.615,0.045,0.274,0.037,0.050,0.000,0.124,0.379,0.151,0.022,0.250,0.000,0.071,0.338,0.033,0.464,0.640,0.526,0.736
model.000.03.pdb,0.297,0.015,0.186,0.373,0.203,0.123,0.041,0.353,0.292,0.000,0.014,0.148,0.060,0.000,0.098,0.000,0.035,0.130,0.036,0.292,0.000,0.545,0.000,0.105,0.066,0.141,0.176,0.154,0.161,0.250
model.000.04.pdb,0.241,0.187,0.023,0.098,0.416,0.011,0.000,0.000,0.314,0.197,0.045,0.012,0.492,0.058,0.429,0.065,0.580,0.380,0.013,0.025,0.213,0.086,0.015,0.600,0.012,0.525,0.013,0.000,0.024,0.000
model.000.05.pdb,0.038,0.172,0.015,0.095,0.011,0.200,0.562,0.115,0.045,0.184,0.092,0.000,0.000,0.167,0.060,0.245,0.036,0.013,0.096,0.326,0.094,0.031,0.469,0.012,0.306,0.014,0.000,0.000,0.123,0.078
model.000.06.pdb,0.466,0.134,0.146,0.270,0.548,0.054,0.000,0.134,0.560,0.064,0.043,0.162,0.357,0.067,0.443,0.036,0.258,0.594,0.038,0.117,0.033,0.438,0.000,0.500,0.011,0.492,0.217,0.120,0.085,0.106
model.000.07.pdb,0.247,0.085,0.114,0.393,0.128,0.266,0.372,0.375,0.247,0.015,0.127,0.077,0.013,0.097,0.089,0.045,0.031,0.062,0.138,0.707,0.000,0.310,0.143,0.057,0.259,0.052,0.030,0.046,0.281,0.219
model.000.08.pdb,0.022,0.279,0.013,0.013,0.065,0.206,0.176,0.054,0.041,0.478,0.246,0.000,0.081,0.356,0.088,0.651,0.097,0.048,0.155,0.044,0.538,0.000,0.140,0.057,0.233,0.093,0.000,0.015,0.088,0.053
model.000.09.pdb,0.565,0.482,0.024,0.556,0.355,0.012,0.066,0.092,0.486,0.197,0.000,0.027,0.133,0.037,0.425,0.188,0.217,0.260,0.000,0.357,0.037,0.281,0.265,0.195,0.026,0.225,0.028,0.000,0.068,0.037
model.000.10.pdb,0.400,0.149,0.083,0.592,0.228,0.080,0.135,0.203,0.403,0.015,0.013,0.061,0.068,0.000,0.195,0.014,0.031,0.132,0.015,0.556,0.000,0.462,0.167,0.095,0.058,0.125,0.097,0.046,0.106,0.130
model.000.11.pdb,0.010,0.147,0.087,0.012,0.060,0.268,0.097,0.075,0.038,0.288,0.369,0.068,0.143,0.443,0.081,0.436,0.086,0.080,0.271,0.013,0.571,0.000,0.048,0.135,0.242,0.071,0.069,0.085,0.139,0.115
model.000.12.pdb,0.012,0.000,0.522,0.000,0.047,0.197,0.020,0.255,0.057,0.000,0.220,0.632,0.044,0.164,0.034,0.016,0.000,0.147,0.208,0.000,0.014,0.172,0.000,0.105,0.161,0.043,0.622,0.538,0.250,0.346
model.000.13.pdb,0.246,0.309,0.000,0.159,0.333,0.000,0.000,0.000,0.231,0.348,0.014,0.000,0.233,0.014,0.368,0.161,0.632,0.306,0.000,0.048,0.138,0.060,0.085,0.299,0.000,0.407,0.000,0.000,0.000,0.000
model.000.14.pdb,0.048,0.057,0.210,0.087,0.022,0.529,0.514,0.396,0.054,0.123,0.305,0.098,0.000,0.357,0.011,0.196,0.000,0.012,0.370,0.288,0.086,0.074,0.128,0.023,0.707,0.013,0.066,0.161,0.429,0.339
model.000.15.pdb,0.082,0.099,0.053,0.026,0.210,0.012,0.000,0.000,0.121,0.153,0.080,0.060,0.569,0.053,0.207,0.060,0.283,0.225,0.031,0.000,0.212,0.013,0.000,0.310,0.000,0.302,0.062,0.000,0.000,0.000
model.000.16.pdb,0.140,0.012,0.441,0.149,0.106,0.492,0.200,0.647,0.161,0.000,0.338,0.328,0.000,0.284,0.040,0.055,0.000,0.057,0.404,0.203,0.024,0.258,0.000,0.076,0.404,0.035,0.230,0.415,0.569,0.635
model.000.17.pdb,0.170,0.085,0.268,0.233,0.079,0.500,0.479,0.459,0.177,0.039,0.333,0.171,0.000,0.319,0.068,0.123,0.000,0.032,0.393,0.439,0.034,0.189,0.172,0.040,0.545,0.022,0.111,0.231,0.518,0.429
model.000.18.pdb,0.229,0.043,0.141,0.159,0.296,0.000,0.000,0.075,0.280,0.000,0.042,0.182,0.276,0.000,0.240,0.000,0.127,0.473,0.000,0.066,0.000,0.392,0.000,0.299,0.000,0.333,0.312,0.125,0.030,0.090
model.000.19.pdb,0.044,0.333,0.000,0.038,0.064,0.183,0.216,0.039,0.040,0.522,0.137,0.000,0.025,0.242,0.086,0.587,0.129,0.023,0.078,0.123,0.414,0.000,0.283,0.044,0.267,0.077,0.000,0.000,0.070,0.025
model.000.20.pdb,0.672,0.208,0.106,0.593,0.507,0.043,0.042,0.134,0.696,0.064,0.011,0.089,0.218,0.022,0.462,0.062,0.203,0.417,0.012,0.323,0.011,0.508,0.108,0.333,0.023,0.386,0.151,0.063,0.085,0.080
model.000.21.pdb,0.400,0.037,0.181,0.288,0.425,0.073,0.000,0.183,0.421,0.000,0.061,0.167,0.229,0.075,0.312,0.000,0.138,0.409,0.058,0.132,0.024,0.537,0.016,0.320,0.026,0.333,0.230,0.190,0.081,0.164
model.000.22.pdb,0.148,0.082,0.212,0.231,0.053,0.431,0.488,0.463,0.157,0.045,0.242,0.143,0.000,0.209,0.053,0.108,0.000,0.011,0.283,0.469,0.025,0.164,0.160,0.033,0.442,0.012,0.045,0.167,0.442,0.379
model.000.23.pdb,0.043,0.093,0.107,0.012,0.062,0.303,0.143,0.108,0.050,0.220,0.417,0.071,0.105,0.527,0.062,0.364,0.043,0.058,0.291,0.042,0.400,0.025,0.000,0.090,0.300,0.075,0.074,0.074,0.182,0.122
model.000.24.pdb,0.134,0.000,0.429,0.159,0.076,0.456,0.220,0.795,0.132,0.000,0.302,0.333,0.000,0.227,0.010,0.043,0.000,0.023,0.388,0.263,0.013,0.219,0.000,0.033,0.415,0.012,0.250,0.373,0.562,0.600
model.000.25.pdb,0.051,0.141,0.169,0.023,0.069,0.368,0.127,0.156,0.066,0.274,0.559,0.139,0.071,0.625,0.068,0.390,0.053,0.065,0.368,0.038,0.400,0.011,0.046,0.095,0.349,0.081,0.127,0.143,0.214,0.184
model.000.26.pdb,0.011,0.000,0.386,0.000,0.054,0.171,0.000,0.164,0.062,0.000,0.350,0.479,0.159,0.231,0.053,0.014,0.015,0.176,0.241,0.000,0.111,0.100,0.000,0.134,0.088,0.065,0.468,0.380,0.156,0.254
model.000.27.pdb,0.645,0.239,0.047,0.618,0.440,0.034,0.061,0.114,0.577,0.068,0.000,0.038,0.250,0.000,0.434,0.066,0.258,0.347,0.000,0.328,0.011,0.381,0.155,0.272,0.024,0.333,0.082,0.026,0.050,0.072
model.000.28.pdb,0.080,0.426,0.000,0.062,0.145,0.029,0.000,0.000,0.096,0.676,0.045,0.000,0.113,0.062,0.158,0.429,0.326,0.086,0.000,0.000,0.327,0.000,0.095,0.139,0.033,0.224,0.000,0.000,0.000,0.000
model.000.29.pdb,0.477,0.547,0.000,0.407,0.342,0.000,0.067,0.012,0.413,0.200,0.000,0.000,0.167,0.037,0.515,0.190,0.309,0.282,0.000,0.230,0.050,0.157,0.326,0.228,0.013,0.246,0.000,0.000,0.013,0.000
