 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.025,0.097,0.012,0.046,0.000,0.419,0.386,0.012,0.025,0.013,0.373,0.169,0.157,0.056,0.036,0.482,0.516,0.128,0.000,0.352,0.000,0.233,0.011,0.000,0.024,0.013,0.550,0.095,0.039,0.041
model.000.01.pdb,0.315,0.457,0.291,0.317,0.327,0.081,0.120,0.276,0.169,0.568,0.022,0.291,0.273,0.000,0.121,0.060,0.155,0.652,0.175,0.135,0.208,0.000,0.434,0.404,0.057,0.255,0.013,0.231,0.811,0.667
model.000.02.pdb,0.431,0.062,0.377,0.266,0.196,0.022,0.040,0.490,0.392,0.291,0.057,0.000,0.194,0.179,0.434,0.000,0.000,0.099,0.357,0.024,0.100,0.081,0.300,0.193,0.617,0.449,0.012,0.155,0.113,0.098
model.000.03.pdb,0.037,0.066,0.024,0.057,0.000,0.507,0.410,0.035,0.064,0.037,0.500,0.118,0.101,0.130,0.073,0.288,0.371,0.084,0.023,0.400,0.013,0.353,0.023,0.000,0.035,0.025,0.696,0.093,0.025,0.026
model.000.04.pdb,0.023,0.292,0.073,0.067,0.123,0.571,0.463,0.011,0.024,0.075,0.421,0.467,0.135,0.013,0.071,0.354,0.623,0.224,0.096,0.741,0.209,0.145,0.033,0.107,0.000,0.024,0.342,0.066,0.120,0.171
model.000.05.pdb,0.215,0.014,0.082,0.526,0.014,0.063,0.067,0.491,0.510,0.132,0.065,0.013,0.533,0.161,0.051,0.039,0.084,0.151,0.065,0.070,0.000,0.036,0.448,0.028,0.262,0.116,0.127,0.544,0.119,0.058
model.000.06.pdb,0.055,0.304,0.116,0.037,0.145,0.500,0.380,0.000,0.000,0.056,0.448,0.453,0.047,0.000,0.194,0.100,0.275,0.206,0.212,0.452,0.273,0.200,0.025,0.125,0.026,0.087,0.225,0.024,0.123,0.164
model.000.07.pdb,0.000,0.246,0.026,0.086,0.028,0.360,0.318,0.000,0.013,0.040,0.250,0.356,0.177,0.000,0.025,0.481,0.655,0.288,0.012,0.476,0.058,0.115,0.012,0.056,0.000,0.000,0.429,0.127,0.118,0.121
model.000.08.pdb,0.227,0.055,0.080,0.508,0.056,0.030,0.037,0.448,0.491,0.145,0.020,0.025,0.621,0.104,0.050,0.066,0.095,0.211,0.063,0.033,0.000,0.023,0.483,0.056,0.200,0.113,0.152,0.607,0.149,0.103
model.000.09.pdb,0.556,0.082,0.429,0.279,0.255,0.034,0.041,0.521,0.360,0.360,0.071,0.000,0.203,0.125,0.404,0.000,0.000,0.119,0.377,0.025,0.125,0.069,0.316,0.250,0.521,0.511,0.013,0.145,0.158,0.123
