 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.013,0.265,0.032,0.000,0.333,0.016,0.000,0.173,0.036,0.127,0.085,0.000,0.688,0.190,0.606,0.000,0.000,0.172,0.153,0.164,0.231,0.419,0.019,0.176,0.037,0.000,0.333,0.224,0.222,0.044
model.000.01.pdb,0.169,0.643,0.000,0.093,0.103,0.000,0.051,0.046,0.208,0.015,0.000,0.037,0.298,0.041,0.304,0.082,0.000,0.042,0.531,0.060,0.268,0.193,0.132,0.314,0.152,0.063,0.127,0.136,0.141,0.219
model.000.02.pdb,0.025,0.030,0.440,0.065,0.531,0.412,0.025,0.478,0.000,0.500,0.511,0.012,0.151,0.357,0.091,0.000,0.167,0.630,0.014,0.365,0.044,0.236,0.034,0.063,0.046,0.000,0.340,0.081,0.377,0.000
model.000.03.pdb,0.063,0.077,0.177,0.203,0.382,0.074,0.050,0.169,0.033,0.186,0.220,0.037,0.442,0.400,0.488,0.022,0.032,0.288,0.086,0.125,0.469,0.725,0.000,0.030,0.195,0.037,0.500,0.545,0.104,0.068
model.000.04.pdb,0.395,0.138,0.109,0.349,0.050,0.121,0.569,0.032,0.500,0.053,0.052,0.727,0.000,0.071,0.000,0.649,0.148,0.029,0.154,0.063,0.052,0.021,0.200,0.198,0.344,0.583,0.000,0.066,0.040,0.350
model.000.05.pdb,0.083,0.027,0.250,0.216,0.383,0.159,0.071,0.226,0.031,0.305,0.317,0.045,0.353,0.585,0.388,0.020,0.109,0.407,0.051,0.162,0.386,0.583,0.000,0.014,0.222,0.045,0.580,0.471,0.141,0.062
model.000.06.pdb,0.457,0.073,0.123,0.384,0.068,0.123,0.645,0.048,0.474,0.073,0.071,0.689,0.000,0.105,0.000,0.586,0.206,0.056,0.080,0.047,0.084,0.036,0.082,0.075,0.392,0.635,0.023,0.103,0.057,0.311
model.000.07.pdb,0.532,0.143,0.103,0.481,0.058,0.115,0.616,0.073,0.561,0.061,0.071,0.566,0.011,0.078,0.044,0.628,0.195,0.078,0.196,0.071,0.140,0.030,0.131,0.146,0.500,0.587,0.050,0.133,0.080,0.430
model.000.08.pdb,0.068,0.039,0.317,0.045,0.509,0.361,0.044,0.646,0.040,0.481,0.390,0.033,0.220,0.299,0.164,0.040,0.138,0.564,0.024,0.640,0.025,0.197,0.060,0.083,0.030,0.067,0.281,0.026,0.680,0.000
model.000.09.pdb,0.565,0.362,0.032,0.427,0.053,0.043,0.500,0.033,0.595,0.022,0.021,0.514,0.036,0.031,0.037,0.519,0.060,0.031,0.408,0.011,0.185,0.022,0.197,0.243,0.506,0.473,0.011,0.122,0.043,0.537
