 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.096,0.246,0.097,0.000,0.024,0.110,0.052,0.122,0.090,0.125,0.328,0.099,0.081,0.113,0.014,0.271,0.317,0.094,0.172,0.269,0.134,0.068,0.110,0.000,0.072,0.066,0.139,0.062,0.117,0.324
model.000.01.pdb,0.273,0.037,0.729,0.000,0.406,0.033,0.466,0.079,0.534,0.033,0.227,0.020,0.292,0.022,0.194,0.000,0.012,0.054,0.050,0.035,0.066,0.537,0.011,0.042,0.279,0.466,0.284,0.000,0.011,0.044
model.000.02.pdb,0.558,0.038,0.231,0.056,0.145,0.034,0.155,0.022,0.229,0.034,0.472,0.031,0.528,0.023,0.420,0.088,0.050,0.011,0.062,0.036,0.119,0.194,0.034,0.091,0.442,0.171,0.627,0.000,0.048,0.083
model.000.03.pdb,0.121,0.042,0.281,0.131,0.509,0.049,0.389,0.062,0.295,0.012,0.014,0.119,0.156,0.051,0.185,0.000,0.000,0.101,0.079,0.053,0.024,0.352,0.133,0.226,0.172,0.415,0.134,0.000,0.039,0.050
model.000.04.pdb,0.062,0.147,0.474,0.000,0.422,0.055,0.458,0.212,0.500,0.067,0.108,0.117,0.062,0.093,0.014,0.000,0.048,0.114,0.126,0.125,0.140,0.474,0.067,0.000,0.039,0.458,0.061,0.000,0.071,0.105
model.000.05.pdb,0.139,0.064,0.558,0.027,0.760,0.022,0.729,0.119,0.642,0.022,0.082,0.121,0.139,0.058,0.108,0.000,0.000,0.080,0.040,0.036,0.067,0.761,0.107,0.074,0.134,0.729,0.135,0.000,0.023,0.034
model.000.06.pdb,0.000,0.379,0.083,0.057,0.308,0.250,0.290,0.444,0.235,0.236,0.013,0.394,0.000,0.313,0.000,0.000,0.093,0.373,0.278,0.312,0.314,0.164,0.343,0.029,0.000,0.212,0.000,0.000,0.250,0.254
model.000.07.pdb,0.022,0.439,0.022,0.113,0.111,0.400,0.092,0.631,0.076,0.444,0.034,0.606,0.022,0.451,0.012,0.087,0.386,0.529,0.611,0.597,0.597,0.069,0.667,0.037,0.011,0.067,0.021,0.107,0.471,0.600
model.000.08.pdb,0.551,0.013,0.364,0.109,0.281,0.036,0.305,0.023,0.286,0.036,0.197,0.011,0.551,0.012,0.500,0.000,0.013,0.023,0.021,0.000,0.072,0.316,0.012,0.175,0.556,0.283,0.500,0.000,0.012,0.012
model.000.09.pdb,0.517,0.047,0.426,0.122,0.343,0.065,0.328,0.075,0.329,0.077,0.197,0.059,0.600,0.032,0.393,0.000,0.022,0.063,0.068,0.022,0.135,0.381,0.053,0.179,0.491,0.328,0.475,0.000,0.022,0.054
model.000.10.pdb,0.000,0.614,0.071,0.036,0.115,0.291,0.122,0.585,0.129,0.365,0.048,0.370,0.000,0.351,0.000,0.091,0.424,0.368,0.430,0.655,0.486,0.084,0.342,0.000,0.000,0.070,0.011,0.067,0.311,0.554
model.000.11.pdb,0.114,0.072,0.359,0.153,0.649,0.065,0.534,0.136,0.431,0.032,0.012,0.174,0.143,0.115,0.147,0.000,0.000,0.122,0.111,0.057,0.074,0.475,0.165,0.234,0.139,0.561,0.111,0.000,0.080,0.077
model.000.12.pdb,0.081,0.046,0.294,0.000,0.106,0.013,0.133,0.026,0.200,0.000,0.208,0.000,0.081,0.000,0.000,0.021,0.094,0.000,0.023,0.108,0.013,0.200,0.000,0.000,0.052,0.193,0.078,0.000,0.000,0.085
model.000.13.pdb,0.630,0.011,0.145,0.339,0.119,0.088,0.099,0.010,0.120,0.089,0.232,0.069,0.630,0.078,0.592,0.078,0.046,0.031,0.068,0.000,0.086,0.101,0.076,0.411,0.519,0.099,0.579,0.085,0.080,0.032
model.000.14.pdb,0.041,0.594,0.031,0.067,0.126,0.436,0.121,0.614,0.093,0.521,0.089,0.551,0.031,0.507,0.034,0.139,0.486,0.562,0.537,0.582,0.583,0.064,0.514,0.000,0.022,0.062,0.051,0.169,0.466,0.586
model.000.15.pdb,0.306,0.108,0.053,0.027,0.012,0.122,0.038,0.069,0.062,0.096,0.625,0.063,0.266,0.098,0.224,0.409,0.151,0.068,0.108,0.103,0.133,0.026,0.070,0.014,0.250,0.025,0.383,0.111,0.101,0.152
model.000.16.pdb,0.143,0.000,0.400,0.000,0.167,0.000,0.204,0.000,0.278,0.000,0.245,0.000,0.143,0.000,0.038,0.000,0.015,0.000,0.000,0.030,0.000,0.286,0.000,0.000,0.115,0.275,0.138,0.000,0.000,0.028
model.000.17.pdb,0.093,0.092,0.588,0.000,0.467,0.057,0.537,0.175,0.582,0.070,0.145,0.097,0.093,0.071,0.014,0.000,0.024,0.092,0.083,0.074,0.118,0.558,0.057,0.000,0.070,0.537,0.091,0.000,0.048,0.057
model.000.18.pdb,0.063,0.149,0.456,0.000,0.406,0.080,0.393,0.215,0.508,0.080,0.125,0.106,0.063,0.107,0.014,0.000,0.061,0.128,0.128,0.127,0.155,0.407,0.056,0.000,0.040,0.417,0.062,0.000,0.071,0.119
model.000.19.pdb,0.197,0.229,0.091,0.000,0.046,0.116,0.062,0.128,0.111,0.131,0.464,0.105,0.181,0.119,0.087,0.320,0.294,0.101,0.189,0.216,0.153,0.077,0.116,0.000,0.129,0.075,0.243,0.072,0.123,0.267
model.000.20.pdb,0.111,0.203,0.000,0.000,0.000,0.174,0.000,0.108,0.014,0.127,0.340,0.111,0.094,0.162,0.071,0.759,0.281,0.122,0.150,0.154,0.107,0.000,0.095,0.000,0.067,0.000,0.180,0.204,0.134,0.194
model.000.21.pdb,0.076,0.029,0.522,0.000,0.283,0.025,0.286,0.078,0.382,0.013,0.153,0.011,0.076,0.013,0.017,0.000,0.028,0.037,0.045,0.056,0.050,0.400,0.012,0.000,0.048,0.358,0.074,0.000,0.000,0.066
model.000.22.pdb,0.230,0.056,0.644,0.000,0.528,0.036,0.551,0.074,0.509,0.049,0.108,0.044,0.230,0.012,0.161,0.000,0.000,0.060,0.054,0.026,0.060,0.644,0.049,0.065,0.211,0.520,0.222,0.000,0.000,0.049
model.000.23.pdb,0.053,0.316,0.010,0.324,0.029,0.618,0.020,0.423,0.030,0.580,0.055,0.608,0.076,0.543,0.060,0.176,0.360,0.556,0.571,0.387,0.418,0.021,0.528,0.200,0.057,0.010,0.074,0.419,0.544,0.416
model.000.24.pdb,0.333,0.132,0.042,0.044,0.012,0.208,0.041,0.114,0.066,0.178,0.490,0.143,0.288,0.164,0.245,0.425,0.197,0.141,0.181,0.110,0.171,0.027,0.130,0.015,0.250,0.027,0.393,0.182,0.171,0.117
model.000.25.pdb,0.250,0.062,0.585,0.067,0.685,0.032,0.593,0.115,0.579,0.033,0.093,0.071,0.288,0.056,0.230,0.000,0.000,0.054,0.049,0.011,0.101,0.680,0.043,0.169,0.254,0.623,0.243,0.000,0.022,0.033
model.000.26.pdb,0.016,0.068,0.130,0.000,0.015,0.014,0.000,0.028,0.063,0.000,0.135,0.000,0.016,0.000,0.000,0.049,0.161,0.000,0.024,0.136,0.014,0.070,0.000,0.000,0.000,0.068,0.016,0.000,0.000,0.108
model.000.27.pdb,0.095,0.108,0.039,0.382,0.176,0.150,0.139,0.163,0.089,0.138,0.000,0.295,0.125,0.216,0.127,0.000,0.063,0.205,0.170,0.147,0.133,0.096,0.353,0.333,0.103,0.139,0.092,0.077,0.208,0.138
model.000.28.pdb,0.010,0.597,0.102,0.057,0.143,0.362,0.138,0.618,0.144,0.403,0.056,0.439,0.000,0.408,0.000,0.129,0.443,0.442,0.481,0.689,0.521,0.102,0.416,0.000,0.000,0.088,0.010,0.101,0.351,0.588
model.000.29.pdb,0.130,0.113,0.185,0.000,0.050,0.023,0.068,0.059,0.137,0.035,0.415,0.032,0.130,0.024,0.015,0.135,0.191,0.022,0.087,0.169,0.083,0.116,0.035,0.000,0.091,0.113,0.176,0.000,0.024,0.205
