 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.024,0.111,0.380,0.021,0.123,0.137,0.011,0.087,0.036,0.069,0.292,0.325,0.000,0.105,0.154,0.054,0.011,0.119,0.068,0.075,0.000,0.554,0.076,0.118,0.000,0.139,0.053,0.221,0.059,0.299
model.000.01.pdb,0.281,0.612,0.101,0.149,0.379,0.469,0.149,0.000,0.013,0.048,0.000,0.022,0.197,0.647,0.164,0.526,0.179,0.566,0.478,0.667,0.188,0.111,0.630,0.500,0.188,0.000,0.000,0.059,0.795,0.152
model.000.02.pdb,0.481,0.509,0.182,0.113,0.312,0.382,0.113,0.000,0.000,0.029,0.000,0.031,0.153,0.492,0.172,0.400,0.137,0.450,0.600,0.646,0.143,0.160,0.415,0.419,0.147,0.025,0.000,0.056,0.596,0.212
model.000.03.pdb,0.000,0.000,0.104,0.333,0.000,0.000,0.263,0.594,0.500,0.039,0.250,0.155,0.222,0.000,0.000,0.072,0.179,0.014,0.000,0.000,0.260,0.085,0.071,0.000,0.232,0.179,0.100,0.000,0.000,0.000
model.000.04.pdb,0.100,0.080,0.619,0.042,0.056,0.130,0.031,0.129,0.058,0.000,0.419,0.467,0.011,0.076,0.082,0.041,0.022,0.089,0.107,0.084,0.000,0.591,0.073,0.065,0.010,0.237,0.107,0.048,0.068,0.468
model.000.05.pdb,0.230,0.473,0.011,0.243,0.390,0.321,0.279,0.000,0.099,0.133,0.000,0.021,0.373,0.536,0.158,0.679,0.397,0.518,0.228,0.400,0.345,0.045,0.636,0.433,0.292,0.000,0.000,0.088,0.558,0.054
model.000.06.pdb,0.013,0.188,0.233,0.000,0.221,0.230,0.000,0.031,0.000,0.150,0.134,0.167,0.000,0.176,0.340,0.111,0.000,0.194,0.127,0.147,0.000,0.453,0.110,0.225,0.000,0.012,0.000,0.364,0.108,0.317
model.000.07.pdb,0.067,0.010,0.397,0.103,0.020,0.011,0.081,0.194,0.114,0.035,0.439,0.500,0.031,0.019,0.000,0.019,0.031,0.010,0.011,0.010,0.032,0.366,0.038,0.019,0.030,0.329,0.184,0.093,0.020,0.225
model.000.08.pdb,0.000,0.000,0.156,0.130,0.051,0.000,0.087,0.404,0.219,0.133,0.293,0.212,0.066,0.000,0.031,0.011,0.052,0.000,0.000,0.000,0.083,0.179,0.023,0.036,0.077,0.110,0.045,0.194,0.000,0.040
model.000.09.pdb,0.015,0.415,0.012,0.125,0.551,0.360,0.157,0.000,0.091,0.409,0.000,0.022,0.210,0.404,0.333,0.431,0.230,0.463,0.103,0.224,0.220,0.049,0.527,0.538,0.147,0.000,0.000,0.283,0.339,0.014
model.000.10.pdb,0.212,0.323,0.011,0.373,0.261,0.197,0.415,0.029,0.186,0.177,0.000,0.030,0.564,0.422,0.127,0.593,0.564,0.364,0.136,0.262,0.509,0.021,0.532,0.319,0.435,0.024,0.014,0.082,0.365,0.012
model.000.11.pdb,0.246,0.608,0.011,0.189,0.482,0.415,0.205,0.000,0.039,0.113,0.000,0.010,0.323,0.673,0.218,0.667,0.344,0.593,0.340,0.529,0.295,0.057,0.625,0.554,0.250,0.000,0.000,0.103,0.673,0.039
model.000.12.pdb,0.000,0.014,0.078,0.125,0.101,0.015,0.095,0.364,0.241,0.240,0.211,0.123,0.056,0.026,0.053,0.037,0.056,0.039,0.000,0.000,0.091,0.089,0.063,0.067,0.068,0.103,0.049,0.193,0.000,0.000
model.000.13.pdb,0.055,0.097,0.486,0.029,0.120,0.118,0.019,0.087,0.031,0.072,0.315,0.388,0.010,0.115,0.160,0.068,0.020,0.104,0.083,0.077,0.000,0.687,0.067,0.138,0.010,0.186,0.071,0.234,0.062,0.375
model.000.14.pdb,0.000,0.241,0.000,0.074,0.447,0.224,0.106,0.061,0.085,0.636,0.000,0.000,0.136,0.241,0.268,0.250,0.155,0.291,0.018,0.105,0.164,0.013,0.288,0.358,0.077,0.000,0.000,0.364,0.175,0.000
model.000.15.pdb,0.000,0.226,0.000,0.076,0.435,0.208,0.109,0.000,0.069,0.625,0.000,0.000,0.161,0.228,0.282,0.259,0.182,0.278,0.019,0.109,0.170,0.013,0.298,0.346,0.097,0.000,0.000,0.381,0.161,0.000
model.000.16.pdb,0.537,0.211,0.328,0.071,0.061,0.170,0.071,0.000,0.000,0.000,0.000,0.090,0.113,0.194,0.080,0.167,0.095,0.177,0.415,0.300,0.100,0.212,0.130,0.138,0.108,0.045,0.018,0.000,0.255,0.404
model.000.17.pdb,0.226,0.708,0.111,0.060,0.482,0.705,0.073,0.000,0.000,0.113,0.013,0.021,0.108,0.642,0.367,0.500,0.123,0.686,0.479,0.625,0.097,0.163,0.542,0.611,0.090,0.000,0.000,0.154,0.640,0.179
model.000.18.pdb,0.203,0.167,0.000,0.596,0.114,0.077,0.596,0.088,0.298,0.085,0.014,0.033,0.791,0.242,0.051,0.393,0.791,0.209,0.100,0.141,0.805,0.000,0.284,0.139,0.702,0.069,0.065,0.029,0.203,0.000
model.000.19.pdb,0.141,0.673,0.044,0.094,0.600,0.538,0.107,0.000,0.000,0.276,0.000,0.010,0.145,0.704,0.440,0.532,0.160,0.717,0.357,0.509,0.135,0.140,0.574,0.804,0.125,0.000,0.000,0.333,0.554,0.105
model.000.20.pdb,0.151,0.034,0.661,0.055,0.046,0.064,0.032,0.087,0.036,0.000,0.448,0.582,0.023,0.033,0.014,0.032,0.023,0.044,0.053,0.036,0.012,0.485,0.076,0.033,0.022,0.304,0.162,0.051,0.059,0.426
model.000.21.pdb,0.110,0.032,0.500,0.108,0.043,0.023,0.062,0.155,0.093,0.012,0.444,0.592,0.043,0.041,0.025,0.040,0.043,0.020,0.049,0.045,0.011,0.403,0.060,0.052,0.053,0.406,0.229,0.047,0.054,0.288
model.000.22.pdb,0.137,0.000,0.426,0.118,0.000,0.000,0.131,0.138,0.147,0.000,0.317,0.615,0.047,0.000,0.000,0.000,0.072,0.000,0.026,0.000,0.024,0.299,0.010,0.000,0.082,0.712,0.418,0.000,0.000,0.246
model.000.23.pdb,0.071,0.013,0.011,0.611,0.000,0.000,0.642,0.269,0.773,0.030,0.071,0.128,0.473,0.049,0.000,0.156,0.421,0.037,0.000,0.027,0.472,0.011,0.098,0.012,0.585,0.141,0.186,0.000,0.038,0.000
model.000.24.pdb,0.000,0.086,0.105,0.093,0.185,0.078,0.123,0.245,0.177,0.312,0.148,0.108,0.118,0.095,0.089,0.105,0.118,0.127,0.000,0.014,0.159,0.087,0.133,0.125,0.068,0.070,0.000,0.211,0.041,0.014
model.000.25.pdb,0.222,0.729,0.096,0.099,0.500,0.583,0.127,0.000,0.013,0.129,0.000,0.010,0.153,0.725,0.308,0.596,0.169,0.706,0.469,0.646,0.143,0.133,0.643,0.630,0.132,0.000,0.000,0.134,0.694,0.143
model.000.26.pdb,0.264,0.553,0.125,0.082,0.321,0.435,0.097,0.000,0.000,0.000,0.000,0.011,0.106,0.500,0.208,0.373,0.090,0.481,0.590,0.643,0.094,0.167,0.439,0.472,0.101,0.000,0.000,0.048,0.587,0.186
model.000.27.pdb,0.000,0.042,0.065,0.290,0.103,0.031,0.333,0.372,0.420,0.173,0.097,0.084,0.321,0.068,0.035,0.139,0.276,0.083,0.000,0.029,0.340,0.062,0.153,0.082,0.222,0.057,0.016,0.117,0.042,0.000
model.000.28.pdb,0.073,0.093,0.457,0.053,0.092,0.115,0.031,0.082,0.046,0.025,0.354,0.392,0.033,0.112,0.162,0.074,0.044,0.101,0.064,0.084,0.011,0.591,0.073,0.112,0.021,0.205,0.092,0.160,0.056,0.319
model.000.29.pdb,0.000,0.054,0.075,0.167,0.145,0.044,0.200,0.286,0.293,0.275,0.125,0.133,0.164,0.064,0.068,0.089,0.147,0.093,0.000,0.000,0.190,0.060,0.145,0.092,0.095,0.054,0.000,0.203,0.013,0.014
