 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.070,0.051,0.152,0.732,0.080,0.077,0.317,0.137,0.412,0.309,0.095,0.476,0.097,0.217,0.109,0.000,0.046,0.246,0.015,0.389,0.203,0.088,0.415,0.103,0.180,0.339,0.084,0.510,0.048,0.044
model.000.01.pdb,0.143,0.500,0.000,0.155,0.184,0.000,0.014,0.162,0.046,0.000,0.585,0.261,0.153,0.000,0.267,0.070,0.192,0.075,0.000,0.060,0.718,0.556,0.127,0.250,0.417,0.071,0.076,0.123,0.091,0.071
model.000.02.pdb,0.122,0.155,0.152,0.614,0.056,0.029,0.254,0.221,0.241,0.286,0.211,0.550,0.146,0.217,0.356,0.000,0.022,0.101,0.000,0.172,0.291,0.104,0.667,0.000,0.161,0.145,0.040,0.604,0.023,0.011
model.000.03.pdb,0.053,0.154,0.167,0.254,0.052,0.164,0.279,0.000,0.481,0.176,0.100,0.167,0.038,0.095,0.000,0.035,0.100,0.556,0.103,0.627,0.179,0.188,0.092,0.286,0.379,0.673,0.088,0.197,0.032,0.041
model.000.04.pdb,0.075,0.206,0.014,0.413,0.073,0.000,0.090,0.185,0.119,0.082,0.260,0.647,0.129,0.081,0.486,0.000,0.049,0.094,0.000,0.095,0.354,0.153,0.438,0.036,0.179,0.106,0.021,0.392,0.000,0.000
model.000.05.pdb,0.629,0.300,0.043,0.045,0.681,0.034,0.031,0.479,0.033,0.033,0.197,0.037,0.746,0.067,0.169,0.259,0.569,0.010,0.072,0.032,0.148,0.143,0.128,0.103,0.106,0.063,0.488,0.076,0.594,0.506
model.000.06.pdb,0.610,0.326,0.113,0.073,0.680,0.085,0.078,0.386,0.040,0.083,0.232,0.056,0.614,0.141,0.134,0.244,0.500,0.029,0.165,0.029,0.170,0.218,0.126,0.116,0.143,0.057,0.452,0.101,0.500,0.448
model.000.07.pdb,0.033,0.024,0.197,0.451,0.043,0.177,0.414,0.024,0.596,0.316,0.059,0.354,0.040,0.188,0.067,0.000,0.056,0.491,0.094,0.660,0.156,0.069,0.238,0.098,0.172,0.608,0.082,0.404,0.022,0.021
model.000.08.pdb,0.034,0.013,0.194,0.232,0.045,0.193,0.351,0.000,0.628,0.250,0.015,0.176,0.031,0.145,0.017,0.040,0.047,0.609,0.140,0.622,0.078,0.014,0.141,0.069,0.148,0.638,0.074,0.271,0.024,0.045
model.000.09.pdb,0.084,0.194,0.072,0.605,0.082,0.015,0.185,0.066,0.250,0.186,0.288,0.579,0.053,0.127,0.157,0.000,0.060,0.175,0.000,0.237,0.438,0.286,0.352,0.127,0.400,0.242,0.063,0.389,0.036,0.022
model.000.10.pdb,0.577,0.172,0.116,0.083,0.541,0.084,0.076,0.515,0.034,0.082,0.113,0.025,0.694,0.120,0.157,0.299,0.405,0.000,0.130,0.022,0.083,0.068,0.188,0.091,0.045,0.053,0.447,0.102,0.612,0.481
model.000.11.pdb,0.278,0.745,0.000,0.060,0.306,0.000,0.000,0.277,0.000,0.000,0.568,0.088,0.244,0.000,0.220,0.081,0.300,0.041,0.000,0.014,0.420,0.510,0.071,0.333,0.358,0.026,0.144,0.041,0.158,0.133
model.000.12.pdb,0.071,0.145,0.113,0.200,0.081,0.107,0.211,0.021,0.393,0.133,0.093,0.136,0.075,0.062,0.000,0.107,0.169,0.561,0.067,0.492,0.167,0.176,0.060,0.283,0.371,0.559,0.160,0.169,0.110,0.115
model.000.13.pdb,0.104,0.000,0.500,0.000,0.074,0.658,0.241,0.041,0.140,0.250,0.000,0.000,0.092,0.269,0.000,0.123,0.063,0.078,0.622,0.115,0.000,0.000,0.030,0.000,0.000,0.125,0.116,0.061,0.174,0.101
model.000.14.pdb,0.234,0.037,0.234,0.396,0.155,0.106,0.323,0.344,0.210,0.389,0.043,0.250,0.250,0.434,0.164,0.000,0.056,0.068,0.077,0.147,0.104,0.013,0.696,0.000,0.042,0.108,0.116,0.509,0.110,0.102
model.000.15.pdb,0.095,0.206,0.000,0.000,0.221,0.000,0.000,0.025,0.000,0.000,0.190,0.000,0.186,0.000,0.000,0.379,0.338,0.056,0.000,0.014,0.127,0.276,0.000,0.333,0.143,0.026,0.338,0.000,0.239,0.362
model.000.16.pdb,0.304,0.348,0.000,0.000,0.438,0.000,0.000,0.175,0.000,0.000,0.311,0.014,0.361,0.000,0.091,0.338,0.645,0.074,0.000,0.012,0.224,0.288,0.012,0.190,0.169,0.047,0.425,0.011,0.375,0.400
model.000.17.pdb,0.128,0.500,0.013,0.246,0.165,0.000,0.091,0.100,0.132,0.041,0.451,0.241,0.103,0.000,0.100,0.076,0.185,0.286,0.000,0.231,0.520,0.549,0.096,0.468,0.674,0.235,0.102,0.123,0.107,0.100
model.000.18.pdb,0.173,0.118,0.162,0.510,0.102,0.043,0.242,0.323,0.190,0.271,0.108,0.413,0.221,0.288,0.391,0.000,0.044,0.082,0.029,0.147,0.175,0.041,0.773,0.000,0.087,0.123,0.060,0.569,0.034,0.032
model.000.19.pdb,0.479,0.397,0.011,0.050,0.551,0.000,0.022,0.352,0.037,0.024,0.281,0.027,0.554,0.036,0.194,0.192,0.576,0.023,0.000,0.035,0.235,0.243,0.086,0.185,0.164,0.070,0.381,0.059,0.443,0.390
model.000.20.pdb,0.133,0.316,0.015,0.231,0.101,0.000,0.043,0.310,0.032,0.048,0.265,0.375,0.218,0.065,0.742,0.000,0.063,0.015,0.000,0.015,0.280,0.175,0.388,0.000,0.083,0.014,0.032,0.250,0.038,0.024
model.000.21.pdb,0.435,0.023,0.277,0.040,0.347,0.262,0.162,0.324,0.053,0.179,0.000,0.000,0.362,0.290,0.030,0.243,0.195,0.000,0.345,0.025,0.000,0.000,0.139,0.000,0.000,0.036,0.325,0.105,0.484,0.347
model.000.22.pdb,0.032,0.115,0.141,0.382,0.042,0.154,0.273,0.011,0.481,0.167,0.156,0.367,0.019,0.083,0.100,0.012,0.021,0.588,0.108,0.600,0.267,0.179,0.176,0.150,0.328,0.615,0.029,0.323,0.011,0.021
model.000.23.pdb,0.074,0.242,0.029,0.435,0.085,0.000,0.088,0.147,0.136,0.098,0.362,0.583,0.090,0.079,0.400,0.000,0.062,0.092,0.000,0.111,0.467,0.211,0.373,0.035,0.241,0.121,0.021,0.333,0.012,0.000
model.000.24.pdb,0.080,0.000,0.580,0.254,0.054,0.553,0.673,0.103,0.442,0.744,0.000,0.121,0.050,0.551,0.016,0.012,0.044,0.197,0.296,0.322,0.028,0.000,0.219,0.000,0.056,0.262,0.093,0.404,0.083,0.021
model.000.25.pdb,0.084,0.081,0.194,0.643,0.045,0.062,0.305,0.191,0.296,0.346,0.136,0.579,0.111,0.291,0.255,0.000,0.011,0.138,0.032,0.217,0.232,0.075,0.659,0.000,0.148,0.185,0.041,0.667,0.024,0.022
model.000.26.pdb,0.259,0.095,0.036,0.013,0.351,0.053,0.023,0.192,0.038,0.012,0.068,0.000,0.366,0.037,0.014,0.525,0.443,0.103,0.100,0.024,0.052,0.063,0.024,0.104,0.065,0.060,0.527,0.012,0.581,0.677
model.000.27.pdb,0.041,0.123,0.118,0.143,0.051,0.162,0.205,0.000,0.328,0.095,0.068,0.109,0.028,0.025,0.000,0.113,0.136,0.574,0.101,0.448,0.111,0.153,0.024,0.259,0.328,0.467,0.109,0.089,0.078,0.096
model.000.28.pdb,0.100,0.300,0.014,0.340,0.098,0.000,0.087,0.053,0.133,0.030,0.477,0.450,0.054,0.000,0.213,0.013,0.101,0.200,0.000,0.203,0.595,0.429,0.183,0.250,0.545,0.210,0.042,0.197,0.037,0.023
