 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.011,0.119,0.219,0.000,0.620,0.219,0.011,0.451,0.010,0.389,0.305,0.023,0.489,0.323,0.375,0.010,0.113,0.446,0.066,0.400,0.132,0.396,0.031,0.141,0.021,0.000,0.400,0.159,0.463,0.000
model.000.01.pdb,0.304,0.310,0.013,0.219,0.000,0.013,0.385,0.000,0.429,0.000,0.000,0.422,0.015,0.012,0.000,0.456,0.061,0.000,0.302,0.000,0.040,0.000,0.340,0.345,0.289,0.319,0.000,0.028,0.013,0.417
model.000.02.pdb,0.037,0.044,0.194,0.000,0.481,0.213,0.012,0.556,0.022,0.315,0.217,0.024,0.235,0.182,0.170,0.011,0.102,0.400,0.041,0.780,0.014,0.186,0.107,0.131,0.011,0.024,0.237,0.015,0.744,0.000
model.000.03.pdb,0.125,0.558,0.000,0.053,0.141,0.000,0.038,0.065,0.167,0.031,0.000,0.025,0.372,0.057,0.289,0.047,0.000,0.058,0.404,0.078,0.232,0.222,0.115,0.300,0.113,0.051,0.131,0.161,0.164,0.169
model.000.04.pdb,0.435,0.442,0.000,0.239,0.000,0.000,0.328,0.000,0.571,0.000,0.000,0.304,0.015,0.000,0.048,0.342,0.000,0.000,0.528,0.000,0.203,0.014,0.200,0.217,0.406,0.286,0.013,0.106,0.026,0.680
model.000.05.pdb,0.084,0.072,0.314,0.146,0.532,0.314,0.084,0.419,0.037,0.483,0.444,0.051,0.397,0.574,0.379,0.047,0.122,0.638,0.044,0.300,0.282,0.571,0.000,0.048,0.156,0.061,0.596,0.318,0.292,0.032
model.000.06.pdb,0.115,0.000,0.382,0.194,0.339,0.310,0.115,0.309,0.021,0.490,0.500,0.060,0.182,0.739,0.185,0.055,0.175,0.549,0.000,0.172,0.190,0.385,0.000,0.000,0.173,0.100,0.471,0.246,0.149,0.012
model.000.07.pdb,0.446,0.148,0.011,0.395,0.042,0.021,0.551,0.022,0.560,0.022,0.022,0.662,0.000,0.042,0.012,0.681,0.036,0.031,0.193,0.044,0.092,0.011,0.200,0.197,0.386,0.500,0.011,0.110,0.032,0.457
model.000.08.pdb,0.227,0.634,0.000,0.127,0.000,0.000,0.174,0.000,0.319,0.000,0.000,0.155,0.054,0.000,0.094,0.216,0.000,0.000,0.553,0.000,0.131,0.048,0.349,0.444,0.203,0.139,0.015,0.032,0.014,0.357
model.000.09.pdb,0.035,0.071,0.300,0.100,0.688,0.238,0.035,0.423,0.010,0.442,0.400,0.034,0.396,0.439,0.404,0.021,0.078,0.528,0.038,0.351,0.222,0.574,0.000,0.058,0.090,0.023,0.571,0.259,0.339,0.000
model.000.10.pdb,0.032,0.063,0.145,0.000,0.343,0.192,0.032,0.361,0.059,0.200,0.147,0.088,0.169,0.110,0.119,0.070,0.130,0.286,0.098,0.593,0.012,0.122,0.190,0.206,0.000,0.065,0.178,0.012,0.544,0.022
model.000.11.pdb,0.338,0.025,0.235,0.469,0.024,0.235,0.338,0.039,0.250,0.095,0.153,0.297,0.014,0.205,0.043,0.268,0.339,0.087,0.101,0.025,0.277,0.096,0.000,0.000,0.431,0.412,0.078,0.295,0.012,0.216
model.000.12.pdb,0.177,0.311,0.000,0.161,0.000,0.000,0.237,0.000,0.221,0.000,0.000,0.233,0.020,0.000,0.000,0.242,0.000,0.000,0.300,0.000,0.070,0.000,0.471,0.425,0.174,0.175,0.000,0.075,0.016,0.283
model.000.13.pdb,0.083,0.027,0.429,0.154,0.482,0.311,0.083,0.357,0.010,0.510,0.519,0.045,0.232,0.750,0.236,0.031,0.203,0.537,0.012,0.234,0.179,0.462,0.000,0.027,0.151,0.057,0.580,0.230,0.227,0.012
model.000.14.pdb,0.471,0.246,0.011,0.338,0.034,0.011,0.449,0.024,0.618,0.012,0.011,0.530,0.013,0.022,0.027,0.627,0.000,0.011,0.260,0.023,0.086,0.012,0.167,0.217,0.367,0.443,0.000,0.063,0.047,0.508
model.000.15.pdb,0.080,0.025,0.273,0.133,0.642,0.235,0.092,0.509,0.071,0.446,0.383,0.079,0.327,0.467,0.286,0.083,0.042,0.582,0.000,0.383,0.169,0.455,0.000,0.026,0.132,0.067,0.537,0.197,0.417,0.023
model.000.16.pdb,0.077,0.014,0.259,0.258,0.226,0.159,0.091,0.078,0.044,0.207,0.286,0.049,0.216,0.481,0.245,0.033,0.143,0.267,0.070,0.043,0.469,0.408,0.000,0.015,0.227,0.062,0.469,0.581,0.014,0.097
model.000.17.pdb,0.038,0.079,0.203,0.052,0.609,0.203,0.025,0.426,0.022,0.417,0.321,0.037,0.463,0.364,0.475,0.022,0.033,0.423,0.042,0.373,0.167,0.489,0.000,0.065,0.059,0.025,0.489,0.200,0.358,0.000
model.000.18.pdb,0.306,0.231,0.000,0.163,0.000,0.000,0.362,0.000,0.465,0.000,0.000,0.418,0.000,0.000,0.014,0.537,0.000,0.000,0.265,0.025,0.051,0.000,0.291,0.279,0.259,0.284,0.000,0.026,0.037,0.435
model.000.19.pdb,0.612,0.175,0.128,0.466,0.042,0.141,0.521,0.033,0.553,0.080,0.079,0.493,0.012,0.086,0.062,0.500,0.189,0.020,0.282,0.043,0.185,0.033,0.090,0.095,0.589,0.557,0.043,0.150,0.054,0.493
model.000.20.pdb,0.641,0.197,0.080,0.651,0.102,0.044,0.458,0.034,0.513,0.058,0.107,0.377,0.025,0.167,0.079,0.390,0.076,0.115,0.293,0.000,0.348,0.139,0.079,0.085,0.766,0.472,0.120,0.328,0.011,0.562
model.000.21.pdb,0.023,0.057,0.262,0.024,0.633,0.262,0.023,0.553,0.032,0.480,0.382,0.023,0.347,0.328,0.250,0.021,0.097,0.538,0.067,0.520,0.056,0.281,0.083,0.143,0.032,0.023,0.357,0.075,0.592,0.000
model.000.22.pdb,0.097,0.023,0.358,0.174,0.541,0.300,0.074,0.475,0.037,0.492,0.475,0.051,0.311,0.638,0.295,0.047,0.155,0.649,0.011,0.324,0.250,0.526,0.000,0.012,0.170,0.062,0.636,0.303,0.333,0.021
model.000.23.pdb,0.446,0.107,0.043,0.395,0.031,0.079,0.621,0.034,0.560,0.033,0.033,0.688,0.000,0.064,0.000,0.681,0.101,0.053,0.138,0.022,0.092,0.011,0.151,0.138,0.420,0.565,0.000,0.110,0.054,0.378
model.000.24.pdb,0.083,0.362,0.000,0.055,0.061,0.000,0.147,0.016,0.158,0.000,0.000,0.129,0.098,0.000,0.019,0.145,0.000,0.014,0.373,0.048,0.000,0.000,0.774,0.722,0.075,0.082,0.015,0.000,0.133,0.159
model.000.25.pdb,0.600,0.184,0.120,0.635,0.021,0.094,0.465,0.011,0.481,0.023,0.070,0.400,0.025,0.115,0.080,0.430,0.183,0.043,0.280,0.011,0.314,0.099,0.080,0.086,0.723,0.500,0.082,0.294,0.022,0.500
model.000.26.pdb,0.013,0.000,0.667,0.067,0.217,0.707,0.080,0.269,0.011,0.489,0.605,0.012,0.017,0.345,0.018,0.047,0.452,0.352,0.000,0.255,0.015,0.100,0.000,0.000,0.035,0.093,0.211,0.016,0.224,0.000
model.000.27.pdb,0.045,0.162,0.000,0.011,0.149,0.025,0.057,0.164,0.120,0.039,0.025,0.068,0.127,0.024,0.061,0.146,0.000,0.090,0.181,0.227,0.000,0.040,0.400,0.375,0.031,0.044,0.080,0.000,0.297,0.060
model.000.28.pdb,0.028,0.250,0.016,0.014,0.200,0.000,0.000,0.093,0.063,0.071,0.033,0.000,0.529,0.136,0.545,0.000,0.000,0.119,0.158,0.107,0.378,0.439,0.000,0.094,0.065,0.000,0.265,0.318,0.103,0.062
