 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.022,0.090,0.215,0.542,0.043,0.197,0.390,0.024,0.442,0.316,0.125,0.444,0.029,0.226,0.103,0.000,0.022,0.362,0.148,0.444,0.233,0.132,0.279,0.098,0.230,0.464,0.039,0.429,0.000,0.000
model.000.01.pdb,0.215,0.303,0.013,0.000,0.324,0.000,0.000,0.192,0.000,0.000,0.237,0.000,0.277,0.013,0.016,0.400,0.462,0.053,0.060,0.000,0.190,0.345,0.000,0.333,0.188,0.000,0.408,0.000,0.353,0.400
model.000.02.pdb,0.022,0.052,0.190,0.273,0.022,0.190,0.322,0.000,0.578,0.224,0.046,0.196,0.020,0.108,0.017,0.013,0.047,0.705,0.119,0.805,0.111,0.074,0.104,0.167,0.246,0.733,0.062,0.246,0.012,0.022
model.000.03.pdb,0.115,0.400,0.000,0.245,0.113,0.000,0.028,0.147,0.063,0.015,0.488,0.357,0.115,0.000,0.366,0.014,0.147,0.109,0.000,0.111,0.692,0.438,0.186,0.157,0.396,0.121,0.032,0.161,0.051,0.023
model.000.04.pdb,0.301,0.466,0.000,0.000,0.426,0.000,0.000,0.303,0.000,0.000,0.358,0.016,0.419,0.000,0.208,0.203,0.469,0.000,0.000,0.000,0.254,0.328,0.026,0.218,0.172,0.012,0.262,0.013,0.319,0.276
model.000.05.pdb,0.124,0.053,0.348,0.517,0.110,0.261,0.574,0.205,0.391,0.534,0.089,0.386,0.144,0.429,0.164,0.000,0.038,0.208,0.151,0.314,0.158,0.058,0.533,0.025,0.127,0.263,0.071,0.649,0.040,0.047
model.000.06.pdb,0.163,0.000,0.400,0.309,0.118,0.268,0.538,0.217,0.281,0.659,0.014,0.167,0.157,0.609,0.033,0.000,0.034,0.085,0.193,0.206,0.059,0.000,0.490,0.000,0.043,0.159,0.083,0.472,0.060,0.056
model.000.07.pdb,0.395,0.198,0.010,0.022,0.474,0.022,0.020,0.238,0.022,0.022,0.125,0.000,0.447,0.033,0.051,0.464,0.577,0.078,0.035,0.032,0.082,0.159,0.055,0.197,0.094,0.075,0.632,0.021,0.580,0.716
model.000.08.pdb,0.192,0.571,0.000,0.031,0.254,0.000,0.000,0.200,0.000,0.000,0.524,0.056,0.198,0.000,0.167,0.119,0.265,0.014,0.000,0.000,0.404,0.605,0.045,0.311,0.288,0.000,0.167,0.029,0.153,0.156
model.000.09.pdb,0.067,0.037,0.295,0.574,0.043,0.197,0.464,0.147,0.442,0.471,0.091,0.383,0.082,0.357,0.143,0.000,0.022,0.274,0.111,0.368,0.175,0.055,0.472,0.015,0.119,0.323,0.039,0.633,0.022,0.021
model.000.10.pdb,0.030,0.106,0.143,0.186,0.039,0.188,0.247,0.000,0.400,0.135,0.066,0.156,0.027,0.062,0.014,0.095,0.108,0.796,0.145,0.554,0.137,0.132,0.061,0.226,0.292,0.542,0.095,0.171,0.064,0.082
model.000.11.pdb,0.443,0.083,0.250,0.039,0.321,0.215,0.128,0.353,0.013,0.125,0.026,0.014,0.423,0.224,0.167,0.236,0.176,0.000,0.333,0.000,0.013,0.000,0.151,0.000,0.000,0.035,0.244,0.089,0.386,0.287
model.000.12.pdb,0.129,0.302,0.000,0.000,0.209,0.000,0.000,0.129,0.000,0.000,0.273,0.000,0.141,0.000,0.043,0.155,0.258,0.050,0.000,0.000,0.184,0.356,0.016,0.417,0.157,0.000,0.250,0.000,0.190,0.227
model.000.13.pdb,0.128,0.000,0.473,0.382,0.088,0.271,0.615,0.173,0.328,0.674,0.014,0.218,0.138,0.696,0.031,0.000,0.011,0.174,0.241,0.250,0.086,0.013,0.455,0.015,0.085,0.217,0.059,0.608,0.033,0.031
model.000.14.pdb,0.377,0.247,0.011,0.024,0.500,0.012,0.011,0.212,0.024,0.012,0.221,0.000,0.398,0.024,0.056,0.382,0.615,0.034,0.000,0.023,0.181,0.222,0.023,0.164,0.132,0.057,0.560,0.011,0.478,0.588
model.000.15.pdb,0.110,0.011,0.288,0.481,0.108,0.197,0.517,0.150,0.500,0.473,0.026,0.291,0.144,0.344,0.094,0.011,0.099,0.269,0.070,0.424,0.111,0.025,0.400,0.028,0.095,0.419,0.143,0.536,0.066,0.062
model.000.16.pdb,0.169,0.081,0.276,0.302,0.108,0.153,0.305,0.328,0.077,0.321,0.047,0.224,0.205,0.479,0.255,0.000,0.023,0.014,0.140,0.043,0.062,0.014,0.587,0.000,0.014,0.027,0.052,0.471,0.062,0.057
model.000.17.pdb,0.048,0.026,0.220,0.558,0.034,0.158,0.364,0.068,0.447,0.388,0.083,0.450,0.054,0.255,0.140,0.000,0.048,0.263,0.068,0.392,0.196,0.061,0.392,0.017,0.133,0.339,0.065,0.587,0.024,0.023
model.000.18.pdb,0.205,0.268,0.000,0.000,0.342,0.000,0.000,0.123,0.000,0.000,0.203,0.000,0.279,0.000,0.030,0.419,0.500,0.091,0.000,0.025,0.113,0.262,0.012,0.286,0.143,0.036,0.500,0.000,0.352,0.500
model.000.19.pdb,0.606,0.268,0.126,0.045,0.611,0.108,0.052,0.382,0.033,0.056,0.167,0.024,0.610,0.105,0.137,0.244,0.468,0.010,0.187,0.032,0.134,0.129,0.078,0.089,0.106,0.086,0.453,0.076,0.594,0.432
model.000.20.pdb,0.632,0.263,0.092,0.084,0.592,0.047,0.114,0.645,0.046,0.123,0.173,0.038,0.681,0.165,0.176,0.193,0.410,0.000,0.075,0.022,0.154,0.134,0.221,0.078,0.096,0.021,0.341,0.143,0.466,0.378
model.000.21.pdb,0.044,0.077,0.258,0.460,0.043,0.220,0.500,0.049,0.609,0.396,0.076,0.306,0.030,0.250,0.016,0.000,0.045,0.472,0.131,0.571,0.141,0.118,0.222,0.158,0.233,0.558,0.061,0.386,0.011,0.011
model.000.22.pdb,0.125,0.021,0.394,0.450,0.100,0.265,0.610,0.222,0.443,0.571,0.037,0.279,0.157,0.508,0.116,0.011,0.059,0.211,0.169,0.338,0.101,0.011,0.517,0.013,0.073,0.301,0.102,0.661,0.040,0.048
model.000.23.pdb,0.412,0.157,0.054,0.011,0.494,0.058,0.031,0.253,0.033,0.033,0.098,0.000,0.482,0.056,0.025,0.485,0.514,0.054,0.100,0.032,0.045,0.131,0.055,0.149,0.081,0.064,0.653,0.010,0.603,0.797
model.000.24.pdb,0.077,0.423,0.000,0.086,0.132,0.000,0.014,0.042,0.016,0.000,0.386,0.080,0.056,0.000,0.000,0.125,0.169,0.133,0.000,0.081,0.260,0.610,0.000,0.750,0.422,0.092,0.145,0.015,0.081,0.117
model.000.25.pdb,0.642,0.250,0.133,0.047,0.577,0.073,0.054,0.530,0.011,0.047,0.160,0.039,0.667,0.138,0.179,0.241,0.346,0.000,0.181,0.000,0.127,0.122,0.163,0.079,0.098,0.032,0.344,0.092,0.493,0.383
model.000.26.pdb,0.036,0.000,0.651,0.065,0.023,0.757,0.451,0.026,0.264,0.426,0.000,0.018,0.032,0.417,0.018,0.042,0.024,0.203,0.512,0.250,0.000,0.000,0.061,0.000,0.015,0.233,0.054,0.200,0.078,0.023
model.000.27.pdb,0.042,0.203,0.012,0.114,0.063,0.013,0.089,0.011,0.162,0.013,0.152,0.095,0.028,0.000,0.000,0.130,0.153,0.431,0.000,0.262,0.164,0.266,0.012,0.392,0.386,0.265,0.146,0.063,0.067,0.122
model.000.28.pdb,0.013,0.186,0.016,0.372,0.025,0.000,0.081,0.127,0.111,0.071,0.213,0.562,0.084,0.052,0.485,0.000,0.026,0.085,0.000,0.086,0.372,0.170,0.370,0.000,0.154,0.081,0.000,0.300,0.000,0.000
model.000.29.pdb,0.147,0.490,0.000,0.161,0.128,0.000,0.000,0.132,0.015,0.000,0.500,0.217,0.103,0.000,0.279,0.000,0.164,0.111,0.000,0.078,0.585,0.545,0.113,0.234,0.467,0.090,0.054,0.076,0.065,0.035
