 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.633,0.062,0.000,0.041,0.139,0.000,0.000,0.368,0.000,0.656,0.019,0.218,0.164,0.590,0.086,0.036,0.000,0.280,0.000,0.125,0.432,0.523,0.100,0.000,0.000,0.452,0.056,0.167,0.000,0.543
model.000.01.pdb,0.063,0.132,0.130,0.022,0.000,0.054,0.159,0.129,0.045,0.000,0.281,0.118,0.323,0.096,0.473,0.169,0.076,0.281,0.231,0.038,0.000,0.090,0.010,0.091,0.364,0.000,0.087,0.157,0.000,0.059
model.000.02.pdb,0.000,0.282,0.000,0.515,0.364,0.500,0.000,0.000,0.492,0.070,0.200,0.011,0.000,0.024,0.024,0.227,0.027,0.012,0.049,0.284,0.147,0.023,0.480,0.453,0.143,0.151,0.000,0.000,0.130,0.013
model.000.03.pdb,0.300,0.012,0.206,0.045,0.114,0.056,0.300,0.388,0.059,0.211,0.044,0.482,0.633,0.444,0.436,0.028,0.078,0.667,0.099,0.053,0.129,0.509,0.083,0.000,0.000,0.149,0.327,0.549,0.029,0.250
model.000.04.pdb,0.222,0.000,0.400,0.033,0.125,0.067,0.491,0.255,0.011,0.167,0.029,0.750,0.528,0.436,0.311,0.014,0.207,0.397,0.197,0.026,0.127,0.474,0.082,0.000,0.000,0.164,0.609,0.818,0.143,0.164
model.000.05.pdb,0.062,0.275,0.026,0.617,0.569,0.338,0.012,0.000,0.343,0.237,0.087,0.087,0.000,0.108,0.012,0.114,0.058,0.012,0.025,0.221,0.383,0.101,0.612,0.213,0.041,0.350,0.055,0.012,0.172,0.072
model.000.06.pdb,0.447,0.370,0.000,0.092,0.060,0.024,0.015,0.415,0.013,0.204,0.173,0.074,0.111,0.259,0.169,0.306,0.000,0.250,0.000,0.468,0.255,0.281,0.068,0.071,0.086,0.155,0.016,0.062,0.000,0.579
model.000.07.pdb,0.175,0.000,0.368,0.080,0.149,0.078,0.455,0.250,0.045,0.127,0.028,0.667,0.608,0.404,0.350,0.013,0.203,0.439,0.159,0.025,0.110,0.441,0.104,0.000,0.000,0.145,0.596,0.761,0.123,0.143
model.000.08.pdb,0.300,0.585,0.000,0.148,0.114,0.080,0.000,0.283,0.059,0.190,0.291,0.037,0.053,0.182,0.113,0.480,0.000,0.176,0.000,0.646,0.274,0.203,0.118,0.207,0.197,0.167,0.000,0.026,0.000,0.400
model.000.09.pdb,0.000,0.128,0.159,0.470,0.437,0.623,0.123,0.000,0.567,0.028,0.136,0.115,0.024,0.025,0.025,0.130,0.217,0.000,0.108,0.122,0.078,0.024,0.459,0.276,0.069,0.095,0.116,0.064,0.442,0.000
