 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.118,0.460,0.056,0.087,0.343,0.025,0.386,0.242,0.051,0.075,0.036,0.188,0.230,0.051,0.000,0.267,0.605,0.037,0.128,0.076,0.111,0.077,0.036,0.274,0.489,0.090,0.087,0.145,0.000,0.269
model.000.01.pdb,0.023,0.305,0.491,0.022,0.022,0.250,0.078,0.000,0.261,0.583,0.422,0.061,0.133,0.243,0.203,0.000,0.141,0.467,0.063,0.309,0.040,0.492,0.429,0.054,0.057,0.020,0.046,0.000,0.000,0.040
model.000.02.pdb,0.024,0.574,0.206,0.023,0.096,0.323,0.081,0.092,0.377,0.217,0.173,0.020,0.113,0.377,0.088,0.069,0.296,0.197,0.089,0.483,0.052,0.417,0.160,0.080,0.268,0.043,0.011,0.127,0.043,0.099
model.000.03.pdb,0.026,0.015,0.380,0.080,0.000,0.250,0.000,0.000,0.185,0.294,0.500,0.118,0.031,0.222,0.811,0.000,0.000,0.418,0.096,0.162,0.119,0.238,0.481,0.012,0.000,0.071,0.110,0.000,0.032,0.033
model.000.04.pdb,0.023,0.164,0.356,0.022,0.067,0.049,0.183,0.012,0.048,0.375,0.394,0.205,0.217,0.035,0.182,0.013,0.138,0.391,0.052,0.098,0.154,0.187,0.444,0.153,0.042,0.062,0.070,0.000,0.000,0.182
model.000.05.pdb,0.024,0.087,0.604,0.023,0.000,0.153,0.025,0.000,0.133,0.542,0.712,0.120,0.079,0.133,0.562,0.000,0.029,0.686,0.042,0.176,0.121,0.323,0.760,0.033,0.000,0.042,0.060,0.000,0.000,0.052
model.000.06.pdb,0.135,0.000,0.088,0.211,0.099,0.013,0.258,0.052,0.012,0.076,0.284,0.449,0.277,0.000,0.263,0.056,0.015,0.221,0.247,0.000,0.414,0.000,0.269,0.243,0.000,0.280,0.365,0.000,0.014,0.273
model.000.07.pdb,0.356,0.036,0.035,0.530,0.368,0.067,0.329,0.247,0.032,0.024,0.122,0.620,0.458,0.054,0.145,0.268,0.078,0.089,0.542,0.042,0.676,0.043,0.099,0.529,0.077,0.500,0.485,0.163,0.104,0.507
model.000.08.pdb,0.025,0.211,0.340,0.025,0.012,0.571,0.000,0.013,0.549,0.360,0.317,0.021,0.062,0.519,0.255,0.000,0.032,0.333,0.081,0.588,0.011,0.633,0.302,0.011,0.048,0.033,0.025,0.042,0.081,0.011
model.000.09.pdb,0.057,0.227,0.407,0.092,0.032,0.618,0.012,0.023,0.542,0.429,0.377,0.048,0.117,0.517,0.246,0.012,0.055,0.438,0.129,0.576,0.069,0.704,0.362,0.041,0.054,0.082,0.067,0.048,0.068,0.049
model.000.10.pdb,0.215,0.091,0.075,0.273,0.423,0.022,0.607,0.224,0.011,0.064,0.101,0.600,0.595,0.000,0.037,0.261,0.176,0.105,0.317,0.000,0.442,0.000,0.115,0.651,0.125,0.333,0.342,0.098,0.051,0.571
model.000.11.pdb,0.033,0.013,0.456,0.105,0.000,0.271,0.036,0.000,0.182,0.356,0.638,0.172,0.085,0.230,0.723,0.000,0.000,0.533,0.117,0.192,0.187,0.278,0.621,0.041,0.000,0.117,0.118,0.000,0.053,0.070
model.000.12.pdb,0.000,0.277,0.170,0.000,0.085,0.015,0.100,0.030,0.045,0.229,0.121,0.086,0.106,0.045,0.000,0.016,0.273,0.127,0.000,0.091,0.024,0.164,0.123,0.081,0.118,0.000,0.000,0.000,0.000,0.089
model.000.13.pdb,0.094,0.191,0.137,0.118,0.054,0.534,0.012,0.125,0.625,0.127,0.131,0.048,0.075,0.685,0.125,0.063,0.069,0.136,0.154,0.632,0.069,0.415,0.119,0.031,0.114,0.129,0.092,0.176,0.254,0.049
model.000.14.pdb,0.395,0.106,0.021,0.421,0.442,0.074,0.389,0.338,0.030,0.022,0.102,0.605,0.620,0.040,0.093,0.386,0.139,0.094,0.513,0.039,0.571,0.029,0.103,0.541,0.167,0.513,0.543,0.235,0.108,0.622
model.000.15.pdb,0.117,0.510,0.027,0.048,0.167,0.139,0.143,0.277,0.200,0.043,0.035,0.074,0.149,0.217,0.000,0.222,0.429,0.037,0.126,0.246,0.063,0.149,0.024,0.160,0.614,0.089,0.060,0.250,0.014,0.149
model.000.16.pdb,0.000,0.326,0.255,0.000,0.014,0.048,0.033,0.000,0.098,0.333,0.183,0.024,0.046,0.081,0.018,0.000,0.233,0.193,0.000,0.150,0.012,0.236,0.186,0.013,0.080,0.000,0.000,0.000,0.000,0.037
model.000.17.pdb,0.024,0.172,0.481,0.023,0.034,0.078,0.141,0.012,0.090,0.480,0.459,0.144,0.172,0.076,0.190,0.000,0.109,0.483,0.053,0.130,0.121,0.246,0.492,0.105,0.014,0.042,0.060,0.000,0.000,0.110
model.000.18.pdb,0.023,0.167,0.362,0.046,0.080,0.049,0.203,0.012,0.048,0.357,0.338,0.193,0.233,0.036,0.132,0.026,0.141,0.354,0.074,0.099,0.130,0.189,0.385,0.169,0.057,0.074,0.083,0.000,0.000,0.184
model.000.19.pdb,0.125,0.560,0.081,0.082,0.338,0.062,0.312,0.279,0.114,0.100,0.057,0.152,0.231,0.100,0.000,0.266,0.609,0.060,0.121,0.169,0.117,0.141,0.058,0.273,0.562,0.097,0.095,0.183,0.000,0.238
model.000.20.pdb,0.190,0.235,0.000,0.069,0.270,0.014,0.232,0.385,0.043,0.000,0.000,0.123,0.169,0.043,0.000,0.375,0.405,0.000,0.087,0.071,0.084,0.028,0.000,0.221,0.622,0.115,0.116,0.302,0.017,0.156
model.000.21.pdb,0.013,0.208,0.375,0.026,0.038,0.059,0.094,0.000,0.057,0.432,0.279,0.057,0.114,0.042,0.085,0.000,0.176,0.316,0.035,0.118,0.046,0.230,0.305,0.063,0.070,0.011,0.026,0.000,0.000,0.059
model.000.22.pdb,0.039,0.153,0.591,0.051,0.012,0.246,0.014,0.000,0.238,0.595,0.547,0.055,0.074,0.200,0.333,0.000,0.049,0.646,0.082,0.270,0.056,0.436,0.528,0.048,0.000,0.045,0.051,0.000,0.000,0.033
model.000.23.pdb,0.651,0.022,0.011,0.683,0.362,0.111,0.210,0.423,0.097,0.011,0.039,0.379,0.340,0.133,0.034,0.377,0.073,0.040,0.589,0.095,0.506,0.051,0.019,0.366,0.113,0.657,0.582,0.441,0.364,0.388
model.000.24.pdb,0.191,0.302,0.029,0.107,0.229,0.132,0.119,0.368,0.234,0.046,0.025,0.078,0.184,0.215,0.000,0.286,0.250,0.026,0.163,0.246,0.103,0.143,0.025,0.171,0.467,0.163,0.122,0.389,0.047,0.145
model.000.25.pdb,0.023,0.130,0.667,0.034,0.000,0.303,0.037,0.000,0.257,0.571,0.673,0.082,0.087,0.257,0.418,0.000,0.028,0.648,0.062,0.324,0.071,0.483,0.655,0.043,0.000,0.041,0.045,0.000,0.027,0.051
model.000.26.pdb,0.000,0.222,0.036,0.000,0.143,0.000,0.173,0.049,0.000,0.059,0.015,0.107,0.113,0.000,0.000,0.036,0.342,0.015,0.000,0.015,0.012,0.031,0.015,0.103,0.182,0.000,0.000,0.000,0.000,0.110
model.000.27.pdb,0.162,0.000,0.101,0.239,0.046,0.206,0.039,0.078,0.151,0.074,0.205,0.259,0.069,0.254,0.298,0.055,0.000,0.133,0.256,0.162,0.295,0.164,0.176,0.080,0.000,0.256,0.294,0.081,0.263,0.111
model.000.28.pdb,0.272,0.058,0.094,0.329,0.421,0.031,0.565,0.266,0.010,0.084,0.141,0.630,0.645,0.010,0.046,0.306,0.145,0.121,0.369,0.010,0.494,0.020,0.118,0.609,0.158,0.386,0.419,0.141,0.060,0.560
model.000.29.pdb,0.025,0.543,0.090,0.037,0.222,0.039,0.242,0.127,0.066,0.129,0.062,0.125,0.180,0.052,0.000,0.138,0.595,0.065,0.067,0.107,0.077,0.139,0.063,0.167,0.360,0.022,0.024,0.055,0.000,0.169
