 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.386,0.153,0.024,0.297,0.011,0.036,0.492,0.038,0.529,0.025,0.024,0.581,0.000,0.023,0.000,0.656,0.055,0.023,0.156,0.024,0.024,0.000,0.194,0.174,0.312,0.463,0.000,0.025,0.036,0.373
model.000.01.pdb,0.062,0.392,0.000,0.037,0.262,0.014,0.037,0.148,0.131,0.076,0.014,0.012,0.432,0.099,0.319,0.044,0.000,0.132,0.328,0.177,0.141,0.228,0.170,0.380,0.057,0.036,0.217,0.095,0.316,0.096
model.000.02.pdb,0.036,0.028,0.434,0.089,0.580,0.357,0.024,0.500,0.010,0.587,0.562,0.023,0.250,0.569,0.255,0.011,0.155,0.646,0.000,0.389,0.136,0.440,0.000,0.014,0.092,0.011,0.531,0.183,0.351,0.012
model.000.03.pdb,0.456,0.090,0.100,0.380,0.046,0.114,0.523,0.037,0.514,0.024,0.036,0.754,0.000,0.034,0.000,0.612,0.145,0.022,0.110,0.074,0.048,0.012,0.070,0.064,0.390,0.667,0.000,0.064,0.060,0.343
model.000.04.pdb,0.457,0.333,0.000,0.295,0.022,0.000,0.397,0.012,0.647,0.000,0.000,0.431,0.026,0.022,0.068,0.442,0.000,0.000,0.424,0.023,0.216,0.036,0.179,0.229,0.447,0.355,0.034,0.147,0.045,0.702
model.000.05.pdb,0.081,0.026,0.242,0.022,0.349,0.281,0.057,0.444,0.084,0.254,0.246,0.106,0.109,0.132,0.061,0.085,0.159,0.288,0.024,0.620,0.000,0.114,0.094,0.100,0.041,0.106,0.141,0.000,0.566,0.011
model.000.06.pdb,0.400,0.328,0.026,0.406,0.051,0.000,0.247,0.000,0.384,0.013,0.013,0.227,0.045,0.091,0.097,0.250,0.060,0.051,0.482,0.000,0.436,0.101,0.133,0.154,0.523,0.260,0.082,0.339,0.013,0.458
model.000.07.pdb,0.306,0.333,0.000,0.192,0.000,0.000,0.324,0.000,0.486,0.000,0.000,0.397,0.014,0.000,0.000,0.411,0.000,0.000,0.323,0.012,0.051,0.000,0.315,0.345,0.275,0.301,0.000,0.040,0.024,0.534
model.000.08.pdb,0.044,0.052,0.167,0.011,0.318,0.200,0.033,0.429,0.071,0.209,0.169,0.079,0.141,0.100,0.091,0.083,0.103,0.279,0.048,0.566,0.000,0.111,0.143,0.145,0.020,0.055,0.153,0.000,0.545,0.023
model.000.09.pdb,0.037,0.045,0.327,0.092,0.617,0.259,0.024,0.468,0.022,0.489,0.440,0.024,0.319,0.510,0.326,0.022,0.103,0.520,0.013,0.358,0.161,0.468,0.000,0.030,0.095,0.024,0.500,0.193,0.345,0.013
model.000.10.pdb,0.076,0.012,0.571,0.167,0.468,0.517,0.100,0.474,0.028,0.667,0.673,0.053,0.185,0.673,0.188,0.069,0.295,0.655,0.000,0.338,0.130,0.355,0.000,0.012,0.138,0.099,0.500,0.169,0.290,0.000
model.000.11.pdb,0.614,0.151,0.133,0.600,0.050,0.159,0.507,0.043,0.482,0.088,0.122,0.443,0.022,0.152,0.071,0.435,0.208,0.071,0.250,0.020,0.263,0.077,0.071,0.066,0.681,0.562,0.086,0.244,0.010,0.421
model.000.12.pdb,0.587,0.207,0.059,0.532,0.110,0.038,0.451,0.040,0.613,0.050,0.070,0.429,0.066,0.131,0.091,0.471,0.053,0.088,0.321,0.019,0.321,0.118,0.157,0.157,0.693,0.463,0.115,0.287,0.079,0.520
