 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.071,0.000,0.441,0.071,0.070,0.667,0.095,0.107,0.152,0.397,0.145,0.339,0.209,0.000,0.000,0.038,0.393,0.319,0.269,0.354,0.037,0.083,0.134,0.397,0.478,0.565,0.576,0.046,0.099,0.000
model.000.01.pdb,0.123,0.171,0.000,0.569,0.688,0.024,0.029,0.745,0.000,0.091,0.000,0.115,0.111,0.194,0.309,0.628,0.000,0.063,0.000,0.000,0.057,0.600,0.673,0.096,0.114,0.103,0.022,0.000,0.625,0.172
model.000.02.pdb,0.079,0.132,0.000,0.355,0.574,0.035,0.014,0.564,0.000,0.143,0.000,0.125,0.121,0.151,0.462,0.644,0.000,0.100,0.011,0.000,0.013,0.527,0.536,0.159,0.179,0.139,0.066,0.000,0.547,0.145
model.000.03.pdb,0.000,0.211,0.213,0.015,0.000,0.092,0.140,0.000,0.288,0.145,0.370,0.000,0.000,0.175,0.000,0.000,0.220,0.145,0.210,0.280,0.488,0.000,0.000,0.114,0.000,0.043,0.081,0.467,0.000,0.192
model.000.04.pdb,0.000,0.021,0.478,0.056,0.079,0.414,0.037,0.090,0.105,0.678,0.123,0.153,0.090,0.011,0.087,0.076,0.219,0.623,0.392,0.373,0.085,0.056,0.115,0.710,0.392,0.530,0.543,0.108,0.069,0.011
model.000.05.pdb,0.158,0.292,0.000,0.640,0.509,0.012,0.125,0.615,0.065,0.049,0.026,0.061,0.091,0.302,0.254,0.412,0.000,0.000,0.000,0.000,0.206,0.519,0.500,0.022,0.059,0.035,0.011,0.000,0.481,0.351
model.000.06.pdb,0.196,0.000,0.233,0.107,0.135,0.475,0.058,0.164,0.092,0.261,0.068,0.614,0.404,0.000,0.027,0.043,0.305,0.208,0.123,0.176,0.000,0.153,0.197,0.221,0.685,0.534,0.371,0.000,0.174,0.000
model.000.07.pdb,0.012,0.061,0.580,0.052,0.010,0.395,0.122,0.020,0.229,0.413,0.241,0.084,0.034,0.030,0.033,0.034,0.371,0.432,0.467,0.478,0.116,0.010,0.030,0.468,0.264,0.350,0.575,0.145,0.020,0.010
model.000.08.pdb,0.082,0.077,0.369,0.012,0.000,0.344,0.286,0.000,0.464,0.162,0.500,0.094,0.108,0.065,0.000,0.000,0.617,0.178,0.200,0.436,0.206,0.000,0.000,0.192,0.154,0.222,0.319,0.283,0.000,0.055
model.000.09.pdb,0.463,0.147,0.012,0.490,0.351,0.039,0.320,0.345,0.226,0.013,0.161,0.164,0.320,0.152,0.015,0.158,0.029,0.000,0.000,0.000,0.228,0.382,0.345,0.000,0.091,0.025,0.011,0.000,0.345,0.183
model.000.10.pdb,0.164,0.435,0.022,0.526,0.354,0.011,0.185,0.391,0.130,0.034,0.078,0.027,0.085,0.450,0.215,0.262,0.000,0.011,0.022,0.000,0.328,0.359,0.328,0.043,0.022,0.011,0.042,0.000,0.328,0.519
model.000.11.pdb,0.175,0.269,0.000,0.627,0.647,0.012,0.090,0.771,0.051,0.024,0.013,0.109,0.141,0.277,0.271,0.460,0.000,0.000,0.000,0.000,0.149,0.660,0.635,0.022,0.071,0.023,0.000,0.000,0.620,0.300
model.000.12.pdb,0.132,0.054,0.258,0.041,0.013,0.194,0.435,0.013,0.689,0.111,0.714,0.032,0.138,0.027,0.000,0.000,0.429,0.111,0.135,0.327,0.250,0.013,0.013,0.115,0.077,0.123,0.171,0.262,0.014,0.044
model.000.13.pdb,0.101,0.010,0.467,0.084,0.083,0.621,0.069,0.105,0.120,0.466,0.125,0.338,0.224,0.010,0.033,0.045,0.329,0.408,0.321,0.351,0.054,0.084,0.129,0.520,0.563,0.580,0.681,0.053,0.110,0.010
model.000.14.pdb,0.529,0.077,0.000,0.308,0.211,0.029,0.526,0.186,0.360,0.000,0.280,0.120,0.318,0.079,0.000,0.036,0.069,0.000,0.000,0.016,0.240,0.236,0.186,0.000,0.056,0.014,0.013,0.023,0.179,0.125
model.000.15.pdb,0.562,0.097,0.000,0.294,0.196,0.045,0.514,0.172,0.320,0.000,0.240,0.125,0.333,0.100,0.000,0.018,0.053,0.000,0.000,0.000,0.224,0.222,0.172,0.000,0.057,0.014,0.026,0.000,0.164,0.151
model.000.16.pdb,0.000,0.091,0.027,0.094,0.224,0.057,0.000,0.220,0.000,0.213,0.000,0.074,0.053,0.129,0.550,0.364,0.000,0.233,0.068,0.000,0.000,0.186,0.220,0.266,0.238,0.246,0.122,0.000,0.214,0.140
model.000.17.pdb,0.218,0.076,0.011,0.431,0.750,0.087,0.074,0.667,0.037,0.130,0.000,0.246,0.259,0.092,0.250,0.460,0.000,0.087,0.011,0.000,0.085,0.694,0.735,0.093,0.197,0.141,0.021,0.000,0.653,0.083
model.000.18.pdb,0.069,0.702,0.024,0.279,0.197,0.000,0.153,0.231,0.130,0.000,0.072,0.000,0.030,0.696,0.207,0.133,0.014,0.000,0.062,0.000,0.440,0.182,0.159,0.011,0.000,0.000,0.011,0.058,0.152,0.659
model.000.19.pdb,0.440,0.111,0.022,0.544,0.648,0.108,0.164,0.607,0.114,0.045,0.063,0.288,0.444,0.128,0.159,0.345,0.051,0.022,0.000,0.012,0.079,0.660,0.607,0.021,0.185,0.106,0.031,0.000,0.623,0.122
model.000.20.pdb,0.000,0.033,0.485,0.058,0.045,0.377,0.038,0.045,0.083,0.557,0.101,0.097,0.025,0.046,0.107,0.080,0.181,0.532,0.478,0.354,0.062,0.034,0.057,0.700,0.320,0.406,0.576,0.062,0.035,0.036
model.000.21.pdb,0.025,0.064,0.522,0.065,0.053,0.291,0.023,0.042,0.077,0.478,0.106,0.089,0.011,0.032,0.084,0.073,0.165,0.545,0.606,0.377,0.082,0.043,0.064,0.557,0.233,0.284,0.461,0.154,0.055,0.033
model.000.22.pdb,0.000,0.095,0.366,0.011,0.000,0.205,0.013,0.000,0.047,0.424,0.089,0.026,0.000,0.111,0.093,0.013,0.091,0.446,0.581,0.261,0.077,0.000,0.000,0.443,0.167,0.200,0.373,0.136,0.000,0.062
model.000.23.pdb,0.000,0.556,0.085,0.065,0.025,0.012,0.125,0.037,0.188,0.024,0.200,0.000,0.000,0.491,0.088,0.014,0.070,0.036,0.139,0.082,0.490,0.025,0.024,0.022,0.000,0.000,0.022,0.229,0.039,0.400
