 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.013,0.169,0.025,0.063,0.395,0.083,0.457,0.532,0.068,0.565,0.623,0.052,0.153,0.631,0.057,0.027,0.430,0.025,0.025,0.338,0.049,0.178,0.278,0.076,0.039,0.267,0.051,0.726,0.122,0.321
model.000.01.pdb,0.265,0.643,0.030,0.077,0.138,0.027,0.073,0.143,0.039,0.362,0.214,0.048,0.169,0.165,0.176,0.220,0.125,0.081,0.030,0.197,0.014,0.220,0.054,0.104,0.000,0.653,0.000,0.192,0.113,0.127
model.000.02.pdb,0.032,0.000,0.440,0.177,0.109,0.250,0.123,0.103,0.317,0.032,0.048,0.184,0.059,0.044,0.000,0.049,0.074,0.228,0.412,0.000,0.562,0.000,0.110,0.143,0.700,0.000,0.200,0.067,0.125,0.136
model.000.03.pdb,0.000,0.093,0.065,0.203,0.349,0.216,0.384,0.481,0.045,0.427,0.556,0.020,0.206,0.522,0.028,0.042,0.400,0.053,0.038,0.273,0.118,0.118,0.282,0.032,0.130,0.190,0.079,0.559,0.242,0.275
model.000.04.pdb,0.333,0.103,0.531,0.382,0.050,0.383,0.068,0.058,0.509,0.053,0.022,0.292,0.172,0.054,0.000,0.264,0.040,0.622,0.500,0.022,0.368,0.000,0.012,0.358,0.224,0.024,0.087,0.065,0.190,0.000
model.000.05.pdb,0.016,0.000,0.412,0.074,0.121,0.159,0.123,0.115,0.361,0.043,0.035,0.216,0.000,0.044,0.000,0.000,0.085,0.167,0.440,0.000,0.442,0.000,0.141,0.158,0.511,0.000,0.241,0.067,0.043,0.165
model.000.06.pdb,0.000,0.051,0.025,0.050,0.569,0.071,0.645,0.616,0.044,0.500,0.375,0.063,0.037,0.631,0.121,0.000,0.548,0.013,0.025,0.456,0.062,0.265,0.484,0.076,0.082,0.145,0.092,0.507,0.051,0.493
model.000.07.pdb,0.173,0.046,0.478,0.169,0.032,0.226,0.048,0.073,0.646,0.033,0.024,0.365,0.015,0.058,0.000,0.111,0.043,0.404,0.545,0.012,0.392,0.000,0.013,0.424,0.208,0.000,0.133,0.045,0.015,0.023
model.000.08.pdb,0.036,0.208,0.000,0.033,0.500,0.031,0.474,0.561,0.040,0.595,0.514,0.088,0.163,0.526,0.135,0.062,0.500,0.011,0.000,0.453,0.000,0.333,0.378,0.112,0.011,0.346,0.120,0.560,0.094,0.430
model.000.09.pdb,0.127,0.015,0.500,0.186,0.053,0.305,0.073,0.061,0.481,0.022,0.012,0.208,0.045,0.034,0.000,0.089,0.031,0.396,0.568,0.012,0.636,0.000,0.040,0.214,0.477,0.000,0.095,0.033,0.062,0.060
model.000.10.pdb,0.085,0.000,0.511,0.220,0.052,0.317,0.071,0.071,0.390,0.021,0.036,0.187,0.060,0.056,0.000,0.068,0.031,0.302,0.479,0.012,0.609,0.000,0.039,0.145,0.634,0.000,0.127,0.044,0.127,0.058
model.000.11.pdb,0.000,0.037,0.012,0.037,0.727,0.045,0.689,0.566,0.033,0.514,0.370,0.133,0.037,0.574,0.154,0.000,0.701,0.025,0.012,0.515,0.024,0.338,0.576,0.099,0.000,0.143,0.167,0.500,0.024,0.552
model.000.12.pdb,0.688,0.298,0.151,0.442,0.000,0.353,0.000,0.011,0.220,0.036,0.055,0.113,0.245,0.000,0.000,0.606,0.000,0.475,0.196,0.013,0.123,0.016,0.000,0.222,0.018,0.159,0.000,0.000,0.271,0.000
model.000.13.pdb,0.190,0.041,0.357,0.400,0.071,0.585,0.105,0.078,0.299,0.031,0.082,0.106,0.169,0.100,0.000,0.172,0.071,0.423,0.407,0.034,0.612,0.000,0.062,0.136,0.469,0.000,0.041,0.087,0.267,0.055
model.000.14.pdb,0.606,0.304,0.091,0.488,0.000,0.388,0.000,0.044,0.164,0.037,0.101,0.068,0.333,0.037,0.000,0.677,0.000,0.381,0.176,0.000,0.125,0.000,0.000,0.134,0.018,0.180,0.000,0.050,0.395,0.000
model.000.15.pdb,0.000,0.082,0.000,0.022,0.649,0.020,0.586,0.628,0.040,0.519,0.367,0.100,0.057,0.513,0.203,0.012,0.649,0.011,0.000,0.543,0.011,0.357,0.485,0.091,0.035,0.169,0.150,0.487,0.034,0.577
model.000.16.pdb,0.000,0.000,0.167,0.032,0.148,0.109,0.206,0.195,0.138,0.060,0.113,0.141,0.000,0.132,0.000,0.000,0.134,0.034,0.189,0.039,0.222,0.000,0.220,0.053,0.372,0.000,0.235,0.130,0.068,0.221
model.000.17.pdb,0.172,0.042,0.630,0.288,0.029,0.407,0.056,0.078,0.564,0.031,0.046,0.240,0.103,0.089,0.000,0.136,0.050,0.460,0.596,0.022,0.529,0.000,0.012,0.282,0.365,0.000,0.087,0.065,0.154,0.011
model.000.18.pdb,0.153,0.531,0.014,0.086,0.154,0.051,0.080,0.196,0.024,0.408,0.338,0.081,0.271,0.210,0.119,0.155,0.141,0.043,0.014,0.213,0.000,0.182,0.077,0.138,0.000,0.776,0.000,0.303,0.172,0.118
model.000.19.pdb,0.164,0.060,0.365,0.125,0.063,0.162,0.047,0.071,0.640,0.011,0.012,0.534,0.029,0.056,0.000,0.125,0.052,0.327,0.479,0.012,0.298,0.000,0.039,0.526,0.136,0.000,0.246,0.044,0.029,0.034
model.000.20.pdb,0.231,0.268,0.044,0.469,0.052,0.386,0.084,0.140,0.025,0.185,0.318,0.000,0.775,0.190,0.000,0.370,0.086,0.150,0.014,0.061,0.104,0.000,0.067,0.012,0.081,0.339,0.000,0.234,0.732,0.011
model.000.21.pdb,0.419,0.193,0.236,0.725,0.021,0.583,0.036,0.030,0.197,0.022,0.091,0.089,0.360,0.058,0.000,0.538,0.021,0.467,0.259,0.012,0.315,0.000,0.013,0.151,0.185,0.096,0.000,0.057,0.478,0.000
model.000.22.pdb,0.019,0.132,0.034,0.000,0.200,0.000,0.082,0.131,0.060,0.197,0.086,0.200,0.000,0.107,0.342,0.000,0.154,0.018,0.000,0.246,0.000,0.370,0.095,0.226,0.000,0.241,0.034,0.077,0.000,0.127
model.000.23.pdb,0.176,0.314,0.063,0.030,0.198,0.014,0.075,0.146,0.083,0.243,0.092,0.181,0.015,0.098,0.261,0.093,0.155,0.083,0.047,0.221,0.014,0.296,0.086,0.239,0.000,0.386,0.015,0.096,0.031,0.115
model.000.24.pdb,0.037,0.152,0.046,0.195,0.344,0.222,0.392,0.500,0.030,0.506,0.646,0.038,0.319,0.606,0.051,0.078,0.391,0.060,0.022,0.321,0.093,0.160,0.266,0.039,0.074,0.304,0.058,0.691,0.300,0.291
