 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.000,0.000,0.605,0.024,0.071,0.100,0.543,0.000,0.122,0.000,0.000,0.246,0.237,0.029,0.241,0.000,0.512,0.123,0.732,0.000,0.000,0.056,0.043,0.016,0.000,0.000,0.245,0.241,0.306,0.000
model.000.01.pdb,0.231,0.000,0.339,0.057,0.155,0.056,0.375,0.314,0.035,0.214,0.014,0.745,0.463,0.481,0.258,0.000,0.193,0.436,0.149,0.013,0.182,0.491,0.096,0.000,0.000,0.226,0.565,0.660,0.111,0.190
model.000.02.pdb,0.000,0.096,0.239,0.493,0.400,0.645,0.181,0.000,0.590,0.000,0.114,0.111,0.012,0.024,0.012,0.080,0.333,0.012,0.197,0.075,0.062,0.011,0.480,0.222,0.039,0.105,0.111,0.075,0.592,0.000
model.000.03.pdb,0.045,0.203,0.110,0.043,0.020,0.087,0.137,0.123,0.056,0.000,0.357,0.100,0.250,0.064,0.400,0.254,0.057,0.250,0.186,0.105,0.000,0.073,0.028,0.172,0.472,0.000,0.083,0.120,0.000,0.042
model.000.04.pdb,0.444,0.050,0.169,0.081,0.181,0.056,0.219,0.388,0.023,0.380,0.029,0.407,0.379,0.660,0.179,0.057,0.062,0.356,0.040,0.113,0.317,0.694,0.118,0.000,0.000,0.375,0.327,0.491,0.044,0.400
model.000.05.pdb,0.213,0.000,0.236,0.076,0.184,0.087,0.250,0.304,0.051,0.245,0.016,0.667,0.286,0.429,0.127,0.000,0.173,0.286,0.094,0.014,0.203,0.442,0.116,0.000,0.000,0.255,0.444,0.543,0.167,0.192
model.000.06.pdb,0.061,0.171,0.110,0.021,0.010,0.053,0.137,0.159,0.033,0.000,0.310,0.114,0.288,0.078,0.448,0.215,0.057,0.308,0.203,0.077,0.000,0.086,0.019,0.103,0.418,0.000,0.099,0.120,0.000,0.071
model.000.07.pdb,0.021,0.417,0.000,0.100,0.065,0.162,0.000,0.040,0.138,0.000,0.528,0.000,0.000,0.000,0.016,0.657,0.000,0.000,0.000,0.370,0.016,0.000,0.086,0.500,0.425,0.000,0.000,0.000,0.000,0.019
model.000.08.pdb,0.017,0.333,0.000,0.035,0.022,0.071,0.000,0.143,0.049,0.000,0.523,0.000,0.101,0.000,0.190,0.400,0.000,0.118,0.072,0.190,0.000,0.013,0.031,0.245,0.683,0.000,0.000,0.000,0.000,0.048
model.000.09.pdb,0.594,0.167,0.000,0.068,0.091,0.000,0.000,0.385,0.000,0.528,0.056,0.113,0.119,0.422,0.102,0.154,0.000,0.269,0.000,0.275,0.383,0.408,0.071,0.000,0.000,0.432,0.017,0.102,0.000,0.647
