 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.065,0.031,0.383,0.000,0.180,0.027,0.175,0.068,0.268,0.013,0.145,0.012,0.065,0.014,0.000,0.000,0.030,0.026,0.048,0.076,0.039,0.275,0.013,0.000,0.034,0.264,0.062,0.000,0.014,0.056
model.000.01.pdb,0.750,0.012,0.169,0.215,0.139,0.080,0.118,0.000,0.141,0.080,0.266,0.030,0.750,0.057,0.721,0.102,0.024,0.010,0.050,0.000,0.078,0.137,0.022,0.293,0.660,0.133,0.686,0.074,0.047,0.011
model.000.02.pdb,0.047,0.406,0.000,0.105,0.011,0.562,0.000,0.443,0.011,0.547,0.117,0.453,0.023,0.463,0.039,0.250,0.704,0.437,0.542,0.492,0.437,0.000,0.471,0.026,0.025,0.000,0.058,0.368,0.484,0.478
model.000.03.pdb,0.242,0.051,0.800,0.027,0.544,0.033,0.537,0.080,0.554,0.045,0.145,0.041,0.281,0.022,0.200,0.000,0.000,0.056,0.061,0.024,0.067,0.723,0.033,0.106,0.267,0.627,0.254,0.000,0.000,0.045
model.000.04.pdb,0.186,0.037,0.608,0.026,0.780,0.011,0.750,0.105,0.660,0.011,0.081,0.096,0.186,0.045,0.141,0.000,0.000,0.067,0.040,0.011,0.055,0.783,0.080,0.088,0.185,0.750,0.181,0.000,0.011,0.022
model.000.05.pdb,0.012,0.526,0.049,0.066,0.070,0.347,0.061,0.508,0.083,0.412,0.037,0.359,0.000,0.377,0.000,0.136,0.561,0.394,0.459,0.596,0.456,0.024,0.347,0.000,0.000,0.036,0.011,0.136,0.394,0.574
model.000.06.pdb,0.161,0.058,0.183,0.000,0.068,0.025,0.090,0.037,0.185,0.025,0.468,0.022,0.161,0.025,0.051,0.128,0.136,0.024,0.044,0.100,0.049,0.145,0.037,0.000,0.138,0.141,0.213,0.000,0.026,0.123
model.000.07.pdb,0.200,0.090,0.627,0.013,0.765,0.033,0.771,0.143,0.679,0.044,0.080,0.095,0.217,0.081,0.175,0.000,0.000,0.078,0.060,0.035,0.090,0.766,0.067,0.087,0.219,0.771,0.211,0.000,0.034,0.044
model.000.08.pdb,0.171,0.153,0.125,0.000,0.035,0.081,0.051,0.080,0.115,0.082,0.491,0.062,0.139,0.071,0.075,0.286,0.232,0.056,0.143,0.176,0.105,0.095,0.069,0.000,0.086,0.092,0.217,0.044,0.100,0.227
model.000.09.pdb,0.012,0.450,0.012,0.125,0.122,0.492,0.101,0.607,0.083,0.500,0.037,0.631,0.000,0.696,0.000,0.175,0.348,0.737,0.500,0.422,0.500,0.024,0.590,0.027,0.000,0.061,0.011,0.230,0.673,0.455
model.000.10.pdb,0.130,0.162,0.069,0.000,0.000,0.127,0.026,0.098,0.064,0.114,0.415,0.089,0.099,0.115,0.079,0.372,0.246,0.083,0.136,0.186,0.123,0.041,0.099,0.000,0.075,0.039,0.176,0.081,0.120,0.239
model.000.11.pdb,0.000,0.268,0.190,0.000,0.206,0.125,0.203,0.281,0.230,0.143,0.000,0.169,0.000,0.162,0.000,0.000,0.141,0.169,0.179,0.250,0.221,0.150,0.110,0.000,0.000,0.164,0.000,0.000,0.134,0.194
model.000.12.pdb,0.029,0.141,0.291,0.000,0.219,0.037,0.217,0.183,0.305,0.065,0.095,0.082,0.029,0.095,0.000,0.000,0.087,0.076,0.106,0.132,0.133,0.246,0.025,0.000,0.015,0.259,0.028,0.000,0.068,0.108
model.000.13.pdb,0.673,0.000,0.191,0.262,0.158,0.081,0.137,0.000,0.160,0.070,0.215,0.030,0.708,0.058,0.756,0.068,0.024,0.011,0.040,0.000,0.056,0.157,0.033,0.377,0.652,0.153,0.615,0.060,0.035,0.000
model.000.14.pdb,0.156,0.027,0.123,0.278,0.290,0.037,0.190,0.036,0.162,0.012,0.000,0.160,0.194,0.051,0.185,0.000,0.000,0.074,0.055,0.068,0.048,0.177,0.181,0.383,0.172,0.210,0.134,0.000,0.067,0.037
model.000.15.pdb,0.091,0.028,0.340,0.098,0.560,0.025,0.460,0.063,0.328,0.025,0.000,0.095,0.125,0.013,0.148,0.000,0.000,0.076,0.044,0.041,0.024,0.420,0.107,0.189,0.138,0.460,0.104,0.000,0.013,0.038
model.000.16.pdb,0.041,0.400,0.027,0.000,0.000,0.208,0.000,0.239,0.000,0.211,0.141,0.171,0.013,0.164,0.015,0.357,0.519,0.171,0.307,0.473,0.236,0.000,0.192,0.000,0.000,0.000,0.054,0.083,0.188,0.410
model.000.17.pdb,0.024,0.403,0.000,0.191,0.082,0.590,0.061,0.485,0.046,0.548,0.037,0.710,0.000,0.610,0.013,0.175,0.413,0.678,0.500,0.444,0.435,0.024,0.644,0.085,0.013,0.048,0.011,0.316,0.643,0.391
model.000.18.pdb,0.047,0.282,0.000,0.308,0.011,0.712,0.000,0.360,0.011,0.613,0.074,0.507,0.047,0.547,0.053,0.224,0.431,0.515,0.493,0.319,0.338,0.000,0.464,0.141,0.050,0.000,0.070,0.549,0.524,0.333
model.000.19.pdb,0.039,0.379,0.000,0.088,0.000,0.429,0.000,0.338,0.000,0.413,0.134,0.338,0.000,0.354,0.015,0.364,0.673,0.353,0.423,0.424,0.353,0.000,0.364,0.014,0.000,0.000,0.052,0.360,0.349,0.413
