 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.633,0.063,0.000,0.300,0.222,0.062,0.447,0.175,0.300,0.000,0.220,0.152,0.375,0.066,0.000,0.019,0.073,0.000,0.000,0.000,0.157,0.250,0.196,0.000,0.074,0.014,0.026,0.000,0.189,0.111
model.000.01.pdb,0.062,0.132,0.282,0.012,0.000,0.275,0.370,0.000,0.585,0.128,0.633,0.059,0.088,0.105,0.000,0.000,0.529,0.128,0.150,0.350,0.322,0.000,0.000,0.131,0.122,0.184,0.244,0.271,0.000,0.113
model.000.02.pdb,0.000,0.130,0.000,0.206,0.400,0.026,0.000,0.368,0.000,0.159,0.000,0.085,0.082,0.169,0.581,0.535,0.000,0.143,0.024,0.000,0.000,0.333,0.368,0.208,0.183,0.171,0.072,0.000,0.370,0.164
model.000.03.pdb,0.041,0.022,0.515,0.045,0.033,0.617,0.092,0.080,0.148,0.470,0.156,0.246,0.137,0.022,0.012,0.025,0.381,0.426,0.329,0.406,0.061,0.045,0.092,0.507,0.464,0.571,0.710,0.061,0.058,0.011
model.000.04.pdb,0.139,0.000,0.364,0.114,0.125,0.569,0.060,0.149,0.114,0.437,0.119,0.387,0.275,0.000,0.047,0.073,0.296,0.308,0.247,0.267,0.022,0.140,0.176,0.416,0.631,0.576,0.563,0.027,0.157,0.000
model.000.05.pdb,0.000,0.054,0.500,0.056,0.067,0.338,0.024,0.078,0.080,0.623,0.110,0.122,0.037,0.044,0.087,0.062,0.171,0.650,0.493,0.353,0.099,0.044,0.102,0.656,0.304,0.403,0.500,0.125,0.057,0.023
model.000.06.pdb,0.000,0.159,0.000,0.300,0.491,0.012,0.015,0.455,0.000,0.123,0.000,0.048,0.046,0.200,0.556,0.619,0.000,0.093,0.024,0.000,0.014,0.444,0.404,0.156,0.117,0.120,0.046,0.000,0.434,0.197
model.000.07.pdb,0.368,0.129,0.000,0.388,0.255,0.000,0.415,0.250,0.283,0.000,0.208,0.057,0.208,0.133,0.000,0.094,0.016,0.000,0.000,0.016,0.319,0.283,0.250,0.000,0.041,0.014,0.000,0.023,0.245,0.189
model.000.08.pdb,0.000,0.045,0.492,0.059,0.011,0.343,0.013,0.045,0.059,0.567,0.103,0.114,0.026,0.047,0.093,0.026,0.167,0.593,0.531,0.359,0.077,0.011,0.045,0.629,0.273,0.352,0.537,0.117,0.035,0.062
model.000.09.pdb,0.656,0.000,0.070,0.211,0.167,0.237,0.204,0.127,0.190,0.028,0.121,0.462,0.686,0.000,0.000,0.035,0.189,0.000,0.000,0.065,0.033,0.190,0.164,0.000,0.262,0.154,0.123,0.000,0.196,0.000
model.000.10.pdb,0.019,0.281,0.200,0.044,0.029,0.087,0.173,0.028,0.291,0.136,0.314,0.000,0.017,0.246,0.000,0.000,0.182,0.154,0.215,0.259,0.548,0.029,0.014,0.108,0.000,0.027,0.091,0.412,0.000,0.269
model.000.11.pdb,0.218,0.118,0.011,0.482,0.750,0.087,0.074,0.667,0.037,0.115,0.000,0.246,0.259,0.137,0.250,0.490,0.000,0.087,0.011,0.000,0.085,0.660,0.700,0.080,0.197,0.141,0.021,0.000,0.653,0.130
model.000.12.pdb,0.164,0.323,0.000,0.633,0.528,0.000,0.111,0.608,0.053,0.024,0.013,0.046,0.077,0.333,0.263,0.429,0.000,0.000,0.000,0.000,0.213,0.509,0.491,0.022,0.048,0.024,0.011,0.000,0.500,0.364
model.000.13.pdb,0.590,0.096,0.024,0.444,0.436,0.108,0.259,0.404,0.182,0.025,0.121,0.320,0.545,0.099,0.014,0.153,0.059,0.012,0.000,0.014,0.108,0.472,0.429,0.011,0.194,0.091,0.034,0.000,0.434,0.106
model.000.14.pdb,0.086,0.473,0.024,0.436,0.311,0.012,0.169,0.350,0.113,0.025,0.071,0.000,0.030,0.491,0.246,0.255,0.000,0.012,0.012,0.000,0.352,0.295,0.266,0.034,0.012,0.012,0.034,0.000,0.262,0.574
model.000.15.pdb,0.036,0.169,0.227,0.028,0.014,0.114,0.306,0.013,0.480,0.130,0.591,0.000,0.032,0.138,0.000,0.000,0.259,0.130,0.188,0.291,0.417,0.014,0.000,0.104,0.025,0.067,0.101,0.417,0.000,0.150
model.000.16.pdb,0.000,0.076,0.027,0.078,0.207,0.058,0.000,0.203,0.000,0.217,0.000,0.075,0.054,0.113,0.564,0.341,0.000,0.237,0.069,0.000,0.000,0.169,0.203,0.270,0.242,0.250,0.123,0.000,0.196,0.123
model.000.17.pdb,0.280,0.281,0.012,0.667,0.397,0.012,0.250,0.439,0.176,0.000,0.118,0.079,0.167,0.311,0.125,0.250,0.000,0.000,0.000,0.000,0.254,0.404,0.390,0.011,0.060,0.012,0.011,0.000,0.393,0.339
model.000.18.pdb,0.000,0.231,0.049,0.099,0.197,0.025,0.000,0.159,0.000,0.108,0.000,0.000,0.000,0.258,0.667,0.360,0.000,0.155,0.132,0.027,0.043,0.147,0.143,0.187,0.089,0.105,0.083,0.000,0.152,0.237
model.000.19.pdb,0.125,0.038,0.284,0.053,0.026,0.221,0.468,0.025,0.646,0.122,0.667,0.047,0.150,0.026,0.000,0.000,0.460,0.122,0.160,0.382,0.217,0.026,0.013,0.111,0.087,0.133,0.195,0.273,0.013,0.042
model.000.20.pdb,0.432,0.000,0.147,0.129,0.127,0.383,0.255,0.110,0.274,0.078,0.210,0.523,0.643,0.000,0.000,0.015,0.352,0.064,0.036,0.134,0.014,0.145,0.141,0.059,0.403,0.269,0.227,0.000,0.167,0.000
model.000.21.pdb,0.523,0.090,0.023,0.509,0.474,0.101,0.281,0.441,0.203,0.024,0.145,0.246,0.460,0.092,0.056,0.217,0.069,0.000,0.000,0.013,0.116,0.509,0.466,0.011,0.167,0.072,0.043,0.000,0.473,0.114
model.000.22.pdb,0.100,0.010,0.480,0.083,0.082,0.612,0.068,0.104,0.118,0.459,0.124,0.333,0.221,0.010,0.032,0.044,0.324,0.440,0.333,0.365,0.054,0.083,0.128,0.513,0.556,0.549,0.671,0.052,0.109,0.010
model.000.23.pdb,0.000,0.091,0.453,0.000,0.000,0.213,0.071,0.000,0.207,0.276,0.245,0.000,0.000,0.045,0.000,0.000,0.255,0.321,0.393,0.558,0.185,0.000,0.000,0.227,0.068,0.118,0.221,0.516,0.000,0.032
model.000.24.pdb,0.000,0.364,0.143,0.000,0.000,0.041,0.086,0.000,0.197,0.069,0.211,0.000,0.000,0.304,0.000,0.000,0.136,0.085,0.209,0.167,0.367,0.000,0.000,0.050,0.000,0.013,0.036,0.389,0.000,0.214
model.000.25.pdb,0.452,0.000,0.151,0.149,0.164,0.350,0.155,0.145,0.167,0.095,0.106,0.667,0.718,0.000,0.000,0.031,0.224,0.095,0.062,0.121,0.014,0.185,0.179,0.100,0.441,0.297,0.200,0.000,0.210,0.000
model.000.26.pdb,0.056,0.087,0.000,0.327,0.609,0.055,0.016,0.596,0.000,0.116,0.000,0.173,0.167,0.106,0.275,0.500,0.000,0.085,0.000,0.000,0.015,0.622,0.630,0.091,0.141,0.113,0.012,0.000,0.614,0.079
model.000.27.pdb,0.167,0.157,0.000,0.549,0.818,0.012,0.062,0.761,0.026,0.064,0.014,0.136,0.131,0.162,0.268,0.568,0.000,0.051,0.000,0.000,0.074,0.717,0.688,0.071,0.115,0.076,0.000,0.000,0.638,0.156
model.000.28.pdb,0.000,0.000,0.130,0.029,0.143,0.172,0.000,0.123,0.000,0.442,0.000,0.135,0.070,0.014,0.260,0.130,0.016,0.364,0.179,0.079,0.000,0.092,0.141,0.491,0.386,0.426,0.292,0.000,0.095,0.031
model.000.29.pdb,0.543,0.059,0.013,0.250,0.164,0.072,0.579,0.143,0.400,0.000,0.320,0.137,0.333,0.061,0.000,0.034,0.143,0.000,0.000,0.015,0.143,0.186,0.143,0.000,0.068,0.027,0.051,0.000,0.153,0.102
