 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.306,0.000,0.509,0.027,0.381,0.000,0.344,0.000,0.483,0.000,0.279,0.020,0.373,0.000,0.268,0.000,0.000,0.000,0.020,0.000,0.044,0.455,0.011,0.108,0.364,0.464,0.339,0.000,0.000,0.022
model.000.01.pdb,0.079,0.317,0.000,0.100,0.011,0.525,0.000,0.324,0.012,0.460,0.179,0.397,0.051,0.468,0.059,0.432,0.441,0.397,0.444,0.338,0.284,0.000,0.368,0.058,0.027,0.000,0.105,0.392,0.467,0.333
model.000.02.pdb,0.638,0.000,0.357,0.125,0.277,0.023,0.258,0.000,0.281,0.024,0.233,0.010,0.674,0.012,0.558,0.000,0.013,0.000,0.010,0.000,0.084,0.288,0.011,0.214,0.651,0.279,0.580,0.000,0.012,0.012
model.000.03.pdb,0.141,0.121,0.143,0.000,0.053,0.037,0.072,0.049,0.130,0.037,0.400,0.033,0.123,0.038,0.016,0.174,0.206,0.036,0.067,0.147,0.062,0.108,0.050,0.000,0.098,0.104,0.190,0.000,0.039,0.186
model.000.04.pdb,0.038,0.414,0.000,0.056,0.000,0.333,0.000,0.329,0.000,0.338,0.130,0.278,0.000,0.304,0.000,0.319,0.680,0.288,0.411,0.483,0.324,0.000,0.314,0.014,0.000,0.000,0.037,0.228,0.299,0.468
model.000.05.pdb,0.188,0.091,0.679,0.000,0.578,0.039,0.600,0.138,0.695,0.050,0.150,0.075,0.188,0.072,0.149,0.000,0.010,0.080,0.073,0.064,0.102,0.649,0.050,0.049,0.187,0.655,0.183,0.000,0.031,0.061
model.000.06.pdb,0.082,0.127,0.444,0.014,0.700,0.047,0.702,0.197,0.647,0.072,0.056,0.138,0.082,0.114,0.030,0.000,0.000,0.122,0.086,0.037,0.122,0.592,0.084,0.029,0.058,0.667,0.080,0.000,0.062,0.047
model.000.07.pdb,0.076,0.370,0.010,0.190,0.040,0.803,0.031,0.521,0.040,0.703,0.091,0.566,0.076,0.588,0.072,0.212,0.457,0.577,0.658,0.368,0.474,0.021,0.507,0.084,0.057,0.010,0.086,0.375,0.522,0.416
model.000.08.pdb,0.043,0.254,0.000,0.000,0.000,0.200,0.000,0.181,0.000,0.186,0.228,0.148,0.014,0.188,0.016,0.543,0.407,0.147,0.250,0.258,0.178,0.000,0.151,0.000,0.000,0.000,0.087,0.170,0.179,0.317
model.000.09.pdb,0.227,0.038,0.778,0.027,0.526,0.022,0.519,0.069,0.593,0.022,0.182,0.031,0.246,0.034,0.183,0.000,0.000,0.033,0.030,0.024,0.044,0.633,0.011,0.108,0.250,0.577,0.239,0.000,0.012,0.034
model.000.10.pdb,0.731,0.011,0.236,0.250,0.185,0.098,0.167,0.000,0.203,0.087,0.279,0.058,0.765,0.065,0.633,0.060,0.022,0.020,0.057,0.000,0.084,0.187,0.052,0.350,0.615,0.182,0.704,0.068,0.067,0.020
model.000.11.pdb,0.000,0.397,0.036,0.171,0.192,0.256,0.173,0.414,0.150,0.244,0.000,0.466,0.000,0.371,0.000,0.000,0.200,0.389,0.362,0.373,0.299,0.075,0.441,0.083,0.000,0.128,0.000,0.070,0.348,0.329
model.000.12.pdb,0.066,0.269,0.000,0.017,0.000,0.310,0.000,0.222,0.000,0.250,0.170,0.232,0.048,0.233,0.038,0.533,0.283,0.238,0.279,0.207,0.219,0.000,0.206,0.000,0.017,0.000,0.117,0.256,0.246,0.210
model.000.13.pdb,0.153,0.091,0.547,0.013,0.679,0.022,0.826,0.159,0.796,0.045,0.096,0.132,0.153,0.095,0.106,0.000,0.000,0.091,0.061,0.035,0.116,0.673,0.080,0.057,0.167,0.714,0.149,0.000,0.060,0.045
model.000.14.pdb,0.045,0.348,0.011,0.176,0.021,0.537,0.011,0.425,0.021,0.594,0.113,0.455,0.034,0.443,0.025,0.237,0.508,0.479,0.500,0.386,0.438,0.022,0.451,0.078,0.049,0.000,0.068,0.397,0.441,0.500
model.000.15.pdb,0.261,0.060,0.720,0.012,0.476,0.054,0.492,0.112,0.586,0.066,0.151,0.070,0.261,0.055,0.203,0.000,0.023,0.075,0.079,0.022,0.136,0.654,0.054,0.068,0.246,0.571,0.236,0.000,0.022,0.054
model.000.16.pdb,0.013,0.116,0.316,0.000,0.390,0.061,0.351,0.222,0.446,0.075,0.043,0.157,0.013,0.104,0.000,0.000,0.053,0.127,0.101,0.110,0.141,0.364,0.101,0.000,0.000,0.375,0.013,0.000,0.079,0.089
model.000.17.pdb,0.233,0.027,0.659,0.000,0.404,0.012,0.442,0.036,0.491,0.024,0.183,0.022,0.233,0.000,0.164,0.000,0.000,0.036,0.032,0.026,0.036,0.622,0.024,0.083,0.236,0.471,0.226,0.000,0.000,0.050
model.000.18.pdb,0.103,0.243,0.000,0.227,0.000,0.590,0.000,0.273,0.000,0.548,0.137,0.377,0.089,0.462,0.118,0.314,0.483,0.375,0.367,0.264,0.303,0.000,0.329,0.100,0.067,0.000,0.128,0.531,0.438,0.263
model.000.19.pdb,0.031,0.485,0.031,0.118,0.082,0.388,0.063,0.514,0.050,0.410,0.054,0.538,0.020,0.362,0.023,0.110,0.471,0.449,0.525,0.667,0.527,0.053,0.632,0.034,0.011,0.041,0.030,0.113,0.432,0.642
model.000.20.pdb,0.000,0.607,0.103,0.057,0.157,0.385,0.153,0.652,0.159,0.446,0.044,0.410,0.000,0.413,0.000,0.114,0.493,0.447,0.545,0.619,0.486,0.116,0.385,0.011,0.000,0.114,0.010,0.132,0.355,0.574
model.000.21.pdb,0.404,0.013,0.549,0.042,0.433,0.011,0.421,0.022,0.441,0.011,0.242,0.010,0.455,0.000,0.373,0.017,0.000,0.022,0.030,0.012,0.069,0.463,0.011,0.127,0.423,0.421,0.439,0.000,0.024,0.023
model.000.22.pdb,0.205,0.092,0.691,0.011,0.639,0.040,0.667,0.152,0.737,0.061,0.123,0.107,0.205,0.084,0.151,0.000,0.010,0.092,0.074,0.042,0.151,0.722,0.061,0.062,0.189,0.696,0.185,0.000,0.042,0.061
model.000.23.pdb,0.076,0.408,0.021,0.221,0.071,0.719,0.064,0.521,0.061,0.787,0.055,0.630,0.065,0.662,0.085,0.143,0.360,0.697,0.592,0.368,0.514,0.032,0.549,0.098,0.045,0.031,0.063,0.354,0.641,0.380
model.000.24.pdb,0.228,0.145,0.015,0.000,0.000,0.174,0.014,0.108,0.042,0.127,0.457,0.111,0.186,0.162,0.176,0.594,0.177,0.122,0.150,0.087,0.137,0.000,0.095,0.000,0.164,0.000,0.309,0.204,0.152,0.127
model.000.25.pdb,0.011,0.590,0.044,0.083,0.109,0.372,0.102,0.612,0.086,0.413,0.033,0.506,0.000,0.500,0.000,0.116,0.435,0.514,0.513,0.683,0.514,0.044,0.507,0.012,0.000,0.054,0.010,0.104,0.478,0.631
model.000.26.pdb,0.141,0.014,0.263,0.153,0.463,0.012,0.370,0.037,0.279,0.000,0.014,0.120,0.177,0.051,0.189,0.000,0.000,0.062,0.033,0.054,0.024,0.333,0.135,0.255,0.175,0.370,0.136,0.000,0.039,0.025
model.000.27.pdb,0.545,0.036,0.077,0.194,0.034,0.171,0.049,0.032,0.084,0.131,0.390,0.082,0.441,0.119,0.442,0.222,0.086,0.065,0.103,0.023,0.114,0.050,0.055,0.206,0.463,0.036,0.582,0.194,0.110,0.067
model.000.28.pdb,0.082,0.015,0.275,0.000,0.108,0.000,0.117,0.000,0.183,0.000,0.235,0.000,0.082,0.000,0.000,0.044,0.078,0.000,0.000,0.060,0.000,0.204,0.000,0.000,0.053,0.196,0.079,0.000,0.000,0.056
model.000.29.pdb,0.161,0.106,0.060,0.000,0.026,0.051,0.028,0.063,0.069,0.051,0.408,0.045,0.125,0.052,0.088,0.233,0.190,0.037,0.093,0.132,0.090,0.044,0.064,0.000,0.082,0.043,0.213,0.000,0.083,0.188
