 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.233,0.200,0.159,0.000,0.000,0.303,0.131,0.027,0.436,0.353,0.186,0.153,0.181,0.628,0.098,0.396,0.114,0.042,0.226,0.220,0.100,0.411,0.117,0.262,0.000,0.094,0.000,0.013,0.000,0.000
model.000.01.pdb,0.056,0.520,0.833,0.194,0.134,0.011,0.043,0.362,0.137,0.460,0.039,0.000,0.085,0.072,0.022,0.083,0.614,0.491,0.045,0.444,0.397,0.221,0.034,0.227,0.014,0.000,0.028,0.414,0.040,0.197
model.000.02.pdb,0.034,0.159,0.321,0.055,0.090,0.087,0.207,0.101,0.379,0.373,0.051,0.062,0.021,0.246,0.022,0.316,0.203,0.310,0.222,0.216,0.500,0.633,0.024,0.054,0.015,0.011,0.000,0.197,0.071,0.061
model.000.03.pdb,0.024,0.065,0.098,0.707,0.650,0.000,0.000,0.327,0.000,0.016,0.055,0.000,0.045,0.000,0.050,0.000,0.323,0.278,0.000,0.019,0.246,0.028,0.111,0.000,0.429,0.048,0.208,0.440,0.417,0.500
model.000.04.pdb,0.203,0.638,0.444,0.174,0.116,0.034,0.000,0.481,0.037,0.321,0.151,0.000,0.212,0.056,0.044,0.026,0.632,0.231,0.000,0.404,0.108,0.091,0.058,0.439,0.092,0.010,0.103,0.297,0.026,0.298
model.000.05.pdb,0.095,0.321,0.339,0.444,0.423,0.011,0.000,0.638,0.013,0.164,0.083,0.000,0.087,0.000,0.034,0.000,0.607,0.426,0.000,0.212,0.234,0.066,0.060,0.129,0.236,0.000,0.180,0.569,0.188,0.614
model.000.06.pdb,0.391,0.092,0.043,0.250,0.203,0.090,0.000,0.233,0.000,0.000,0.365,0.000,0.366,0.015,0.236,0.000,0.176,0.042,0.000,0.000,0.000,0.013,0.349,0.206,0.327,0.165,0.408,0.222,0.141,0.388
model.000.07.pdb,0.576,0.075,0.024,0.154,0.132,0.389,0.051,0.099,0.069,0.025,0.634,0.155,0.600,0.091,0.552,0.073,0.052,0.035,0.068,0.000,0.034,0.069,0.613,0.152,0.231,0.372,0.424,0.082,0.100,0.137
model.000.08.pdb,0.012,0.172,0.353,0.200,0.193,0.000,0.121,0.183,0.172,0.204,0.021,0.000,0.033,0.048,0.024,0.111,0.273,0.543,0.130,0.163,0.698,0.250,0.012,0.014,0.051,0.011,0.015,0.370,0.148,0.140
model.000.09.pdb,0.054,0.212,0.397,0.254,0.212,0.044,0.085,0.258,0.160,0.203,0.078,0.000,0.082,0.054,0.077,0.093,0.333,0.660,0.090,0.169,0.809,0.261,0.056,0.024,0.088,0.031,0.040,0.410,0.188,0.167
model.000.10.pdb,0.772,0.137,0.077,0.036,0.037,0.329,0.039,0.117,0.111,0.053,0.592,0.113,0.677,0.157,0.312,0.090,0.125,0.036,0.056,0.029,0.000,0.084,0.366,0.419,0.100,0.209,0.209,0.085,0.000,0.127
