 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.000,0.022,0.492,0.059,0.046,0.541,0.067,0.095,0.139,0.492,0.147,0.200,0.096,0.011,0.025,0.039,0.312,0.424,0.324,0.403,0.063,0.059,0.108,0.530,0.420,0.524,0.609,0.063,0.073,0.024
model.000.01.pdb,0.091,0.054,0.258,0.041,0.013,0.231,0.467,0.013,0.617,0.143,0.756,0.016,0.100,0.041,0.000,0.000,0.458,0.143,0.167,0.352,0.228,0.013,0.000,0.130,0.077,0.139,0.203,0.262,0.000,0.060
model.000.02.pdb,0.068,0.125,0.000,0.317,0.538,0.025,0.000,0.473,0.000,0.122,0.000,0.117,0.113,0.145,0.511,0.643,0.000,0.092,0.012,0.000,0.000,0.463,0.446,0.154,0.176,0.133,0.057,0.000,0.481,0.138
model.000.03.pdb,0.090,0.000,0.333,0.099,0.125,0.500,0.039,0.138,0.072,0.476,0.076,0.351,0.254,0.000,0.052,0.082,0.221,0.329,0.260,0.246,0.025,0.127,0.167,0.449,0.565,0.557,0.478,0.031,0.145,0.000
model.000.04.pdb,0.294,0.273,0.011,0.708,0.456,0.036,0.200,0.474,0.139,0.024,0.083,0.129,0.220,0.302,0.121,0.263,0.000,0.000,0.000,0.000,0.226,0.464,0.448,0.011,0.084,0.023,0.011,0.000,0.455,0.328
model.000.05.pdb,0.000,0.157,0.000,0.295,0.455,0.000,0.015,0.446,0.000,0.137,0.000,0.031,0.030,0.197,0.614,0.605,0.000,0.107,0.024,0.000,0.014,0.411,0.373,0.184,0.130,0.133,0.070,0.000,0.400,0.194
model.000.06.pdb,0.000,0.022,0.470,0.071,0.071,0.324,0.026,0.082,0.084,0.649,0.117,0.147,0.053,0.011,0.079,0.067,0.183,0.649,0.441,0.338,0.091,0.047,0.108,0.656,0.307,0.412,0.471,0.117,0.060,0.012
model.000.07.pdb,0.113,0.351,0.000,0.531,0.434,0.000,0.102,0.510,0.042,0.026,0.014,0.016,0.032,0.339,0.241,0.383,0.000,0.000,0.000,0.000,0.211,0.415,0.400,0.024,0.025,0.025,0.011,0.000,0.404,0.400
model.000.08.pdb,0.024,0.052,0.597,0.053,0.010,0.465,0.125,0.020,0.205,0.405,0.215,0.128,0.059,0.042,0.011,0.034,0.424,0.444,0.459,0.492,0.106,0.010,0.030,0.480,0.301,0.395,0.638,0.116,0.021,0.022
model.000.09.pdb,0.132,0.182,0.000,0.551,0.674,0.000,0.048,0.696,0.013,0.067,0.000,0.049,0.048,0.206,0.333,0.692,0.000,0.053,0.000,0.000,0.077,0.583,0.625,0.061,0.063,0.065,0.000,0.000,0.574,0.183
model.000.10.pdb,0.088,0.143,0.000,0.444,0.681,0.025,0.015,0.667,0.000,0.079,0.000,0.119,0.115,0.164,0.373,0.700,0.000,0.065,0.000,0.000,0.014,0.625,0.600,0.072,0.103,0.091,0.000,0.000,0.652,0.141
model.000.11.pdb,0.000,0.045,0.508,0.058,0.011,0.338,0.013,0.045,0.058,0.557,0.101,0.113,0.025,0.046,0.078,0.025,0.164,0.583,0.571,0.354,0.076,0.011,0.045,0.619,0.269,0.347,0.529,0.133,0.035,0.049
model.000.12.pdb,0.529,0.111,0.000,0.308,0.211,0.029,0.487,0.186,0.308,0.000,0.231,0.120,0.318,0.115,0.000,0.036,0.051,0.000,0.000,0.016,0.265,0.236,0.186,0.000,0.056,0.014,0.013,0.023,0.179,0.167
model.000.13.pdb,0.241,0.062,0.011,0.431,0.714,0.087,0.090,0.635,0.051,0.130,0.000,0.246,0.281,0.078,0.230,0.431,0.000,0.087,0.011,0.000,0.085,0.729,0.735,0.093,0.197,0.141,0.021,0.000,0.688,0.068
model.000.14.pdb,0.645,0.062,0.042,0.314,0.214,0.092,0.390,0.190,0.288,0.000,0.189,0.146,0.425,0.063,0.000,0.036,0.109,0.000,0.000,0.032,0.151,0.241,0.190,0.013,0.103,0.058,0.067,0.000,0.182,0.107
model.000.15.pdb,0.000,0.063,0.559,0.053,0.031,0.338,0.035,0.041,0.100,0.493,0.118,0.087,0.035,0.042,0.071,0.060,0.192,0.537,0.597,0.412,0.069,0.021,0.041,0.594,0.289,0.364,0.534,0.134,0.032,0.011
model.000.16.pdb,0.000,0.091,0.027,0.077,0.203,0.057,0.000,0.200,0.000,0.213,0.000,0.074,0.053,0.111,0.590,0.333,0.000,0.233,0.068,0.000,0.000,0.167,0.200,0.266,0.238,0.246,0.122,0.000,0.193,0.140
model.000.17.pdb,0.179,0.235,0.000,0.608,0.596,0.036,0.091,0.714,0.038,0.049,0.000,0.148,0.180,0.242,0.233,0.412,0.000,0.012,0.000,0.000,0.152,0.608,0.647,0.033,0.098,0.048,0.011,0.000,0.633,0.262
model.000.18.pdb,0.082,0.091,0.309,0.012,0.000,0.344,0.309,0.000,0.577,0.132,0.625,0.129,0.125,0.065,0.000,0.000,0.652,0.147,0.154,0.362,0.267,0.000,0.000,0.148,0.169,0.239,0.301,0.229,0.000,0.069
model.000.19.pdb,0.107,0.481,0.012,0.393,0.317,0.000,0.115,0.356,0.054,0.012,0.014,0.015,0.046,0.500,0.273,0.236,0.000,0.000,0.024,0.000,0.309,0.300,0.270,0.035,0.000,0.000,0.022,0.000,0.267,0.587
model.000.20.pdb,0.442,0.000,0.149,0.130,0.129,0.390,0.214,0.111,0.238,0.093,0.175,0.571,0.659,0.000,0.000,0.015,0.309,0.079,0.049,0.119,0.014,0.147,0.143,0.072,0.410,0.273,0.230,0.000,0.169,0.000
model.000.21.pdb,0.553,0.085,0.012,0.415,0.434,0.097,0.275,0.375,0.190,0.026,0.127,0.286,0.548,0.087,0.015,0.121,0.045,0.013,0.000,0.014,0.113,0.471,0.400,0.012,0.169,0.066,0.023,0.000,0.404,0.094
model.000.22.pdb,0.000,0.255,0.213,0.000,0.000,0.092,0.075,0.000,0.241,0.145,0.312,0.000,0.000,0.196,0.000,0.000,0.220,0.145,0.210,0.280,0.419,0.000,0.000,0.099,0.000,0.043,0.081,0.571,0.000,0.192
model.000.23.pdb,0.036,0.206,0.227,0.028,0.014,0.099,0.280,0.013,0.423,0.130,0.522,0.000,0.032,0.156,0.000,0.000,0.236,0.130,0.206,0.268,0.447,0.014,0.000,0.104,0.012,0.053,0.087,0.457,0.000,0.169
model.000.24.pdb,0.123,0.000,0.438,0.089,0.100,0.645,0.073,0.111,0.126,0.417,0.133,0.387,0.257,0.000,0.034,0.048,0.353,0.417,0.309,0.357,0.045,0.101,0.149,0.434,0.606,0.576,0.586,0.056,0.129,0.000
model.000.25.pdb,0.000,0.033,0.420,0.046,0.045,0.397,0.038,0.069,0.071,0.638,0.101,0.129,0.038,0.046,0.153,0.080,0.164,0.557,0.414,0.313,0.062,0.034,0.069,0.729,0.356,0.448,0.576,0.062,0.047,0.062
model.000.26.pdb,0.442,0.127,0.012,0.529,0.580,0.079,0.193,0.538,0.147,0.025,0.088,0.245,0.360,0.130,0.094,0.214,0.043,0.025,0.000,0.000,0.143,0.625,0.538,0.023,0.132,0.050,0.022,0.000,0.520,0.159
model.000.27.pdb,0.487,0.000,0.125,0.156,0.172,0.322,0.143,0.152,0.138,0.099,0.094,0.722,0.684,0.000,0.000,0.032,0.193,0.099,0.065,0.092,0.015,0.194,0.188,0.090,0.414,0.270,0.176,0.000,0.220,0.000
model.000.28.pdb,0.103,0.464,0.036,0.404,0.286,0.012,0.207,0.302,0.159,0.024,0.118,0.000,0.045,0.455,0.220,0.207,0.014,0.012,0.011,0.013,0.396,0.270,0.242,0.034,0.011,0.012,0.033,0.018,0.238,0.531
model.000.29.pdb,0.078,0.024,0.673,0.000,0.012,0.618,0.119,0.000,0.197,0.348,0.227,0.217,0.119,0.024,0.000,0.000,0.549,0.413,0.409,0.577,0.082,0.012,0.012,0.352,0.310,0.400,0.556,0.148,0.012,0.013
