 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.047,0.000,0.510,0.000,0.022,0.619,0.283,0.013,0.228,0.250,0.000,0.000,0.031,0.291,0.000,0.147,0.035,0.254,0.548,0.217,0.000,0.000,0.014,0.016,0.014,0.222,0.110,0.087,0.147,0.095
model.000.01.pdb,0.086,0.083,0.180,0.634,0.034,0.065,0.293,0.179,0.236,0.333,0.121,0.526,0.114,0.278,0.295,0.000,0.012,0.091,0.016,0.164,0.218,0.061,0.775,0.000,0.115,0.136,0.042,0.622,0.012,0.011
model.000.02.pdb,0.390,0.141,0.167,0.000,0.514,0.149,0.056,0.210,0.012,0.048,0.120,0.000,0.444,0.128,0.013,0.462,0.452,0.011,0.281,0.011,0.075,0.127,0.047,0.129,0.074,0.056,0.494,0.034,0.689,0.580
model.000.03.pdb,0.020,0.150,0.103,0.141,0.040,0.127,0.203,0.000,0.344,0.093,0.097,0.108,0.018,0.037,0.000,0.059,0.110,0.654,0.085,0.466,0.110,0.200,0.024,0.321,0.323,0.459,0.108,0.115,0.043,0.072
model.000.04.pdb,0.151,0.138,0.079,0.340,0.075,0.000,0.109,0.316,0.049,0.123,0.173,0.421,0.205,0.182,0.472,0.000,0.025,0.030,0.017,0.031,0.189,0.082,0.595,0.000,0.085,0.029,0.022,0.380,0.026,0.024
model.000.05.pdb,0.020,0.094,0.101,0.139,0.040,0.141,0.200,0.000,0.317,0.092,0.039,0.106,0.027,0.037,0.000,0.167,0.109,0.642,0.114,0.433,0.093,0.118,0.024,0.210,0.277,0.475,0.107,0.128,0.076,0.117
model.000.06.pdb,0.329,0.179,0.033,0.023,0.461,0.024,0.011,0.220,0.023,0.011,0.147,0.000,0.384,0.023,0.013,0.540,0.500,0.022,0.077,0.011,0.086,0.167,0.022,0.174,0.099,0.032,0.644,0.011,0.567,0.708
model.000.07.pdb,0.109,0.000,0.536,0.373,0.083,0.404,0.780,0.148,0.439,0.745,0.013,0.200,0.098,0.596,0.044,0.000,0.031,0.246,0.262,0.349,0.080,0.000,0.393,0.000,0.065,0.309,0.056,0.554,0.043,0.020
model.000.08.pdb,0.051,0.000,0.595,0.107,0.037,0.525,0.522,0.088,0.189,0.575,0.000,0.039,0.057,0.561,0.020,0.000,0.000,0.155,0.415,0.158,0.016,0.000,0.158,0.000,0.016,0.148,0.022,0.283,0.039,0.000
model.000.09.pdb,0.462,0.118,0.162,0.028,0.470,0.123,0.065,0.284,0.027,0.056,0.108,0.000,0.419,0.134,0.016,0.297,0.306,0.000,0.273,0.000,0.088,0.085,0.068,0.081,0.056,0.025,0.377,0.039,0.596,0.426
model.000.10.pdb,0.126,0.000,0.519,0.351,0.099,0.382,0.700,0.171,0.444,0.773,0.014,0.193,0.113,0.580,0.031,0.000,0.043,0.224,0.237,0.350,0.069,0.000,0.397,0.000,0.068,0.288,0.058,0.566,0.056,0.042
model.000.11.pdb,0.583,0.238,0.101,0.022,0.589,0.082,0.031,0.400,0.011,0.022,0.152,0.024,0.699,0.067,0.153,0.342,0.468,0.010,0.187,0.010,0.134,0.116,0.102,0.089,0.080,0.052,0.453,0.065,0.594,0.506
model.000.12.pdb,0.026,0.167,0.016,0.439,0.025,0.000,0.081,0.127,0.111,0.071,0.213,0.667,0.071,0.070,0.441,0.000,0.013,0.085,0.000,0.086,0.311,0.127,0.432,0.040,0.154,0.098,0.011,0.354,0.000,0.000
model.000.13.pdb,0.111,0.011,0.400,0.463,0.097,0.279,0.673,0.167,0.481,0.633,0.041,0.273,0.111,0.473,0.045,0.000,0.042,0.273,0.136,0.431,0.113,0.038,0.407,0.059,0.127,0.359,0.078,0.574,0.032,0.030
model.000.14.pdb,0.316,0.133,0.048,0.025,0.432,0.025,0.022,0.203,0.024,0.012,0.095,0.000,0.425,0.037,0.014,0.508,0.493,0.035,0.082,0.012,0.064,0.132,0.024,0.152,0.063,0.034,0.620,0.011,0.538,0.738
model.000.15.pdb,0.114,0.000,0.491,0.426,0.075,0.333,0.667,0.156,0.393,0.773,0.027,0.259,0.102,0.549,0.081,0.000,0.021,0.206,0.217,0.306,0.116,0.013,0.446,0.000,0.068,0.250,0.058,0.627,0.033,0.031
model.000.16.pdb,0.011,0.082,0.090,0.214,0.022,0.117,0.246,0.000,0.380,0.131,0.065,0.180,0.000,0.045,0.000,0.041,0.048,0.659,0.067,0.500,0.097,0.109,0.043,0.220,0.327,0.490,0.053,0.156,0.012,0.034
model.000.17.pdb,0.538,0.184,0.105,0.053,0.478,0.026,0.061,0.492,0.013,0.053,0.116,0.014,0.642,0.141,0.150,0.222,0.303,0.000,0.136,0.012,0.082,0.079,0.169,0.091,0.067,0.036,0.354,0.090,0.433,0.417
model.000.18.pdb,0.076,0.000,0.537,0.345,0.063,0.481,0.720,0.111,0.463,0.756,0.013,0.190,0.069,0.538,0.030,0.000,0.032,0.258,0.254,0.390,0.068,0.000,0.302,0.000,0.068,0.323,0.058,0.500,0.044,0.010
model.000.19.pdb,0.140,0.000,0.577,0.283,0.099,0.434,0.735,0.187,0.393,0.857,0.000,0.133,0.125,0.681,0.015,0.000,0.054,0.171,0.259,0.286,0.027,0.000,0.350,0.000,0.040,0.232,0.079,0.482,0.068,0.042
model.000.20.pdb,0.405,0.312,0.022,0.023,0.507,0.011,0.000,0.378,0.000,0.000,0.173,0.013,0.551,0.011,0.176,0.375,0.507,0.044,0.075,0.011,0.139,0.192,0.056,0.153,0.110,0.021,0.470,0.021,0.507,0.548
