 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.021,0.128,0.093,0.203,0.042,0.118,0.214,0.000,0.393,0.114,0.087,0.172,0.019,0.053,0.015,0.049,0.090,0.708,0.074,0.558,0.167,0.159,0.066,0.273,0.368,0.545,0.069,0.186,0.033,0.053
model.000.01.pdb,0.571,0.271,0.051,0.026,0.603,0.027,0.062,0.525,0.039,0.068,0.226,0.015,0.535,0.111,0.115,0.192,0.361,0.000,0.121,0.025,0.147,0.174,0.108,0.145,0.097,0.024,0.294,0.063,0.377,0.365
model.000.02.pdb,0.066,0.024,0.328,0.583,0.053,0.230,0.500,0.173,0.481,0.540,0.057,0.367,0.103,0.368,0.138,0.000,0.043,0.266,0.091,0.404,0.134,0.026,0.481,0.015,0.085,0.333,0.069,0.673,0.022,0.021
model.000.03.pdb,0.057,0.000,0.132,0.000,0.056,0.183,0.067,0.000,0.123,0.028,0.000,0.000,0.073,0.028,0.000,0.421,0.150,0.222,0.193,0.134,0.000,0.000,0.000,0.032,0.028,0.143,0.253,0.000,0.219,0.284
model.000.04.pdb,0.143,0.000,0.571,0.297,0.104,0.464,0.685,0.188,0.400,0.750,0.013,0.156,0.129,0.700,0.028,0.000,0.051,0.205,0.295,0.318,0.051,0.000,0.381,0.000,0.050,0.264,0.085,0.483,0.087,0.050
model.000.05.pdb,0.346,0.165,0.033,0.011,0.423,0.061,0.021,0.266,0.035,0.035,0.117,0.000,0.434,0.034,0.040,0.492,0.500,0.069,0.077,0.034,0.060,0.152,0.045,0.191,0.085,0.043,0.622,0.022,0.615,0.734
model.000.06.pdb,0.151,0.000,0.509,0.345,0.098,0.351,0.654,0.184,0.386,0.756,0.013,0.190,0.135,0.667,0.015,0.000,0.032,0.186,0.233,0.302,0.068,0.013,0.390,0.014,0.082,0.246,0.078,0.527,0.056,0.041
model.000.07.pdb,0.618,0.163,0.119,0.072,0.600,0.060,0.115,0.464,0.047,0.125,0.115,0.000,0.622,0.182,0.068,0.273,0.397,0.000,0.133,0.033,0.085,0.108,0.192,0.108,0.071,0.043,0.440,0.118,0.559,0.514
model.000.08.pdb,0.132,0.011,0.403,0.464,0.094,0.266,0.607,0.190,0.339,0.596,0.053,0.304,0.130,0.585,0.075,0.000,0.030,0.225,0.182,0.303,0.139,0.049,0.483,0.042,0.107,0.268,0.065,0.660,0.042,0.040
model.000.09.pdb,0.403,0.153,0.022,0.012,0.507,0.024,0.022,0.269,0.035,0.023,0.118,0.000,0.475,0.060,0.027,0.455,0.551,0.070,0.064,0.046,0.061,0.125,0.071,0.143,0.086,0.056,0.587,0.011,0.600,0.746
model.000.10.pdb,0.067,0.371,0.013,0.276,0.090,0.000,0.065,0.036,0.103,0.027,0.385,0.300,0.019,0.000,0.123,0.051,0.106,0.254,0.000,0.200,0.480,0.481,0.130,0.426,0.596,0.206,0.060,0.143,0.034,0.043
model.000.11.pdb,0.439,0.125,0.172,0.021,0.519,0.143,0.094,0.253,0.021,0.089,0.092,0.000,0.506,0.179,0.024,0.432,0.481,0.030,0.274,0.020,0.054,0.099,0.086,0.111,0.054,0.071,0.573,0.062,0.652,0.622
model.000.12.pdb,0.021,0.114,0.123,0.222,0.031,0.152,0.250,0.000,0.444,0.130,0.056,0.193,0.019,0.053,0.015,0.049,0.066,0.822,0.106,0.620,0.149,0.127,0.066,0.228,0.322,0.635,0.069,0.186,0.022,0.042
model.000.13.pdb,0.427,0.128,0.110,0.024,0.473,0.062,0.068,0.256,0.012,0.061,0.105,0.000,0.481,0.114,0.013,0.439,0.413,0.046,0.155,0.011,0.062,0.141,0.084,0.162,0.074,0.033,0.513,0.045,0.537,0.603
