 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.754,0.103,0.136,0.064,0.563,0.077,0.523,0.494,0.256,0.057,0.051,0.088,0.179,0.700,0.012,0.012,0.132,0.138,0.011,0.118,0.466,0.341,0.205,0.043,0.163,0.124,0.154,0.110,0.609,0.173
model.000.01.pdb,0.260,0.000,0.000,0.404,0.188,0.000,0.187,0.333,0.796,0.093,0.057,0.000,0.640,0.239,0.156,0.125,0.000,0.000,0.077,0.056,0.128,0.156,0.091,0.222,0.431,0.000,0.000,0.421,0.174,0.491
model.000.02.pdb,0.071,0.569,0.909,0.000,0.118,0.302,0.137,0.030,0.000,0.169,0.243,0.456,0.000,0.108,0.046,0.031,0.489,0.537,0.130,0.397,0.110,0.089,0.071,0.025,0.000,0.556,0.609,0.014,0.092,0.000
model.000.03.pdb,0.075,0.250,0.162,0.088,0.023,0.351,0.147,0.021,0.069,0.868,0.390,0.345,0.127,0.089,0.575,0.605,0.000,0.300,0.217,0.482,0.036,0.033,0.000,0.100,0.241,0.339,0.150,0.207,0.071,0.233
model.000.04.pdb,0.627,0.101,0.074,0.133,0.687,0.075,0.384,0.579,0.299,0.033,0.061,0.063,0.221,0.635,0.012,0.024,0.114,0.110,0.021,0.060,0.493,0.468,0.286,0.053,0.173,0.109,0.095,0.094,0.548,0.183
model.000.05.pdb,0.037,0.510,0.696,0.000,0.113,0.288,0.041,0.032,0.000,0.061,0.209,0.400,0.000,0.043,0.000,0.000,0.524,0.351,0.161,0.262,0.133,0.082,0.077,0.041,0.000,0.418,0.511,0.000,0.023,0.000
model.000.06.pdb,0.093,0.729,0.582,0.029,0.077,0.574,0.162,0.010,0.000,0.317,0.406,0.720,0.000,0.082,0.127,0.150,0.259,0.593,0.266,0.517,0.044,0.041,0.000,0.090,0.026,0.642,0.571,0.068,0.101,0.025
model.000.07.pdb,0.556,0.130,0.138,0.042,0.325,0.099,0.800,0.298,0.271,0.137,0.033,0.111,0.169,0.528,0.071,0.090,0.085,0.200,0.000,0.218,0.273,0.193,0.090,0.011,0.135,0.152,0.157,0.065,0.437,0.089
model.000.08.pdb,0.048,0.462,0.311,0.033,0.034,0.733,0.053,0.032,0.000,0.333,0.694,0.646,0.000,0.042,0.185,0.192,0.119,0.295,0.451,0.333,0.048,0.056,0.012,0.164,0.058,0.379,0.228,0.109,0.071,0.042
model.000.09.pdb,0.101,0.767,0.633,0.000,0.083,0.500,0.162,0.021,0.000,0.309,0.297,0.646,0.000,0.088,0.143,0.127,0.222,0.681,0.138,0.585,0.061,0.044,0.000,0.013,0.014,0.702,0.628,0.029,0.083,0.000
model.000.10.pdb,0.167,0.000,0.000,0.364,0.158,0.027,0.101,0.267,0.500,0.131,0.067,0.013,0.917,0.143,0.271,0.229,0.000,0.013,0.044,0.066,0.105,0.123,0.092,0.172,0.522,0.013,0.000,0.388,0.114,0.532
model.000.11.pdb,0.027,0.100,0.045,0.082,0.000,0.214,0.095,0.011,0.097,0.590,0.281,0.169,0.216,0.035,0.800,1.000,0.000,0.169,0.185,0.321,0.000,0.012,0.000,0.079,0.340,0.167,0.017,0.245,0.000,0.300
model.000.12.pdb,0.671,0.082,0.111,0.069,0.571,0.059,0.535,0.524,0.286,0.085,0.046,0.069,0.146,0.897,0.033,0.045,0.116,0.135,0.010,0.152,0.500,0.425,0.289,0.009,0.144,0.111,0.124,0.063,0.613,0.117
model.000.13.pdb,0.143,0.571,0.558,0.000,0.150,0.317,0.250,0.021,0.000,0.217,0.183,0.404,0.000,0.149,0.083,0.068,0.314,0.778,0.056,0.518,0.073,0.067,0.012,0.000,0.000,0.620,0.651,0.000,0.150,0.000
model.000.14.pdb,0.188,0.016,0.015,0.000,0.026,0.015,0.236,0.115,0.264,0.196,0.043,0.030,0.271,0.173,0.293,0.275,0.000,0.030,0.016,0.197,0.013,0.012,0.000,0.000,0.265,0.045,0.017,0.111,0.096,0.185
model.000.15.pdb,0.145,0.012,0.073,0.145,0.286,0.012,0.074,0.395,0.103,0.000,0.022,0.000,0.081,0.244,0.000,0.000,0.138,0.000,0.051,0.000,0.397,0.478,0.843,0.132,0.052,0.000,0.000,0.053,0.237,0.051
model.000.16.pdb,0.413,0.056,0.042,0.171,0.467,0.066,0.153,0.746,0.311,0.022,0.074,0.054,0.213,0.457,0.012,0.000,0.012,0.032,0.045,0.030,0.514,0.592,0.400,0.115,0.179,0.042,0.047,0.139,0.447,0.190
model.000.17.pdb,0.000,0.194,0.151,0.175,0.011,0.390,0.000,0.052,0.051,0.226,0.554,0.339,0.056,0.010,0.153,0.179,0.111,0.137,0.950,0.173,0.034,0.043,0.071,0.414,0.132,0.183,0.104,0.250,0.044,0.145
model.000.18.pdb,0.079,0.291,0.500,0.000,0.194,0.123,0.138,0.057,0.000,0.015,0.130,0.194,0.000,0.119,0.000,0.000,0.968,0.254,0.113,0.162,0.155,0.099,0.125,0.028,0.000,0.271,0.354,0.000,0.075,0.000
model.000.19.pdb,0.034,0.317,0.258,0.119,0.033,0.588,0.012,0.031,0.025,0.316,0.755,0.519,0.042,0.041,0.175,0.182,0.113,0.224,0.638,0.261,0.047,0.043,0.011,0.266,0.101,0.297,0.197,0.194,0.068,0.130
model.000.20.pdb,0.162,0.014,0.000,0.240,0.098,0.085,0.068,0.212,0.426,0.246,0.139,0.068,0.614,0.126,0.400,0.356,0.000,0.054,0.141,0.122,0.089,0.069,0.049,0.132,0.946,0.068,0.000,0.489,0.098,0.644
model.000.21.pdb,0.127,0.000,0.000,0.548,0.134,0.026,0.052,0.250,0.538,0.121,0.090,0.000,0.682,0.110,0.179,0.164,0.000,0.000,0.101,0.036,0.085,0.143,0.114,0.270,0.500,0.000,0.000,0.521,0.081,0.540
model.000.22.pdb,0.184,0.254,0.203,0.000,0.080,0.246,0.344,0.020,0.080,0.500,0.194,0.302,0.119,0.200,0.426,0.413,0.045,0.439,0.069,0.642,0.047,0.032,0.000,0.000,0.169,0.361,0.217,0.088,0.175,0.147
model.000.23.pdb,0.068,0.000,0.000,0.964,0.122,0.045,0.014,0.154,0.321,0.103,0.136,0.014,0.362,0.083,0.077,0.080,0.000,0.000,0.200,0.000,0.097,0.162,0.130,0.400,0.226,0.000,0.000,0.465,0.078,0.340
model.000.24.pdb,0.101,0.041,0.013,0.432,0.083,0.114,0.039,0.153,0.345,0.220,0.221,0.082,0.385,0.076,0.280,0.265,0.000,0.053,0.276,0.077,0.074,0.068,0.049,0.345,0.460,0.039,0.014,0.868,0.071,0.562
model.000.25.pdb,0.056,0.277,0.225,0.129,0.065,0.518,0.012,0.061,0.024,0.295,0.800,0.433,0.053,0.071,0.183,0.190,0.123,0.194,0.588,0.230,0.080,0.098,0.057,0.269,0.111,0.243,0.149,0.200,0.101,0.139
model.000.26.pdb,0.326,0.092,0.121,0.146,0.506,0.101,0.158,0.554,0.172,0.051,0.096,0.089,0.108,0.444,0.022,0.011,0.090,0.089,0.050,0.065,0.595,0.866,0.539,0.112,0.083,0.078,0.063,0.062,0.470,0.104
model.000.27.pdb,0.108,0.397,0.308,0.015,0.043,0.361,0.235,0.020,0.051,0.604,0.313,0.448,0.085,0.130,0.408,0.426,0.109,0.474,0.197,0.745,0.022,0.031,0.000,0.037,0.164,0.518,0.339,0.101,0.091,0.127
model.000.28.pdb,0.451,0.082,0.129,0.097,0.646,0.056,0.218,0.541,0.175,0.023,0.042,0.033,0.100,0.513,0.000,0.000,0.171,0.080,0.023,0.031,0.943,0.571,0.457,0.033,0.113,0.055,0.075,0.074,0.529,0.110
model.000.29.pdb,0.362,0.043,0.062,0.133,0.548,0.042,0.202,0.538,0.149,0.022,0.050,0.020,0.080,0.476,0.000,0.000,0.114,0.041,0.055,0.029,0.627,0.634,0.612,0.087,0.080,0.041,0.034,0.057,0.468,0.078
