 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.013,0.109,0.048,0.500,0.025,0.000,0.115,0.108,0.173,0.130,0.208,0.759,0.058,0.088,0.316,0.000,0.000,0.140,0.000,0.164,0.333,0.125,0.455,0.019,0.220,0.153,0.022,0.467,0.000,0.000
model.000.01.pdb,0.205,0.837,0.000,0.113,0.259,0.000,0.012,0.230,0.013,0.000,0.604,0.148,0.209,0.000,0.232,0.086,0.253,0.105,0.000,0.064,0.463,0.745,0.064,0.469,0.509,0.074,0.121,0.049,0.116,0.097
model.000.02.pdb,0.108,0.000,0.767,0.044,0.056,0.750,0.436,0.078,0.200,0.412,0.000,0.000,0.085,0.460,0.000,0.096,0.034,0.152,0.675,0.190,0.000,0.000,0.103,0.000,0.000,0.179,0.084,0.185,0.128,0.068
model.000.03.pdb,0.677,0.269,0.045,0.035,0.708,0.048,0.055,0.471,0.035,0.060,0.178,0.026,0.700,0.084,0.147,0.212,0.500,0.022,0.105,0.034,0.158,0.138,0.108,0.080,0.099,0.055,0.379,0.068,0.544,0.461
model.000.04.pdb,0.727,0.195,0.153,0.134,0.547,0.070,0.135,0.667,0.068,0.146,0.123,0.063,0.676,0.188,0.153,0.186,0.329,0.000,0.127,0.043,0.120,0.091,0.260,0.049,0.080,0.052,0.359,0.179,0.467,0.381
model.000.05.pdb,0.461,0.161,0.105,0.023,0.638,0.099,0.065,0.244,0.034,0.071,0.114,0.000,0.494,0.108,0.013,0.338,0.507,0.044,0.194,0.033,0.071,0.148,0.044,0.169,0.083,0.077,0.584,0.032,0.672,0.638
model.000.06.pdb,0.093,0.000,0.733,0.074,0.055,0.895,0.500,0.062,0.298,0.510,0.000,0.016,0.061,0.415,0.000,0.079,0.057,0.182,0.533,0.283,0.000,0.000,0.100,0.000,0.014,0.246,0.094,0.234,0.139,0.055
model.000.07.pdb,0.037,0.104,0.079,0.658,0.024,0.016,0.224,0.042,0.306,0.208,0.173,0.588,0.033,0.140,0.128,0.000,0.025,0.214,0.000,0.288,0.312,0.179,0.367,0.143,0.306,0.291,0.044,0.408,0.013,0.012
model.000.08.pdb,0.413,0.143,0.071,0.037,0.521,0.050,0.033,0.212,0.049,0.024,0.092,0.000,0.526,0.061,0.014,0.469,0.544,0.034,0.125,0.047,0.062,0.114,0.047,0.130,0.062,0.107,0.603,0.022,0.645,0.714
model.000.09.pdb,0.133,0.154,0.062,0.333,0.101,0.016,0.108,0.333,0.066,0.121,0.170,0.410,0.203,0.179,0.500,0.000,0.037,0.030,0.000,0.030,0.185,0.063,0.545,0.000,0.048,0.029,0.032,0.373,0.025,0.024
