 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.287,0.096,0.069,0.382,0.350,0.065,0.448,0.220,0.031,0.071,0.141,0.676,0.603,0.041,0.096,0.221,0.145,0.121,0.494,0.040,0.513,0.052,0.130,0.563,0.128,0.402,0.400,0.115,0.060,0.603
model.000.01.pdb,0.148,0.350,0.000,0.105,0.420,0.060,0.426,0.324,0.058,0.000,0.000,0.225,0.353,0.083,0.000,0.333,0.481,0.000,0.154,0.107,0.149,0.057,0.000,0.347,0.625,0.117,0.105,0.225,0.000,0.321
model.000.02.pdb,0.024,0.014,0.426,0.099,0.000,0.239,0.038,0.000,0.164,0.321,0.589,0.144,0.069,0.197,0.667,0.000,0.000,0.483,0.088,0.160,0.172,0.246,0.544,0.044,0.000,0.112,0.085,0.000,0.043,0.063
model.000.03.pdb,0.012,0.346,0.412,0.037,0.024,0.164,0.056,0.000,0.176,0.500,0.333,0.065,0.130,0.159,0.094,0.000,0.179,0.350,0.056,0.242,0.043,0.397,0.317,0.047,0.081,0.011,0.024,0.000,0.000,0.055
model.000.04.pdb,0.400,0.094,0.044,0.408,0.528,0.074,0.394,0.325,0.030,0.045,0.081,0.571,0.588,0.051,0.069,0.391,0.141,0.118,0.539,0.050,0.558,0.051,0.104,0.569,0.169,0.463,0.551,0.237,0.096,0.587
model.000.05.pdb,0.025,0.000,0.315,0.092,0.000,0.262,0.000,0.000,0.179,0.214,0.431,0.128,0.030,0.234,0.725,0.000,0.000,0.379,0.094,0.174,0.143,0.212,0.439,0.011,0.000,0.094,0.122,0.000,0.063,0.033
model.000.06.pdb,0.011,0.099,0.600,0.034,0.000,0.303,0.037,0.000,0.275,0.453,0.704,0.093,0.087,0.275,0.500,0.000,0.000,0.712,0.052,0.268,0.094,0.413,0.717,0.043,0.000,0.052,0.034,0.000,0.013,0.061
model.000.07.pdb,0.175,0.079,0.105,0.185,0.338,0.011,0.660,0.138,0.011,0.125,0.157,0.486,0.568,0.000,0.065,0.181,0.147,0.163,0.262,0.000,0.313,0.033,0.173,0.478,0.097,0.233,0.247,0.048,0.000,0.440
model.000.08.pdb,0.037,0.145,0.490,0.049,0.011,0.491,0.000,0.000,0.473,0.489,0.441,0.042,0.040,0.421,0.291,0.000,0.000,0.491,0.080,0.482,0.032,0.640,0.424,0.034,0.000,0.033,0.049,0.013,0.078,0.021
model.000.09.pdb,0.025,0.044,0.622,0.024,0.000,0.197,0.027,0.000,0.157,0.522,0.700,0.100,0.094,0.157,0.578,0.000,0.000,0.708,0.056,0.169,0.089,0.302,0.750,0.034,0.000,0.033,0.037,0.000,0.000,0.054
model.000.10.pdb,0.127,0.417,0.029,0.065,0.269,0.013,0.276,0.262,0.026,0.047,0.012,0.157,0.214,0.040,0.000,0.291,0.561,0.013,0.122,0.067,0.118,0.053,0.013,0.222,0.625,0.082,0.093,0.213,0.000,0.253
model.000.11.pdb,0.000,0.419,0.235,0.000,0.026,0.078,0.047,0.000,0.127,0.304,0.172,0.035,0.067,0.109,0.017,0.000,0.295,0.180,0.000,0.177,0.023,0.286,0.175,0.025,0.115,0.000,0.000,0.000,0.000,0.048
model.000.12.pdb,0.361,0.052,0.084,0.474,0.513,0.069,0.486,0.279,0.037,0.087,0.127,0.654,0.709,0.047,0.063,0.316,0.115,0.120,0.488,0.037,0.580,0.047,0.129,0.658,0.101,0.471,0.456,0.189,0.112,0.608
model.000.13.pdb,0.024,0.000,0.480,0.036,0.023,0.127,0.099,0.000,0.065,0.365,0.593,0.163,0.128,0.079,0.500,0.000,0.000,0.537,0.055,0.091,0.193,0.186,0.667,0.095,0.000,0.091,0.103,0.000,0.000,0.101
