 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.000,0.229,0.138,0.061,0.000,0.594,0.000,0.364,0.196,0.082,0.154,0.095,0.020,0.000,0.462,0.000,0.196,0.469,0.000,0.235,0.056,0.000,0.442,0.140,0.216,0.125,0.000,0.076,0.020,0.083
model.000.01.pdb,0.145,0.099,0.000,0.000,0.152,0.228,0.092,0.039,0.356,0.393,0.113,0.205,0.000,0.298,0.101,0.096,0.000,0.058,0.014,0.464,0.173,0.012,0.052,0.167,0.000,0.197,0.000,0.200,0.468,0.448
model.000.02.pdb,0.130,0.045,0.574,0.189,0.012,0.000,0.192,0.092,0.000,0.041,0.076,0.067,0.615,0.000,0.079,0.059,0.322,0.153,0.222,0.000,0.115,0.200,0.123,0.070,0.352,0.137,0.469,0.051,0.000,0.000
model.000.03.pdb,0.444,0.261,0.052,0.212,0.333,0.026,0.552,0.158,0.035,0.516,0.313,0.032,0.026,0.277,0.012,0.099,0.067,0.099,0.258,0.046,0.600,0.439,0.084,0.057,0.059,0.053,0.023,0.547,0.099,0.476
model.000.04.pdb,0.380,0.394,0.163,0.328,0.207,0.063,0.493,0.310,0.022,0.456,0.453,0.010,0.049,0.239,0.084,0.080,0.163,0.221,0.294,0.032,0.730,0.449,0.188,0.032,0.159,0.050,0.056,0.625,0.064,0.342
model.000.05.pdb,0.683,0.113,0.118,0.188,0.437,0.013,0.631,0.084,0.083,0.231,0.154,0.088,0.093,0.328,0.012,0.247,0.102,0.052,0.417,0.045,0.413,0.470,0.034,0.067,0.057,0.074,0.123,0.365,0.159,0.218
model.000.06.pdb,0.127,0.014,0.673,0.121,0.012,0.000,0.127,0.058,0.014,0.013,0.043,0.093,0.625,0.000,0.129,0.057,0.379,0.214,0.153,0.000,0.060,0.159,0.154,0.099,0.339,0.181,0.451,0.037,0.000,0.000
model.000.07.pdb,0.026,0.127,0.185,0.058,0.000,0.421,0.013,0.260,0.306,0.062,0.050,0.220,0.038,0.018,0.622,0.000,0.250,0.364,0.000,0.320,0.013,0.014,0.444,0.236,0.275,0.271,0.000,0.014,0.060,0.046
model.000.08.pdb,0.741,0.120,0.053,0.167,0.470,0.000,0.603,0.076,0.049,0.230,0.149,0.068,0.055,0.311,0.025,0.284,0.045,0.032,0.404,0.023,0.403,0.415,0.024,0.084,0.036,0.102,0.117,0.352,0.119,0.233
model.000.09.pdb,0.000,0.537,0.130,0.191,0.000,0.341,0.039,0.561,0.032,0.250,0.455,0.000,0.000,0.000,0.298,0.000,0.183,0.434,0.000,0.117,0.231,0.076,0.467,0.030,0.222,0.027,0.000,0.250,0.000,0.190
model.000.10.pdb,0.155,0.000,0.013,0.000,0.219,0.118,0.079,0.015,0.489,0.108,0.000,0.415,0.000,0.271,0.086,0.155,0.014,0.026,0.000,0.438,0.051,0.000,0.030,0.268,0.015,0.300,0.015,0.069,0.556,0.164
model.000.11.pdb,0.068,0.222,0.643,0.346,0.000,0.095,0.146,0.345,0.053,0.091,0.200,0.074,0.296,0.000,0.364,0.000,0.667,0.429,0.090,0.038,0.133,0.197,0.429,0.107,0.739,0.154,0.197,0.113,0.000,0.012
model.000.12.pdb,0.046,0.072,0.459,0.063,0.024,0.100,0.046,0.154,0.169,0.000,0.027,0.273,0.218,0.000,0.385,0.041,0.464,0.403,0.000,0.099,0.034,0.065,0.328,0.333,0.426,0.403,0.267,0.012,0.000,0.000
model.000.13.pdb,0.023,0.358,0.318,0.226,0.000,0.362,0.072,0.553,0.121,0.129,0.304,0.093,0.083,0.000,0.591,0.000,0.429,0.771,0.000,0.152,0.171,0.081,0.705,0.130,0.471,0.149,0.028,0.151,0.000,0.068
model.000.14.pdb,0.059,0.014,0.294,0.000,0.049,0.102,0.059,0.072,0.293,0.000,0.000,0.431,0.200,0.000,0.315,0.056,0.246,0.265,0.000,0.185,0.011,0.066,0.169,0.580,0.246,0.654,0.271,0.000,0.049,0.000
model.000.15.pdb,0.133,0.015,0.000,0.000,0.191,0.224,0.062,0.015,0.458,0.210,0.015,0.258,0.000,0.362,0.119,0.148,0.000,0.052,0.000,0.565,0.076,0.000,0.044,0.213,0.000,0.246,0.000,0.081,0.686,0.213
model.000.16.pdb,0.194,0.050,0.393,0.217,0.000,0.000,0.231,0.049,0.000,0.045,0.123,0.028,0.474,0.000,0.017,0.066,0.164,0.056,0.372,0.000,0.159,0.246,0.031,0.045,0.200,0.070,0.444,0.103,0.000,0.000
model.000.17.pdb,0.058,0.138,0.348,0.081,0.036,0.245,0.046,0.230,0.226,0.025,0.056,0.254,0.136,0.000,0.600,0.013,0.367,0.450,0.014,0.219,0.046,0.038,0.375,0.356,0.375,0.359,0.134,0.024,0.032,0.013
model.000.18.pdb,0.156,0.000,0.338,0.048,0.062,0.000,0.141,0.000,0.057,0.000,0.000,0.188,0.413,0.015,0.029,0.254,0.127,0.037,0.236,0.000,0.060,0.143,0.014,0.182,0.119,0.181,0.762,0.037,0.000,0.000
model.000.19.pdb,0.098,0.106,0.011,0.000,0.162,0.354,0.071,0.072,0.250,0.333,0.121,0.107,0.000,0.327,0.164,0.119,0.013,0.117,0.000,0.400,0.139,0.000,0.101,0.097,0.013,0.117,0.000,0.164,0.333,0.411
model.000.20.pdb,0.023,0.659,0.100,0.269,0.024,0.327,0.111,0.542,0.042,0.429,0.574,0.000,0.000,0.062,0.224,0.000,0.141,0.365,0.062,0.132,0.343,0.125,0.357,0.013,0.188,0.012,0.000,0.393,0.016,0.339
model.000.21.pdb,0.022,0.283,0.353,0.207,0.000,0.353,0.056,0.500,0.129,0.120,0.258,0.101,0.111,0.000,0.596,0.000,0.441,0.731,0.000,0.157,0.146,0.062,0.667,0.122,0.509,0.169,0.053,0.127,0.000,0.078
model.000.22.pdb,0.474,0.342,0.097,0.282,0.337,0.034,0.554,0.237,0.031,0.500,0.394,0.038,0.046,0.237,0.043,0.136,0.140,0.168,0.270,0.030,0.716,0.413,0.148,0.051,0.122,0.057,0.053,0.594,0.085,0.425
model.000.23.pdb,0.246,0.032,0.000,0.000,0.426,0.037,0.141,0.000,0.158,0.164,0.000,0.138,0.000,0.579,0.000,0.320,0.000,0.000,0.071,0.193,0.125,0.059,0.000,0.045,0.000,0.069,0.015,0.188,0.447,0.250
model.000.24.pdb,0.091,0.000,0.000,0.000,0.231,0.035,0.024,0.000,0.380,0.057,0.000,0.328,0.000,0.235,0.032,0.211,0.000,0.000,0.000,0.365,0.037,0.000,0.000,0.237,0.000,0.231,0.045,0.039,0.526,0.074
model.000.25.pdb,0.048,0.732,0.132,0.362,0.024,0.286,0.158,0.674,0.043,0.393,0.674,0.000,0.000,0.063,0.255,0.000,0.179,0.400,0.098,0.103,0.397,0.179,0.423,0.013,0.233,0.012,0.000,0.383,0.000,0.262
model.000.26.pdb,0.037,0.117,0.577,0.304,0.000,0.017,0.120,0.172,0.015,0.072,0.153,0.069,0.463,0.000,0.204,0.000,0.562,0.311,0.086,0.000,0.105,0.190,0.273,0.058,0.591,0.111,0.211,0.082,0.000,0.000
model.000.27.pdb,0.059,0.106,0.692,0.222,0.000,0.083,0.084,0.213,0.056,0.026,0.104,0.107,0.347,0.000,0.365,0.000,0.688,0.458,0.062,0.027,0.059,0.141,0.407,0.113,0.583,0.178,0.210,0.049,0.000,0.000
model.000.28.pdb,0.390,0.083,0.231,0.289,0.114,0.000,0.464,0.082,0.000,0.075,0.179,0.000,0.289,0.109,0.000,0.117,0.141,0.040,0.605,0.000,0.344,0.521,0.046,0.029,0.133,0.040,0.218,0.222,0.000,0.029
model.000.29.pdb,0.000,0.231,0.113,0.036,0.000,0.647,0.000,0.327,0.179,0.109,0.161,0.088,0.000,0.000,0.476,0.000,0.143,0.375,0.000,0.308,0.052,0.000,0.367,0.148,0.175,0.116,0.000,0.086,0.038,0.148
