 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.000,0.352,0.574,0.222,0.197,0.012,0.045,0.333,0.159,0.429,0.010,0.000,0.010,0.109,0.022,0.119,0.459,0.520,0.048,0.409,0.472,0.290,0.000,0.130,0.117,0.000,0.000,0.362,0.119,0.167
model.000.01.pdb,0.260,0.000,0.000,0.000,0.000,0.571,0.315,0.000,0.286,0.044,0.351,0.628,0.282,0.309,0.438,0.357,0.000,0.000,0.367,0.000,0.013,0.157,0.354,0.053,0.046,0.462,0.125,0.000,0.027,0.000
model.000.02.pdb,0.000,0.150,0.321,0.177,0.211,0.000,0.119,0.200,0.188,0.222,0.021,0.000,0.022,0.047,0.024,0.109,0.269,0.565,0.127,0.184,0.805,0.288,0.000,0.014,0.086,0.011,0.015,0.316,0.203,0.100
model.000.03.pdb,0.137,0.250,0.222,0.000,0.000,0.162,0.107,0.062,0.385,0.476,0.105,0.089,0.110,0.500,0.025,0.340,0.157,0.079,0.160,0.317,0.148,0.412,0.053,0.273,0.000,0.024,0.000,0.029,0.000,0.000
model.000.04.pdb,0.422,0.043,0.000,0.000,0.000,0.554,0.148,0.000,0.270,0.061,0.411,0.380,0.394,0.365,0.300,0.250,0.000,0.000,0.222,0.000,0.026,0.159,0.299,0.219,0.000,0.306,0.044,0.000,0.014,0.000
model.000.05.pdb,0.105,0.475,0.544,0.319,0.243,0.020,0.012,0.475,0.080,0.333,0.083,0.000,0.130,0.062,0.040,0.035,0.776,0.452,0.000,0.382,0.278,0.160,0.052,0.260,0.125,0.000,0.090,0.576,0.099,0.377
model.000.06.pdb,0.141,0.315,0.309,0.364,0.246,0.012,0.000,0.682,0.013,0.153,0.110,0.000,0.155,0.000,0.047,0.000,0.554,0.345,0.000,0.200,0.169,0.040,0.090,0.188,0.182,0.000,0.169,0.540,0.123,0.511
model.000.07.pdb,0.416,0.046,0.011,0.033,0.011,0.544,0.205,0.011,0.140,0.011,0.532,0.403,0.481,0.156,0.652,0.192,0.029,0.022,0.217,0.000,0.032,0.089,0.522,0.091,0.024,0.623,0.187,0.021,0.081,0.023
model.000.08.pdb,0.239,0.048,0.015,0.000,0.000,0.386,0.265,0.000,0.440,0.127,0.218,0.326,0.182,0.615,0.153,0.489,0.025,0.000,0.318,0.038,0.014,0.263,0.145,0.148,0.000,0.178,0.000,0.000,0.000,0.000
model.000.09.pdb,0.058,0.521,0.542,0.242,0.237,0.012,0.000,0.462,0.053,0.346,0.030,0.000,0.065,0.060,0.022,0.042,0.679,0.520,0.015,0.442,0.345,0.143,0.024,0.219,0.081,0.000,0.014,0.436,0.103,0.250
