 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.034,0.379,0.036,0.038,0.286,0.040,0.048,0.543,0.155,0.023,0.076,0.333,0.194,0.034,0.443,0.091,0.037,0.037,0.377,0.603,0.342,0.047,0.040,0.588,0.145,0.419,0.079,0.093,0.000,0.066
model.000.01.pdb,0.106,0.088,0.015,0.140,0.159,0.243,0.224,0.138,0.048,0.217,0.012,0.295,0.096,0.210,0.105,0.179,0.511,0.138,0.068,0.211,0.391,0.075,0.265,0.138,0.000,0.354,0.016,0.000,0.234,0.103
model.000.02.pdb,0.354,0.011,0.254,0.053,0.000,0.500,0.564,0.010,0.000,0.443,0.212,0.221,0.000,0.525,0.000,0.424,0.297,0.350,0.000,0.103,0.095,0.403,0.507,0.060,0.000,0.108,0.569,0.034,0.106,0.026
model.000.03.pdb,0.031,0.063,0.000,0.000,0.048,0.231,0.391,0.135,0.000,0.138,0.000,0.309,0.087,0.360,0.085,0.143,0.452,0.054,0.029,0.181,0.323,0.048,0.274,0.183,0.000,0.266,0.137,0.000,0.041,0.000
model.000.04.pdb,0.024,0.450,0.038,0.040,0.344,0.010,0.000,0.625,0.238,0.000,0.080,0.108,0.321,0.000,0.617,0.070,0.013,0.013,0.685,0.296,0.244,0.012,0.021,0.507,0.210,0.232,0.000,0.216,0.000,0.055
model.000.05.pdb,0.300,0.031,0.089,0.541,0.083,0.254,0.105,0.012,0.163,0.300,0.072,0.014,0.043,0.136,0.056,0.183,0.200,0.318,0.014,0.024,0.038,0.164,0.200,0.000,0.102,0.039,0.000,0.095,0.724,0.400
model.000.06.pdb,0.011,0.247,0.036,0.025,0.233,0.072,0.128,0.440,0.123,0.047,0.042,0.412,0.156,0.122,0.384,0.103,0.149,0.025,0.250,0.580,0.452,0.011,0.132,0.521,0.068,0.591,0.108,0.056,0.000,0.038
model.000.07.pdb,0.213,0.014,0.077,0.138,0.072,0.397,0.385,0.095,0.031,0.370,0.051,0.231,0.074,0.357,0.062,0.311,0.605,0.288,0.026,0.107,0.286,0.159,0.426,0.095,0.000,0.236,0.031,0.013,0.311,0.066
model.000.08.pdb,0.230,0.134,0.340,0.288,0.103,0.127,0.043,0.107,0.175,0.119,0.400,0.000,0.157,0.085,0.089,0.157,0.000,0.133,0.143,0.044,0.022,0.254,0.114,0.081,0.422,0.023,0.015,0.519,0.132,0.347
model.000.09.pdb,0.026,0.246,0.000,0.263,0.455,0.093,0.083,0.256,0.385,0.053,0.000,0.284,0.231,0.079,0.338,0.024,0.210,0.028,0.197,0.414,0.600,0.000,0.081,0.225,0.131,0.557,0.014,0.050,0.102,0.246
model.000.10.pdb,0.042,0.071,0.000,0.100,0.156,0.222,0.220,0.150,0.065,0.138,0.000,0.404,0.074,0.188,0.090,0.111,0.438,0.063,0.039,0.240,0.452,0.028,0.208,0.165,0.000,0.413,0.031,0.000,0.180,0.066
model.000.11.pdb,0.239,0.151,0.463,0.154,0.064,0.141,0.066,0.135,0.071,0.137,0.614,0.000,0.098,0.104,0.106,0.187,0.000,0.152,0.173,0.030,0.010,0.344,0.157,0.110,0.286,0.010,0.103,0.611,0.046,0.194
model.000.12.pdb,0.200,0.015,0.148,0.000,0.000,0.212,0.185,0.012,0.000,0.158,0.136,0.220,0.000,0.283,0.013,0.180,0.109,0.180,0.000,0.149,0.000,0.204,0.234,0.050,0.000,0.095,0.706,0.029,0.000,0.000
model.000.13.pdb,0.000,0.489,0.000,0.130,0.468,0.000,0.000,0.359,0.419,0.000,0.026,0.103,0.559,0.000,0.455,0.000,0.016,0.000,0.451,0.275,0.269,0.000,0.000,0.261,0.381,0.292,0.000,0.141,0.000,0.154
model.000.14.pdb,0.578,0.000,0.288,0.286,0.000,0.491,0.302,0.011,0.033,0.578,0.194,0.013,0.000,0.431,0.012,0.481,0.222,0.641,0.000,0.023,0.048,0.489,0.400,0.011,0.071,0.012,0.125,0.087,0.366,0.192
model.000.15.pdb,0.000,0.310,0.060,0.015,0.190,0.000,0.000,0.348,0.136,0.000,0.167,0.110,0.204,0.000,0.344,0.013,0.000,0.000,0.429,0.119,0.123,0.000,0.011,0.368,0.164,0.111,0.047,0.197,0.000,0.000
model.000.16.pdb,0.350,0.000,0.222,0.058,0.000,0.557,0.681,0.031,0.000,0.421,0.139,0.145,0.000,0.660,0.022,0.582,0.382,0.396,0.000,0.099,0.141,0.379,0.649,0.053,0.000,0.091,0.352,0.049,0.119,0.029
model.000.17.pdb,0.433,0.000,0.242,0.182,0.024,0.695,0.424,0.051,0.040,0.593,0.159,0.095,0.014,0.467,0.021,0.614,0.397,0.580,0.000,0.082,0.186,0.393,0.623,0.040,0.000,0.110,0.164,0.059,0.340,0.100
model.000.18.pdb,0.000,0.167,0.000,0.000,0.113,0.025,0.063,0.243,0.017,0.000,0.040,0.500,0.104,0.060,0.194,0.000,0.085,0.000,0.104,0.397,0.232,0.000,0.025,0.279,0.000,0.355,0.151,0.000,0.000,0.017
model.000.19.pdb,0.262,0.164,0.217,0.468,0.132,0.152,0.042,0.067,0.255,0.132,0.265,0.000,0.151,0.053,0.086,0.122,0.043,0.148,0.123,0.043,0.045,0.226,0.098,0.044,0.435,0.034,0.000,0.397,0.265,0.511
model.000.20.pdb,0.000,0.213,0.000,0.093,0.286,0.130,0.143,0.367,0.139,0.084,0.010,0.548,0.175,0.136,0.329,0.091,0.250,0.037,0.188,0.557,0.631,0.011,0.157,0.385,0.068,0.750,0.051,0.022,0.056,0.080
model.000.21.pdb,0.000,0.139,0.041,0.000,0.141,0.105,0.197,0.356,0.014,0.052,0.047,0.500,0.102,0.169,0.260,0.101,0.226,0.042,0.132,0.471,0.366,0.026,0.160,0.394,0.000,0.455,0.106,0.037,0.000,0.014
model.000.22.pdb,0.357,0.000,0.161,0.193,0.027,0.552,0.451,0.033,0.030,0.551,0.104,0.139,0.000,0.500,0.012,0.491,0.479,0.500,0.000,0.067,0.165,0.293,0.561,0.022,0.000,0.123,0.115,0.039,0.356,0.098
model.000.23.pdb,0.317,0.053,0.562,0.164,0.026,0.163,0.085,0.102,0.029,0.197,0.660,0.012,0.050,0.125,0.071,0.269,0.014,0.200,0.091,0.054,0.022,0.368,0.195,0.090,0.193,0.022,0.109,0.431,0.103,0.167
model.000.24.pdb,0.357,0.000,0.220,0.062,0.000,0.579,0.682,0.011,0.000,0.490,0.133,0.123,0.000,0.814,0.012,0.519,0.449,0.438,0.000,0.056,0.136,0.389,0.679,0.033,0.000,0.083,0.333,0.026,0.151,0.031
model.000.25.pdb,0.323,0.074,0.640,0.182,0.049,0.205,0.105,0.095,0.068,0.229,0.667,0.034,0.077,0.158,0.078,0.296,0.013,0.254,0.083,0.082,0.020,0.466,0.237,0.061,0.250,0.041,0.164,0.429,0.076,0.203
model.000.26.pdb,0.154,0.027,0.246,0.000,0.000,0.127,0.106,0.057,0.000,0.136,0.333,0.209,0.000,0.132,0.036,0.110,0.045,0.097,0.039,0.106,0.011,0.156,0.143,0.081,0.000,0.084,0.457,0.113,0.000,0.000
model.000.27.pdb,0.012,0.265,0.000,0.132,0.371,0.125,0.137,0.355,0.185,0.076,0.011,0.422,0.190,0.101,0.297,0.058,0.250,0.026,0.233,0.486,0.629,0.012,0.126,0.373,0.072,0.639,0.013,0.023,0.094,0.118
model.000.28.pdb,0.032,0.354,0.091,0.167,0.255,0.000,0.000,0.188,0.400,0.000,0.159,0.000,0.455,0.000,0.190,0.000,0.000,0.000,0.302,0.107,0.096,0.086,0.000,0.139,0.710,0.097,0.000,0.333,0.021,0.250
model.000.29.pdb,0.013,0.311,0.000,0.315,0.646,0.045,0.000,0.293,0.479,0.026,0.011,0.164,0.260,0.000,0.385,0.000,0.104,0.014,0.254,0.420,0.484,0.000,0.022,0.212,0.153,0.424,0.000,0.064,0.143,0.296
