 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.167,0.558,0.444,0.246,0.262,0.362,0.000,0.022,0.404,0.466,0.011,0.250,0.280,0.214,0.010,0.182,0.386,0.317,0.266,0.224,0.031,0.333,0.469,0.011,0.123,0.464,0.113,0.068,0.022,0.250
model.000.01.pdb,0.219,0.000,0.082,0.014,0.000,0.000,0.100,0.260,0.000,0.000,0.236,0.012,0.000,0.062,0.338,0.254,0.000,0.000,0.012,0.258,0.388,0.000,0.000,0.448,0.345,0.000,0.017,0.097,0.280,0.101
model.000.02.pdb,0.074,0.375,0.480,0.218,0.099,0.230,0.000,0.024,0.769,0.688,0.000,0.209,0.091,0.473,0.022,0.194,0.163,0.154,0.100,0.147,0.016,0.123,0.333,0.011,0.190,0.368,0.019,0.121,0.000,0.109
model.000.03.pdb,0.683,0.197,0.321,0.000,0.156,0.060,0.000,0.064,0.083,0.116,0.176,0.000,0.366,0.055,0.125,0.373,0.325,0.164,0.197,0.609,0.311,0.224,0.085,0.035,0.204,0.057,0.378,0.000,0.145,0.763
model.000.04.pdb,0.426,0.000,0.068,0.000,0.038,0.000,0.056,0.319,0.000,0.012,0.397,0.000,0.085,0.012,0.420,0.200,0.000,0.000,0.038,0.390,0.340,0.000,0.000,0.297,0.237,0.000,0.157,0.026,0.397,0.230
model.000.05.pdb,0.123,0.638,0.260,0.288,0.574,0.576,0.184,0.061,0.299,0.338,0.133,0.394,0.279,0.112,0.087,0.082,0.364,0.632,0.532,0.143,0.000,0.491,0.509,0.019,0.048,0.574,0.159,0.095,0.147,0.203
model.000.06.pdb,0.027,0.386,0.086,0.278,0.538,0.638,0.321,0.099,0.183,0.239,0.147,0.431,0.127,0.037,0.116,0.013,0.180,0.604,0.491,0.053,0.000,0.375,0.458,0.022,0.014,0.509,0.018,0.134,0.163,0.058
model.000.07.pdb,0.118,0.021,0.055,0.011,0.053,0.010,0.205,0.453,0.022,0.073,0.325,0.020,0.025,0.108,0.450,0.129,0.000,0.043,0.088,0.124,0.181,0.024,0.034,0.652,0.213,0.020,0.027,0.143,0.361,0.057
model.000.08.pdb,0.533,0.014,0.148,0.000,0.057,0.000,0.015,0.153,0.000,0.000,0.231,0.000,0.077,0.027,0.268,0.373,0.039,0.014,0.028,0.542,0.553,0.034,0.000,0.173,0.300,0.000,0.159,0.000,0.208,0.314
model.000.09.pdb,0.132,0.620,0.258,0.246,0.439,0.491,0.086,0.022,0.327,0.393,0.060,0.328,0.306,0.149,0.032,0.068,0.419,0.519,0.446,0.123,0.000,0.511,0.532,0.011,0.043,0.577,0.135,0.040,0.092,0.210
model.000.10.pdb,0.075,0.250,0.475,0.159,0.058,0.143,0.000,0.010,0.491,0.492,0.000,0.175,0.074,0.741,0.039,0.243,0.129,0.086,0.059,0.167,0.070,0.069,0.209,0.117,0.262,0.282,0.015,0.176,0.000,0.105
model.000.11.pdb,0.037,0.036,0.000,0.167,0.189,0.149,0.519,0.492,0.000,0.011,0.424,0.264,0.077,0.058,0.333,0.000,0.015,0.149,0.208,0.023,0.014,0.042,0.040,0.244,0.000,0.086,0.083,0.400,0.423,0.025
model.000.12.pdb,0.196,0.000,0.088,0.000,0.015,0.000,0.091,0.172,0.000,0.000,0.161,0.000,0.000,0.045,0.188,0.265,0.000,0.016,0.032,0.245,0.457,0.000,0.000,0.250,0.357,0.000,0.000,0.016,0.197,0.073
model.000.13.pdb,0.053,0.456,0.159,0.304,0.500,0.723,0.258,0.094,0.250,0.279,0.139,0.450,0.158,0.087,0.087,0.039,0.235,0.558,0.431,0.063,0.000,0.346,0.510,0.021,0.042,0.585,0.017,0.127,0.141,0.085
model.000.14.pdb,0.239,0.011,0.060,0.000,0.022,0.011,0.115,0.397,0.012,0.055,0.320,0.011,0.014,0.055,0.473,0.156,0.000,0.011,0.034,0.240,0.238,0.013,0.037,0.574,0.183,0.011,0.029,0.085,0.359,0.132
model.000.15.pdb,0.064,0.611,0.292,0.242,0.397,0.545,0.108,0.078,0.386,0.517,0.080,0.319,0.207,0.152,0.083,0.063,0.288,0.466,0.381,0.100,0.000,0.423,0.625,0.052,0.053,0.544,0.083,0.063,0.110,0.141
model.000.16.pdb,0.043,0.310,0.028,0.138,0.604,0.370,0.315,0.132,0.046,0.067,0.239,0.270,0.283,0.000,0.107,0.014,0.244,0.574,0.617,0.027,0.000,0.400,0.196,0.034,0.000,0.328,0.200,0.074,0.250,0.111
model.000.17.pdb,0.129,0.609,0.291,0.231,0.364,0.440,0.015,0.037,0.375,0.393,0.038,0.238,0.357,0.130,0.022,0.076,0.500,0.440,0.370,0.136,0.000,0.488,0.625,0.023,0.048,0.442,0.156,0.029,0.048,0.214
model.000.18.pdb,0.171,0.000,0.064,0.000,0.000,0.000,0.038,0.231,0.026,0.034,0.192,0.000,0.000,0.111,0.338,0.203,0.000,0.000,0.012,0.192,0.286,0.000,0.000,0.507,0.300,0.000,0.016,0.064,0.235,0.067
model.000.19.pdb,0.200,0.031,0.066,0.111,0.122,0.089,0.319,0.746,0.022,0.072,0.529,0.118,0.064,0.061,0.603,0.090,0.013,0.065,0.099,0.174,0.117,0.048,0.046,0.402,0.095,0.031,0.083,0.244,0.562,0.133
model.000.20.pdb,0.224,0.102,0.033,0.024,0.241,0.105,0.373,0.507,0.011,0.052,0.763,0.110,0.096,0.020,0.629,0.093,0.027,0.188,0.260,0.195,0.137,0.105,0.073,0.333,0.085,0.114,0.103,0.093,0.734,0.138
model.000.21.pdb,0.086,0.569,0.400,0.296,0.209,0.393,0.014,0.023,0.532,0.615,0.012,0.292,0.167,0.312,0.032,0.185,0.250,0.279,0.212,0.174,0.048,0.264,0.543,0.011,0.180,0.500,0.018,0.069,0.033,0.121
model.000.22.pdb,0.071,0.593,0.213,0.292,0.557,0.643,0.219,0.072,0.303,0.380,0.135,0.420,0.222,0.126,0.088,0.046,0.298,0.643,0.492,0.080,0.000,0.421,0.545,0.028,0.036,0.638,0.108,0.110,0.161,0.143
model.000.23.pdb,0.092,0.031,0.043,0.060,0.064,0.021,0.270,0.453,0.034,0.084,0.309,0.073,0.000,0.108,0.547,0.091,0.000,0.066,0.088,0.099,0.118,0.012,0.047,0.652,0.167,0.031,0.000,0.171,0.378,0.022
model.000.24.pdb,0.245,0.077,0.241,0.000,0.000,0.000,0.000,0.067,0.107,0.088,0.055,0.000,0.019,0.194,0.145,0.595,0.020,0.015,0.000,0.340,0.647,0.000,0.017,0.149,0.632,0.000,0.000,0.000,0.091,0.143
model.000.25.pdb,0.211,0.043,0.033,0.062,0.183,0.080,0.400,0.656,0.000,0.020,0.661,0.124,0.082,0.010,0.592,0.081,0.027,0.119,0.185,0.183,0.123,0.051,0.012,0.337,0.086,0.054,0.104,0.208,0.692,0.125
model.000.26.pdb,0.000,0.159,0.094,0.750,0.104,0.449,0.214,0.107,0.204,0.222,0.026,0.638,0.000,0.167,0.047,0.000,0.019,0.127,0.058,0.000,0.000,0.053,0.255,0.035,0.000,0.370,0.000,0.346,0.036,0.000
