 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.037,0.000,0.015,0.511,0.558,0.038,0.000,0.207,0.000,0.000,0.066,0.016,0.033,0.000,0.104,0.000,0.153,0.207,0.000,0.000,0.220,0.014,0.157,0.000,0.525,0.128,0.300,0.217,0.725,0.280
model.000.01.pdb,0.110,0.377,0.396,0.400,0.327,0.012,0.000,0.727,0.013,0.207,0.073,0.000,0.100,0.000,0.034,0.000,0.648,0.434,0.000,0.265,0.238,0.067,0.048,0.182,0.196,0.000,0.109,0.580,0.154,0.556
model.000.02.pdb,0.414,0.000,0.000,0.181,0.191,0.377,0.054,0.091,0.073,0.013,0.500,0.242,0.486,0.097,0.597,0.078,0.032,0.012,0.121,0.000,0.000,0.048,0.759,0.075,0.316,0.478,0.580,0.061,0.186,0.130
model.000.03.pdb,0.010,0.026,0.143,0.107,0.145,0.094,0.462,0.065,0.323,0.101,0.038,0.190,0.029,0.132,0.066,0.286,0.105,0.262,0.333,0.046,0.448,0.323,0.033,0.000,0.058,0.136,0.000,0.197,0.191,0.056
model.000.04.pdb,0.108,0.644,0.500,0.238,0.156,0.011,0.000,0.426,0.066,0.392,0.083,0.000,0.124,0.075,0.022,0.041,0.636,0.351,0.000,0.500,0.179,0.110,0.048,0.317,0.062,0.000,0.059,0.429,0.041,0.315
model.000.05.pdb,0.135,0.375,0.340,0.296,0.222,0.013,0.000,0.725,0.014,0.189,0.103,0.000,0.122,0.000,0.037,0.000,0.491,0.302,0.000,0.250,0.127,0.043,0.081,0.203,0.176,0.000,0.164,0.440,0.097,0.465
model.000.06.pdb,0.000,0.039,0.176,0.107,0.145,0.069,0.357,0.079,0.323,0.134,0.028,0.103,0.019,0.100,0.043,0.227,0.131,0.281,0.241,0.062,0.474,0.365,0.011,0.000,0.058,0.099,0.000,0.197,0.191,0.070
model.000.07.pdb,0.101,0.000,0.000,0.000,0.000,0.241,0.528,0.000,0.512,0.078,0.128,0.421,0.091,0.436,0.118,0.622,0.000,0.000,0.645,0.000,0.050,0.300,0.091,0.016,0.000,0.145,0.000,0.000,0.000,0.000
model.000.08.pdb,0.035,0.000,0.109,0.000,0.000,0.105,0.634,0.000,0.510,0.136,0.053,0.245,0.032,0.236,0.060,0.440,0.000,0.106,0.500,0.017,0.230,0.426,0.037,0.000,0.000,0.123,0.000,0.056,0.075,0.000
model.000.09.pdb,0.068,0.538,0.386,0.032,0.000,0.028,0.000,0.125,0.136,0.541,0.059,0.000,0.075,0.184,0.000,0.127,0.310,0.145,0.019,0.633,0.102,0.218,0.000,0.383,0.000,0.000,0.000,0.065,0.000,0.000
model.000.10.pdb,0.288,0.015,0.000,0.000,0.000,0.528,0.185,0.000,0.156,0.016,0.386,0.537,0.348,0.226,0.441,0.211,0.000,0.000,0.250,0.000,0.000,0.072,0.397,0.091,0.000,0.467,0.102,0.000,0.062,0.000
model.000.11.pdb,0.338,0.011,0.011,0.045,0.035,0.493,0.178,0.011,0.129,0.024,0.434,0.371,0.369,0.145,0.621,0.152,0.010,0.022,0.155,0.000,0.011,0.067,0.537,0.056,0.078,0.719,0.208,0.011,0.110,0.012
model.000.12.pdb,0.000,0.074,0.233,0.149,0.197,0.024,0.228,0.118,0.270,0.167,0.020,0.045,0.010,0.076,0.022,0.190,0.171,0.382,0.222,0.107,0.625,0.333,0.000,0.000,0.098,0.044,0.000,0.254,0.250,0.077
model.000.13.pdb,0.103,0.368,0.436,0.390,0.368,0.011,0.000,0.688,0.037,0.210,0.069,0.000,0.106,0.013,0.032,0.000,0.741,0.528,0.000,0.264,0.339,0.104,0.045,0.186,0.180,0.000,0.118,0.647,0.143,0.442
model.000.14.pdb,0.152,0.381,0.341,0.107,0.094,0.000,0.000,0.386,0.032,0.222,0.114,0.000,0.151,0.018,0.027,0.017,0.370,0.173,0.000,0.306,0.050,0.066,0.043,0.370,0.083,0.013,0.077,0.208,0.000,0.222
model.000.15.pdb,0.053,0.306,0.464,0.349,0.328,0.011,0.054,0.527,0.114,0.238,0.037,0.000,0.070,0.039,0.021,0.051,0.565,0.680,0.057,0.250,0.509,0.189,0.033,0.103,0.154,0.000,0.068,0.611,0.186,0.322
model.000.16.pdb,0.011,0.106,0.254,0.132,0.177,0.024,0.228,0.134,0.231,0.186,0.030,0.045,0.021,0.060,0.034,0.154,0.187,0.434,0.200,0.148,0.660,0.333,0.012,0.013,0.081,0.033,0.014,0.254,0.210,0.061
model.000.17.pdb,0.118,0.400,0.472,0.350,0.305,0.011,0.000,0.667,0.050,0.254,0.081,0.000,0.108,0.027,0.033,0.013,0.691,0.455,0.014,0.320,0.281,0.120,0.058,0.206,0.164,0.000,0.103,0.566,0.129,0.480
model.000.18.pdb,0.081,0.069,0.086,0.535,0.590,0.000,0.000,0.477,0.000,0.017,0.070,0.000,0.073,0.000,0.013,0.000,0.345,0.182,0.000,0.020,0.117,0.015,0.070,0.098,0.400,0.025,0.200,0.417,0.362,0.639
