 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.314,0.361,0.183,0.000,0.228,0.000,0.167,0.000,0.271,0.359,0.000,0.138,0.232,0.014,0.021,0.208,0.196,0.038,0.463,0.548,0.196,0.177,0.157,0.029,0.132,0.222,0.255,0.256,0.364,0.000
model.000.01.pdb,0.121,0.217,0.054,0.014,0.055,0.069,0.111,0.038,0.079,0.277,0.000,0.090,0.070,0.171,0.196,0.044,0.133,0.000,0.523,0.571,0.115,0.039,0.082,0.182,0.063,0.148,0.060,0.143,0.340,0.034
model.000.02.pdb,0.423,0.037,0.393,0.014,0.453,0.041,0.346,0.038,0.447,0.053,0.260,0.304,0.462,0.000,0.000,0.543,0.283,0.605,0.081,0.038,0.333,0.455,0.375,0.000,0.292,0.051,0.420,0.436,0.081,0.017
model.000.03.pdb,0.562,0.500,0.362,0.071,0.393,0.114,0.044,0.092,0.468,0.564,0.000,0.028,0.400,0.107,0.000,0.412,0.062,0.192,0.193,0.191,0.062,0.350,0.047,0.053,0.049,0.537,0.440,0.075,0.153,0.052
model.000.04.pdb,0.020,0.000,0.069,0.465,0.029,0.408,0.042,0.493,0.021,0.011,0.134,0.096,0.029,0.366,0.197,0.031,0.089,0.022,0.043,0.000,0.043,0.068,0.032,0.385,0.129,0.034,0.031,0.000,0.078,0.268
model.000.05.pdb,0.640,0.333,0.509,0.108,0.574,0.164,0.068,0.139,0.551,0.388,0.060,0.052,0.527,0.125,0.000,0.549,0.086,0.302,0.119,0.125,0.086,0.492,0.072,0.049,0.082,0.458,0.580,0.103,0.103,0.097
model.000.06.pdb,0.033,0.000,0.102,0.576,0.067,0.477,0.023,0.554,0.024,0.013,0.123,0.022,0.056,0.384,0.088,0.034,0.024,0.039,0.000,0.000,0.036,0.112,0.037,0.366,0.073,0.066,0.047,0.014,0.024,0.362
model.000.07.pdb,0.028,0.034,0.097,0.473,0.067,0.493,0.061,0.560,0.010,0.044,0.114,0.069,0.057,0.444,0.125,0.019,0.051,0.032,0.052,0.034,0.073,0.106,0.074,0.468,0.102,0.090,0.039,0.022,0.052,0.338
model.000.08.pdb,0.328,0.031,0.348,0.012,0.443,0.011,0.588,0.045,0.386,0.044,0.254,0.448,0.426,0.000,0.000,0.414,0.463,0.309,0.147,0.119,0.612,0.379,0.638,0.000,0.508,0.028,0.344,0.489,0.164,0.000
model.000.09.pdb,0.010,0.038,0.051,0.320,0.030,0.457,0.044,0.408,0.011,0.062,0.035,0.054,0.020,0.529,0.231,0.021,0.057,0.000,0.150,0.127,0.033,0.040,0.022,0.561,0.058,0.087,0.021,0.025,0.136,0.214
model.000.10.pdb,0.071,0.143,0.093,0.429,0.057,0.550,0.012,0.463,0.037,0.152,0.013,0.011,0.034,0.661,0.127,0.036,0.000,0.027,0.092,0.092,0.000,0.067,0.012,0.593,0.020,0.238,0.036,0.000,0.037,0.333
model.000.11.pdb,0.136,0.000,0.129,0.070,0.173,0.022,0.544,0.064,0.162,0.000,0.209,0.625,0.160,0.010,0.090,0.187,0.536,0.162,0.164,0.043,0.483,0.167,0.500,0.043,0.672,0.000,0.127,0.298,0.214,0.000
model.000.12.pdb,0.254,0.556,0.147,0.057,0.167,0.116,0.014,0.093,0.214,0.622,0.000,0.000,0.152,0.302,0.038,0.164,0.015,0.070,0.155,0.122,0.015,0.127,0.015,0.219,0.000,0.632,0.164,0.018,0.063,0.053
model.000.13.pdb,0.043,0.039,0.122,0.426,0.099,0.639,0.045,0.667,0.022,0.051,0.036,0.043,0.065,0.641,0.147,0.044,0.034,0.037,0.023,0.026,0.058,0.096,0.060,0.530,0.081,0.133,0.044,0.013,0.034,0.339
model.000.14.pdb,0.000,0.000,0.000,0.048,0.000,0.062,0.017,0.074,0.000,0.000,0.000,0.032,0.000,0.090,0.314,0.000,0.035,0.000,0.036,0.000,0.000,0.000,0.000,0.131,0.103,0.000,0.000,0.000,0.115,0.041
model.000.15.pdb,0.375,0.500,0.167,0.000,0.211,0.015,0.088,0.014,0.304,0.529,0.000,0.066,0.214,0.072,0.022,0.189,0.111,0.039,0.372,0.424,0.111,0.161,0.094,0.045,0.070,0.350,0.235,0.143,0.255,0.000
model.000.16.pdb,0.030,0.012,0.080,0.444,0.049,0.466,0.031,0.556,0.021,0.023,0.094,0.051,0.019,0.436,0.164,0.031,0.032,0.011,0.032,0.012,0.032,0.068,0.043,0.403,0.096,0.070,0.020,0.000,0.054,0.250
model.000.17.pdb,0.565,0.174,0.434,0.014,0.531,0.027,0.259,0.039,0.650,0.208,0.070,0.203,0.510,0.000,0.000,0.533,0.222,0.283,0.204,0.233,0.269,0.444,0.255,0.000,0.224,0.176,0.605,0.385,0.204,0.000
model.000.18.pdb,0.451,0.018,0.418,0.042,0.510,0.041,0.373,0.025,0.478,0.034,0.286,0.304,0.551,0.000,0.000,0.614,0.333,0.525,0.098,0.122,0.388,0.509,0.404,0.000,0.312,0.016,0.511,0.514,0.117,0.053
model.000.19.pdb,0.011,0.000,0.033,0.268,0.011,0.368,0.036,0.380,0.012,0.013,0.026,0.072,0.011,0.420,0.268,0.024,0.050,0.000,0.064,0.029,0.012,0.021,0.012,0.403,0.053,0.040,0.012,0.000,0.107,0.226
model.000.20.pdb,0.510,0.035,0.588,0.100,0.667,0.111,0.197,0.090,0.511,0.050,0.269,0.169,0.681,0.049,0.000,0.574,0.164,0.684,0.029,0.055,0.203,0.660,0.211,0.000,0.192,0.121,0.609,0.283,0.045,0.145
model.000.21.pdb,0.000,0.000,0.000,0.116,0.000,0.194,0.028,0.197,0.000,0.000,0.015,0.056,0.000,0.269,0.381,0.000,0.044,0.000,0.077,0.036,0.014,0.000,0.000,0.328,0.061,0.000,0.000,0.000,0.148,0.105
model.000.22.pdb,0.000,0.000,0.074,0.537,0.000,0.344,0.000,0.422,0.000,0.015,0.180,0.051,0.012,0.338,0.103,0.013,0.041,0.014,0.013,0.000,0.013,0.072,0.027,0.403,0.057,0.044,0.000,0.000,0.041,0.327
model.000.23.pdb,0.184,0.014,0.160,0.034,0.224,0.033,0.654,0.077,0.217,0.027,0.097,0.679,0.227,0.021,0.127,0.225,0.680,0.132,0.277,0.145,0.647,0.200,0.519,0.033,0.639,0.013,0.176,0.412,0.361,0.000
model.000.24.pdb,0.321,0.040,0.451,0.148,0.404,0.106,0.119,0.083,0.333,0.057,0.439,0.095,0.440,0.026,0.000,0.426,0.067,0.727,0.000,0.000,0.103,0.520,0.127,0.000,0.081,0.094,0.457,0.156,0.000,0.191
model.000.25.pdb,0.062,0.236,0.000,0.089,0.000,0.171,0.065,0.133,0.013,0.241,0.000,0.076,0.000,0.362,0.314,0.000,0.081,0.000,0.339,0.288,0.053,0.000,0.026,0.385,0.055,0.213,0.000,0.046,0.274,0.075
model.000.26.pdb,0.028,0.000,0.040,0.213,0.041,0.085,0.207,0.123,0.046,0.000,0.340,0.177,0.041,0.079,0.000,0.076,0.193,0.089,0.000,0.000,0.193,0.081,0.222,0.114,0.217,0.000,0.014,0.098,0.015,0.111
model.000.27.pdb,0.043,0.096,0.109,0.441,0.086,0.629,0.033,0.536,0.022,0.105,0.024,0.032,0.053,0.582,0.113,0.044,0.034,0.037,0.083,0.082,0.034,0.095,0.034,0.500,0.069,0.162,0.056,0.013,0.046,0.333
model.000.28.pdb,0.345,0.556,0.219,0.088,0.242,0.149,0.014,0.108,0.236,0.579,0.016,0.000,0.226,0.224,0.000,0.203,0.015,0.151,0.175,0.146,0.015,0.212,0.015,0.147,0.000,0.771,0.246,0.018,0.081,0.091
model.000.29.pdb,0.000,0.000,0.065,0.446,0.021,0.386,0.000,0.437,0.000,0.000,0.186,0.033,0.032,0.342,0.136,0.011,0.023,0.025,0.012,0.014,0.011,0.075,0.024,0.400,0.072,0.000,0.022,0.000,0.036,0.311
