 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.096,0.273,0.558,0.121,0.062,0.139,0.000,0.022,0.551,0.517,0.000,0.114,0.081,0.630,0.041,0.306,0.143,0.093,0.063,0.197,0.111,0.076,0.230,0.053,0.333,0.250,0.016,0.095,0.010,0.130
model.000.01.pdb,0.246,0.037,0.038,0.042,0.147,0.064,0.379,0.439,0.013,0.047,0.614,0.072,0.046,0.011,0.594,0.108,0.000,0.092,0.149,0.229,0.203,0.029,0.056,0.316,0.132,0.062,0.068,0.108,0.597,0.113
model.000.02.pdb,0.097,0.729,0.231,0.281,0.474,0.558,0.083,0.022,0.364,0.426,0.071,0.359,0.294,0.145,0.031,0.053,0.400,0.588,0.456,0.091,0.000,0.522,0.644,0.010,0.042,0.585,0.130,0.039,0.102,0.185
model.000.03.pdb,0.000,0.000,0.056,0.131,0.000,0.027,0.057,0.113,0.109,0.122,0.036,0.153,0.000,0.339,0.067,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.324,0.044,0.067,0.000,0.382,0.057,0.000
model.000.04.pdb,0.024,0.406,0.145,0.509,0.422,0.760,0.308,0.111,0.281,0.343,0.115,0.649,0.106,0.119,0.126,0.012,0.167,0.467,0.406,0.046,0.000,0.283,0.528,0.029,0.012,0.685,0.015,0.176,0.143,0.050
model.000.05.pdb,0.110,0.033,0.034,0.049,0.055,0.022,0.250,0.400,0.036,0.065,0.291,0.065,0.013,0.088,0.436,0.122,0.000,0.057,0.080,0.116,0.174,0.025,0.036,0.618,0.208,0.032,0.014,0.150,0.362,0.023
model.000.06.pdb,0.052,0.466,0.155,0.389,0.458,0.729,0.290,0.092,0.305,0.328,0.122,0.534,0.133,0.099,0.121,0.038,0.204,0.537,0.393,0.062,0.000,0.286,0.551,0.020,0.041,0.593,0.000,0.139,0.138,0.068
model.000.07.pdb,0.122,0.079,0.022,0.062,0.212,0.119,0.444,0.631,0.023,0.075,0.585,0.136,0.026,0.010,0.614,0.069,0.000,0.175,0.215,0.128,0.108,0.078,0.074,0.423,0.114,0.115,0.028,0.163,0.618,0.059
model.000.08.pdb,0.090,0.534,0.229,0.295,0.500,0.642,0.235,0.076,0.286,0.329,0.129,0.431,0.200,0.120,0.093,0.062,0.278,0.582,0.508,0.111,0.014,0.382,0.509,0.030,0.066,0.579,0.063,0.089,0.144,0.137
model.000.09.pdb,0.125,0.033,0.034,0.012,0.067,0.022,0.236,0.444,0.036,0.077,0.365,0.032,0.000,0.089,0.521,0.096,0.000,0.070,0.080,0.131,0.127,0.013,0.049,0.580,0.178,0.033,0.000,0.138,0.403,0.035
