 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.00.pdb,0.057,0.342,0.000,0.025,0.164,0.061,0.083,0.059,0.062,0.348,0.083,0.047,0.078,0.385,0.080,0.129,0.149,0.477,0.114,0.000,0.692,0.035,0.130,0.102,0.122,0.129,0.279,0.082,0.118,0.083
model.000.01.pdb,0.121,0.012,0.314,0.204,0.675,0.078,0.460,0.161,0.218,0.014,0.587,0.440,0.477,0.014,0.575,0.182,0.513,0.026,0.429,0.054,0.108,0.061,0.500,0.362,0.000,0.245,0.000,0.609,0.314,0.622
model.000.02.pdb,0.230,0.012,0.581,0.294,0.417,0.094,0.480,0.304,0.360,0.000,0.609,0.738,0.375,0.014,0.488,0.234,0.304,0.013,0.479,0.145,0.045,0.076,0.298,0.404,0.048,0.192,0.000,0.500,0.333,0.510
model.000.03.pdb,0.000,0.023,0.224,0.211,0.014,0.698,0.328,0.013,0.014,0.250,0.222,0.226,0.015,0.246,0.031,0.000,0.016,0.093,0.276,0.065,0.116,0.762,0.016,0.407,0.000,0.000,0.159,0.200,0.365,0.262
model.000.04.pdb,0.014,0.012,0.196,0.204,0.015,0.769,0.259,0.029,0.031,0.246,0.217,0.161,0.000,0.241,0.000,0.013,0.000,0.099,0.250,0.099,0.095,0.667,0.000,0.386,0.000,0.000,0.169,0.194,0.264,0.177
model.000.05.pdb,0.158,0.719,0.000,0.013,0.052,0.012,0.012,0.117,0.095,0.181,0.012,0.012,0.068,0.178,0.027,0.195,0.028,0.394,0.012,0.082,0.359,0.012,0.028,0.011,0.254,0.154,0.297,0.023,0.013,0.000
model.000.06.pdb,0.365,0.227,0.049,0.069,0.000,0.000,0.000,0.353,0.185,0.000,0.000,0.045,0.016,0.000,0.017,0.339,0.000,0.056,0.000,0.415,0.035,0.000,0.000,0.000,0.550,0.074,0.065,0.000,0.000,0.000
model.000.07.pdb,0.069,0.012,0.346,0.259,0.228,0.385,0.490,0.087,0.094,0.121,0.490,0.442,0.133,0.172,0.158,0.066,0.127,0.080,0.622,0.038,0.118,0.281,0.125,0.708,0.000,0.067,0.075,0.426,0.667,0.382
model.000.08.pdb,0.500,0.247,0.138,0.091,0.088,0.000,0.053,0.580,0.451,0.000,0.039,0.129,0.220,0.000,0.186,0.635,0.082,0.062,0.000,0.308,0.053,0.000,0.081,0.012,0.600,0.333,0.086,0.080,0.000,0.053
model.000.09.pdb,0.315,0.052,0.362,0.107,0.488,0.000,0.273,0.408,0.524,0.000,0.373,0.380,0.590,0.000,0.622,0.415,0.366,0.014,0.241,0.103,0.011,0.000,0.326,0.206,0.107,0.415,0.000,0.449,0.143,0.400
model.000.10.pdb,0.106,0.462,0.000,0.044,0.102,0.065,0.051,0.062,0.054,0.347,0.062,0.020,0.056,0.397,0.045,0.102,0.099,0.543,0.075,0.049,0.743,0.064,0.098,0.079,0.145,0.071,0.356,0.051,0.078,0.062
model.000.11.pdb,0.167,0.509,0.000,0.000,0.000,0.000,0.000,0.193,0.068,0.063,0.000,0.000,0.017,0.062,0.000,0.156,0.000,0.233,0.000,0.138,0.143,0.000,0.000,0.000,0.386,0.075,0.226,0.000,0.000,0.000
model.000.12.pdb,0.075,0.375,0.011,0.046,0.148,0.067,0.076,0.032,0.033,0.329,0.112,0.054,0.096,0.380,0.085,0.083,0.149,0.552,0.129,0.020,0.735,0.067,0.147,0.105,0.110,0.074,0.301,0.087,0.120,0.100
model.000.13.pdb,0.286,0.281,0.083,0.000,0.121,0.000,0.029,0.400,0.327,0.015,0.044,0.061,0.286,0.014,0.196,0.520,0.096,0.086,0.000,0.101,0.084,0.000,0.115,0.000,0.500,0.475,0.117,0.108,0.000,0.060
model.000.14.pdb,0.095,0.569,0.012,0.051,0.000,0.074,0.022,0.023,0.012,0.391,0.034,0.023,0.000,0.385,0.000,0.067,0.013,0.600,0.035,0.055,0.467,0.086,0.000,0.021,0.122,0.013,0.475,0.011,0.049,0.011
model.000.15.pdb,0.434,0.284,0.095,0.031,0.062,0.000,0.014,0.510,0.408,0.000,0.014,0.072,0.175,0.000,0.140,0.569,0.070,0.067,0.000,0.212,0.056,0.000,0.069,0.000,0.675,0.286,0.092,0.056,0.000,0.042
model.000.16.pdb,0.098,0.010,0.431,0.286,0.431,0.308,0.679,0.143,0.169,0.048,0.712,0.517,0.286,0.114,0.339,0.133,0.293,0.056,0.654,0.080,0.113,0.265,0.288,0.759,0.000,0.149,0.024,0.607,0.509,0.679
model.000.17.pdb,0.185,0.024,0.556,0.619,0.186,0.200,0.520,0.172,0.207,0.014,0.382,0.531,0.133,0.042,0.200,0.110,0.088,0.025,0.352,0.246,0.044,0.237,0.086,0.439,0.000,0.085,0.000,0.351,0.321,0.357
model.000.18.pdb,0.396,0.242,0.053,0.055,0.000,0.000,0.000,0.327,0.200,0.000,0.000,0.048,0.055,0.000,0.037,0.365,0.000,0.092,0.000,0.268,0.076,0.000,0.000,0.000,0.611,0.102,0.107,0.015,0.000,0.000
model.000.19.pdb,0.167,0.000,0.333,0.149,0.556,0.000,0.348,0.220,0.302,0.000,0.476,0.356,0.543,0.000,0.625,0.241,0.412,0.000,0.311,0.063,0.013,0.000,0.400,0.259,0.019,0.316,0.000,0.537,0.191,0.512
model.000.20.pdb,0.362,0.035,0.500,0.628,0.108,0.175,0.300,0.283,0.333,0.000,0.219,0.426,0.129,0.000,0.153,0.221,0.032,0.025,0.172,0.407,0.032,0.230,0.016,0.254,0.077,0.138,0.000,0.234,0.143,0.219
model.000.21.pdb,0.620,0.152,0.254,0.161,0.156,0.013,0.127,0.646,0.682,0.013,0.111,0.215,0.263,0.013,0.228,0.735,0.119,0.062,0.069,0.288,0.042,0.013,0.098,0.075,0.333,0.417,0.041,0.157,0.014,0.127
