 ,model.000.00.pdb,model.000.01.pdb,model.000.02.pdb,model.000.03.pdb,model.000.04.pdb,model.000.05.pdb,model.000.06.pdb,model.000.07.pdb,model.000.08.pdb,model.000.09.pdb,model.000.10.pdb,model.000.11.pdb,model.000.12.pdb,model.000.13.pdb,model.000.14.pdb,model.000.15.pdb,model.000.16.pdb,model.000.17.pdb,model.000.18.pdb,model.000.19.pdb,model.000.20.pdb,model.000.21.pdb,model.000.22.pdb,model.000.23.pdb,model.000.24.pdb,model.000.25.pdb,model.000.26.pdb,model.000.27.pdb,model.000.28.pdb,model.000.29.pdb
model.000.16.pdb,0.083,0.210,0.145,0.110,0.000,0.100,0.033,0.000,0.000,0.067,0.086,0.235,0.000,0.122,0.059,0.227,0.130,0.117,0.100,0.140,0.211,0.571,0.000,0.154,0.200,0.152,0.254,0.104,0.095,0.000
model.000.17.pdb,0.059,0.673,0.694,0.045,0.000,0.696,0.316,0.113,0.078,0.057,0.239,0.531,0.121,0.067,0.500,0.061,0.053,0.295,0.393,0.327,0.558,0.196,0.000,0.611,0.062,0.086,0.593,0.284,0.306,0.000
model.000.18.pdb,0.324,0.000,0.000,0.134,0.279,0.013,0.071,0.190,0.278,0.314,0.143,0.000,0.140,0.267,0.037,0.130,0.286,0.039,0.054,0.030,0.000,0.000,0.481,0.000,0.172,0.128,0.000,0.062,0.066,0.217
model.000.19.pdb,0.012,0.361,0.317,0.060,0.025,0.396,0.127,0.048,0.083,0.023,0.474,0.340,0.089,0.011,0.290,0.042,0.022,0.630,0.721,0.048,0.283,0.189,0.000,0.277,0.043,0.063,0.281,0.608,0.604,0.000
model.000.20.pdb,0.303,0.122,0.113,0.085,0.064,0.088,0.392,0.625,0.300,0.222,0.000,0.014,0.386,0.300,0.311,0.099,0.284,0.000,0.014,0.300,0.116,0.000,0.267,0.203,0.077,0.091,0.139,0.000,0.013,0.000
model.000.21.pdb,0.092,0.379,0.357,0.024,0.000,0.365,0.619,0.409,0.319,0.049,0.080,0.236,0.487,0.114,0.750,0.043,0.082,0.108,0.203,0.348,0.345,0.034,0.043,0.481,0.011,0.025,0.436,0.129,0.138,0.000
model.000.22.pdb,0.071,0.000,0.000,0.147,0.286,0.000,0.000,0.000,0.059,0.100,0.304,0.000,0.000,0.081,0.000,0.127,0.091,0.103,0.086,0.000,0.000,0.000,0.140,0.000,0.160,0.123,0.000,0.127,0.119,0.381
model.000.23.pdb,0.093,0.013,0.000,0.133,0.295,0.045,0.031,0.034,0.245,0.105,0.290,0.000,0.118,0.087,0.041,0.116,0.096,0.127,0.129,0.000,0.000,0.000,0.180,0.013,0.175,0.111,0.013,0.147,0.159,0.327
model.000.24.pdb,0.656,0.120,0.125,0.434,0.256,0.044,0.182,0.214,0.037,0.636,0.010,0.034,0.080,0.790,0.136,0.500,0.742,0.022,0.011,0.214,0.115,0.025,0.455,0.144,0.422,0.465,0.121,0.041,0.010,0.203
model.000.25.pdb,0.478,0.079,0.070,0.619,0.315,0.024,0.024,0.040,0.026,0.507,0.043,0.063,0.000,0.465,0.033,0.687,0.500,0.060,0.024,0.054,0.059,0.134,0.254,0.067,0.708,0.672,0.080,0.092,0.059,0.262
model.000.26.pdb,0.049,0.537,0.491,0.000,0.000,0.480,0.543,0.250,0.204,0.023,0.135,0.340,0.326,0.110,0.667,0.031,0.067,0.154,0.254,0.444,0.481,0.105,0.056,0.627,0.000,0.000,0.519,0.171,0.203,0.000
model.000.27.pdb,0.262,0.162,0.154,0.104,0.053,0.111,0.489,0.649,0.245,0.183,0.000,0.031,0.390,0.279,0.382,0.116,0.264,0.000,0.014,0.386,0.159,0.000,0.180,0.254,0.080,0.111,0.182,0.000,0.014,0.000
model.000.28.pdb,0.023,0.328,0.306,0.046,0.012,0.357,0.106,0.047,0.155,0.047,0.509,0.304,0.125,0.033,0.281,0.041,0.054,0.604,0.727,0.015,0.254,0.161,0.026,0.269,0.042,0.062,0.235,0.615,0.612,0.029
model.000.29.pdb,0.525,0.000,0.012,0.433,0.452,0.000,0.068,0.180,0.075,0.532,0.034,0.000,0.062,0.531,0.024,0.372,0.500,0.000,0.000,0.043,0.000,0.000,0.627,0.000,0.400,0.358,0.011,0.023,0.024,0.357
